Sat.Earth.RMAG            Sat.EarthMJ2000Eq.VMAG    Sat.Earth.TA              Sat.Earth.SMA             Sat.Earth.ECC             Sat.EarthMJ2000Eq.FPA     Sat.ElapsedSecs           Sat.Earth.SemilatusRectum   
11612.43264431066         7.334145131247045         305.4296996032914         26822.00112739897         0.6379258954755651        110.7801957984974         409.9999999743886         15906.80257117551           
11586.46717327329         7.344626066353308         305.7687852513848         26822.00112739903         0.6379258954755656        110.6574271602987         420.0000001117587         15906.80257117551           
11560.6124169267          7.355094152183313         306.1093908526133         26822.00112739904         0.6379258954755657        110.5339743895101         429.9999999348074         15906.80257117552           
11534.86978676048         7.365548582647869         306.4515200474318         26822.001127399           0.6379258954755653        110.4098357133049         440.0000000721775         15906.80257117551           
11509.24070372088         7.375988539400591         306.7951763507062         26822.00112739905         0.6379258954755658        110.2850094150472         449.9999998952262         15906.80257117552           
11483.72659812085         7.386413191800475         307.1403631481135         26822.00112739902         0.6379258954755656        110.1594938359616         460.0000000325963         15906.80257117551           
11458.32890954466         7.396821696879475         307.4870836924982         26822.00112739898         0.637925895475565         110.0332873768231         469.999999855645          15906.80257117552           
11433.04908674693         7.407213199315279         307.8353411001871         26822.00112739899         0.637925895475565         109.9063884996671         479.9999999930151         15906.80257117552           
11407.88858754601         7.417586831409473         308.185138347262          26822.00112739902         0.6379258954755652        109.7787957295199         490.0000001303852         15906.80257117552           
11382.8488787115          7.427941713071308         308.5364782657936         26822.001127399           0.6379258954755651        109.6505076561478         499.9999999534339         15906.80257117551           
11357.93143584594         7.438276951807275         308.889363540036          26822.00112739898         0.6379258954755648        109.5215229358252         510.000000090804          15906.80257117551           
11333.13774326037         7.448591642716678         309.2437967025836         26822.00112739902         0.6379258954755654        109.3918402931211         519.9999999138527         15906.80257117552           
11308.46929384389         7.458884868493418         309.5997801304919         26822.00112739903         0.6379258954755653        109.261458522703          530.0000000512227         15906.80257117551           
11283.92758892686         7.469155699434219         309.9573160413635         26822.00112739895         0.6379258954755648        109.1303764911574         539.9999998742715         15906.80257117551           
11259.51413813785         7.479403193453471         310.3164064894015         26822.00112739902         0.6379258954755652        108.9985931388272         550.0000000116415         15906.80257117551           
11235.23045925402         7.489626396104928         310.6770533614292         26822.00112739902         0.6379258954755654        108.866107481664          560.0000001490116         15906.80257117551           
11211.07807804512         7.499824340610458         311.039258372883          26822.001127399           0.6379258954755653        108.7329186130956         569.9999999720603         15906.80257117552           
11187.05852811064         7.509996047896092         311.4030230637739         26822.00112739903         0.6379258954755654        108.599025705907          580.0000001094304         15906.80257117551           
11163.17335071032         7.520140526635528         311.768348794625          26822.00112739899         0.6379258954755651        108.4644280141344         589.9999999324791         15906.80257117551           
11139.42409458775         7.530256773301367         312.1352367423838         26822.00112739904         0.6379258954755657        108.329124874972          600.0000000698492         15906.80257117552           
11115.81231578707         7.540343772224251         312.5036878963116         26822.00112739902         0.6379258954755652        108.193115710689          609.9999998928979         15906.80257117552           
11092.33957746257         7.550400495660141         312.8737030538546         26822.00112739904         0.6379258954755656        108.0564000305577         620.000000030268          15906.80257117553           
11069.00744968115         7.560425903865946         313.245282816495          26822.00112739905         0.6379258954755658        107.9189774327899         629.9999998533167         15906.80257117552           
11045.81750921762         7.570418945183698         313.6184275855882         26822.00112739905         0.6379258954755658        107.7808476064818         639.9999999906868         15906.80257117553           
11022.7713393426          7.580378556133517         313.9931375581867         26822.00112739912         0.6379258954755663        107.642010333566          650.0000001280569         15906.80257117553           
10999.87052960313         7.590303661515537         314.369412722853          26822.00112739908         0.6379258954755661        107.5024654907684         659.9999999511056         15906.80257117553           
10977.11667559574         7.600193174521043         314.7472528554659         26822.00112739907         0.637925895475566         107.3622130515704         670.0000000884756         15906.80257117552           
10954.51137873203         7.610045996852983         315.1266575150203         26822.00112739907         0.637925895475566         107.2212530881735         679.9999999115244         15906.80257117552           
10932.05624599657         7.619861018856078         315.5076260394263         26822.00112739903         0.6379258954755656        107.0795857734665         690.0000000488944         15906.80257117551           
10909.75288969729         7.629637119656739         315.8901575413085         26822.00112739908         0.637925895475566         106.9372113829927         699.9999998719431         15906.80257117552           
10887.6029272079          7.639373167312961         316.2742509038097         26822.00112739908         0.6379258954755662        106.7941302969158         710.0000000093132         15906.80257117552           
10865.60798070277         7.649068018974401         316.6599047764018         26822.00112739907         0.6379258954755661        106.6503430019837         720.0000001466833         15906.80257117552           
10843.76967688384         7.658720521052828         317.0471175707063         26822.0011273991          0.6379258954755667        106.5058500934885         729.999999969732          15906.80257117552           
10822.08964669965         7.668329509403107         317.4358874563302         26822.00112739902         0.6379258954755656        106.3606522772203         740.0000001071021         15906.80257117551           
10800.56952505654         7.677893809514926         317.8262123567186         26822.00112739904         0.6379258954755658        106.2147503714138         749.9999999301508         15906.80257117551           
10779.21095052183         7.687412236715391         318.2180899450277         26822.00112739898         0.637925895475565         106.0681453086869         760.0000000675209         15906.80257117551           
10758.01556501907         7.696883596382691         318.6115176400238         26822.0011273989          0.637925895475564         105.9208381379667         769.9999998905696         15906.8025711755            
10736.98501351526         7.706306684170974         319.0064926020104         26822.00112739891         0.6379258954755641        105.7728300264055         780.0000000279397         15906.80257117549           
10716.12094370013         7.715680286246557         319.4030117287869         26822.0011273989          0.637925895475564         105.6241222612802         789.9999998509884         15906.80257117549           
10695.42500565735         7.725003179535664         319.8010716516456         26822.00112739889         0.6379258954755638        105.4747162518768         799.9999999883585         15906.80257117549           
10674.89885152778         7.734274131983764         320.2006687314075         26822.0011273989          0.6379258954755639        105.3246135313569         810.0000001257285         15906.80257117549           
10654.54413516472         7.743491902826665         320.6017990545041         26822.00112739886         0.6379258954755636        105.1738157586035         819.9999999487773         15906.80257117549           
10634.36251178113         7.752655242873469         321.0044584291075         26822.00112739887         0.6379258954755636        105.0223247200449         830.0000000861473         15906.80257117549           
10614.35563758897         7.76176289480148          321.408642381315          26822.00112739883         0.6379258954755632        104.8701423314549         839.999999909196          15906.80257117549           
10594.52516943061         7.770813593463162         321.8143461513903         26822.00112739882         0.6379258954755629        104.7172706397264         850.0000000465661         15906.80257117548           
10574.87276440231         7.779806066205217         322.2215646900683         26822.00112739882         0.6379258954755631        104.5637118246166         859.9999998696148         15906.80257117548           
10555.40007946993         7.788739033199858         322.6302926549262         26822.00112739883         0.6379258954755632        104.4094682004623         870.0000000069849         15906.80257117548           
10536.10877107688         7.797611207788327         323.040524406827          26822.00112739887         0.6379258954755636        104.2545422178614         880.000000144355          15906.80257117549           
10517.00049474433         7.806421296836687         323.4522540064387         26822.00112739885         0.6379258954755633        104.098936465321          889.9999999674037         15906.80257117549           
10498.07690466387         7.815168001103932         323.8654752108363         26822.00112739882         0.6379258954755628        103.9426536708666         900.0000001047738         15906.80257117548           
10479.33965328259         7.823850015622408         324.2801814701879         26822.00112739883         0.637925895475563         103.7856967036132         909.9999999278225         15906.80257117548           
10460.79039088075         7.832466030090544         324.696365924534          26822.00112739886         0.6379258954755634        103.6280685752938         920.0000000651926         15906.80257117549           
10442.43076514219         7.841014729277893         325.114021400662          26822.0011273989          0.6379258954755639        103.4697724417441         929.9999998882413         15906.8025711755            
10424.26242071741         7.849494793442407         325.5331404090815         26822.00112739893         0.6379258954755642        103.3108116043405         940.0000000256114         15906.8025711755            
10406.28699877979         7.857904898759942         325.9537151411066         26822.00112739891         0.6379258954755641        103.1511895113892         949.9999998486601         15906.80257117549           
10388.50613657464         7.866243717765886         326.3757374660491         26822.00112739895         0.6379258954755647        102.9909097594641         959.9999999860302         15906.8025711755            
10370.9214669617          7.874509919808827         326.7991989285281         26822.00112739897         0.6379258954755648        102.8299760946912         970.0000001234002         15906.8025711755            
10353.53461795089         7.882702171516186         327.2240907459014         26822.00112739891         0.637925895475564         102.6683924139762         979.999999946449          15906.80257117549           
10336.34721223164         7.890819137271649         327.6504038058231         26822.00112739895         0.6379258954755646        102.5061627661745         990.000000083819          15906.8025711755            
10319.36086669604         7.898859479704273         328.0781286639332         26822.00112739889         0.6379258954755638        102.3432913531992         999.9999999068677         15906.80257117549           
10302.57719195586         7.90682186018912          328.5072555416847         26822.00112739882         0.6379258954755631        102.1797825310671         1010.000000044238         15906.80257117549           
10285.99779185376         7.914704939359213         328.9377743243116         26822.00112739882         0.6379258954755629        102.0156408108771         1019.999999867287         15906.80257117549           
10269.62426296884         7.922507377628612         329.369674558945          26822.00112739881         0.637925895475563         101.8508708597223         1030.000000004657         15906.80257117548           
10253.45819411682         7.9302278357264           329.8029454528805         26822.0011273988          0.6379258954755627        101.68547750153           1040.000000142027         15906.80257117548           
10237.50116584505         7.937864975241342         330.2375758720036         26822.00112739885         0.6379258954755633        101.5194657178301         1049.999999965075         15906.80257117549           
10221.75474992261         7.945417459176916         330.6735543393764         26822.00112739883         0.6379258954755632        101.3528406484469         1060.000000102445         15906.80257117549           
10206.22050882577         7.952883952516479         331.1108690339922         26822.00112739885         0.6379258954755633        101.1856075921142         1069.999999925494         15906.80257117548           
10190.89999521914         7.960263122798216         331.5495077897005         26822.00112739883         0.6379258954755631        101.0177720070106         1080.000000062864         15906.80257117548           
10175.79475143262         7.967553640699581         331.98945809431           26822.00112739878         0.6379258954755624        100.8493395112122         1089.999999885913         15906.80257117548           
10160.90630893471         7.974754180630852         332.4307070888719         26822.00112739882         0.6379258954755631        100.6803158830608         1100.000000023283         15906.80257117548           
10146.23618780228         7.981863421337437         332.8732415671491         26822.00112739886         0.6379258954755636        100.510707061447          1109.999999846332         15906.80257117548           
10131.78589618717         7.988880046510545         333.3170479752752         26822.00112739883         0.6379258954755632        100.340519146003          1119.999999983702         15906.80257117548           
10117.55692978005         7.99580274540581          333.7621124116089         26822.0011273988          0.6379258954755628        100.1697583972061         1130.000000121072         15906.80257117548           
10103.55077127175         8.002630213469409         334.2084206267858         26822.00112739876         0.6379258954755622        99.99843123638873         1139.999999944121         15906.80257117548           
10089.76888981245         8.009361152971238         334.6559580239732         26822.00112739881         0.6379258954755628        99.82654424565503         1150.000000081491         15906.80257117548           
10076.21274046919         8.015994273644656         335.104709659332          26822.00112739881         0.637925895475563         99.65410416770001         1159.999999904539         15906.80257117548           
10062.88376368193         8.022528293332318         335.5546602426878         26822.00112739883         0.6379258954755633        99.48111790553148         1170.00000004191          15906.80257117548           
10049.78338471858         8.028961938637543         336.0057941384163         26822.00112739886         0.6379258954755636        99.30759252209161         1179.999999864958         15906.80257117548           
10036.9130131295          8.035293945580715         336.4580953665453         26822.00112739886         0.6379258954755634        99.13353523977781         1190.000000002328         15906.80257117548           
10024.27404220172         8.041523060260129         336.9115476040775         26822.00112739886         0.6379258954755636        98.95895343986003         1200.000000139698         15906.80257117548           
10011.86784841336         8.047648039516712         337.3661341865356         26822.00112739883         0.6379258954755632        98.78385466179436         1209.999999962747         15906.80257117548           
9999.69579088868          8.053667651602046         337.8218381097341         26822.00112739883         0.6379258954755631        98.60824660243092         1220.000000100117         15906.80257117548           
9987.759210854161         8.059580676849031         338.2786420317779         26822.00112739881         0.6379258954755631        98.43213711511497         1229.999999923166         15906.80257117548           
9976.059431096019         8.065385908344608         338.7365282752938         26822.00112739886         0.6379258954755637        98.25553420868023         1240.000000060536         15906.80257117548           
9964.597755419654         8.071082152603852         339.1954788298915         26822.00112739886         0.6379258954755638        98.07844604633348         1249.999999883585         15906.80257117548           
9953.37546811143          8.076668230244808         339.6554753548619         26822.00112739894         0.6379258954755648        97.90088094442949         1260.000000020955         15906.80257117549           
9942.393833403248         8.082142976663349         340.116499182109          26822.00112739889         0.6379258954755641        97.72284737113563         1269.999999844003         15906.80257117548           
9931.654094940375         8.087505242707422         340.5785313193193         26822.00112739883         0.6379258954755634        97.54435394498559         1279.999999981374         15906.80257117548           
9921.157475252978         8.092753895349915         341.0415524533701         26822.00112739889         0.6379258954755641        97.36540943332159         1290.000000118744         15906.80257117548           
9910.905175231816         8.09788781835946          341.5055429539744         26822.00112739883         0.6379258954755633        97.18602275062511         1299.999999941792         15906.80257117548           
9900.898373608581         8.102905912968474         341.9704828775663         26822.00112739883         0.6379258954755634        97.00620295673559         1310.000000079162         15906.80257117548           
9891.138226441351         8.10780709853762          342.4363519714245         26822.00112739889         0.637925895475564         96.82595925495714         1319.999999902211         15906.80257117548           
9881.625866605593         8.112590313216032         342.9031296780345         26822.00112739883         0.6379258954755634        96.6453009900536          1330.000000039581         15906.80257117547           
9872.362403291234         8.117254514596498         343.3707951396887         26822.00112739886         0.6379258954755637        96.46423764613198         1339.99999986263          15906.80257117547           
9863.348921506236         8.121798680364853         343.8393272033239         26822.00112739886         0.6379258954755637        96.28277884441475         1350                      15906.80257117547           
9854.586481587176         8.126221808942828         344.3087044255939         26822.00112739881         0.6379258954755631        96.10093434090156         1360.00000013737          15906.80257117547           
9846.076118717265         8.130522920123594         344.7789050781779         26822.00112739883         0.6379258954755633        95.91871402392105         1369.999999960419         15906.80257117547           
9837.81884245232          8.134701055699198         345.2499071533189         26822.00112739876         0.6379258954755626        95.73612791157377         1380.000000097789         15906.80257117547           
9829.815636255118         8.138755280079181         345.7216883695945         26822.00112739876         0.6379258954755626        95.55318614906697         1389.999999920838         15906.80257117547           
9822.067457038613         8.142684680899562         346.1942261779145         26822.00112739876         0.6379258954755626        95.36989900594277         1400.000000058208         15906.80257117547           
9814.575234718472         8.146488369621443         346.6674977677417         26822.00112739876         0.6379258954755626        95.18627687320084         1409.999999881256         15906.80257117547           
9807.339871775386         8.15016548211848          347.1414800735371         26822.00112739873         0.6379258954755621        95.00233026031717         1420.000000018626         15906.80257117546           
9800.362242827603         8.153715179252467         347.6161497814198         26822.00112739871         0.6379258954755621        94.8180697921606          1430.000000155997         15906.80257117545           
9793.64319421413          8.157136647436262         348.0914833360434         26822.00112739871         0.6379258954755618        94.6335062058089          1439.999999979045         15906.80257117545           
9787.183543589024         8.160429099183354         348.5674569476799         26822.00112739876         0.6379258954755623        94.44865034726642         1450.000000116415         15906.80257117546           
9780.984079527223         8.163591773643313         349.0440465995102         26822.00112739876         0.6379258954755624        94.26351316808541         1459.999999939464         15906.80257117545           
9775.045561142333         8.166623937122427         349.5212280551144         26822.00112739873         0.6379258954755623        94.07810572189345         1470.000000076834         15906.80257117546           
9769.368717716749         8.169524883588819         349.9989768661564         26822.00112739878         0.6379258954755629        93.89243916082914         1479.999999899883         15906.80257117547           
9763.954248344535         8.172293935161342         350.477268380259          26822.00112739881         0.637925895475563         93.7065247318889          1490.000000037253         15906.80257117546           
9758.802821587482         8.174930442581612         350.9560777490616         26822.00112739878         0.6379258954755627        93.52037377318764         1499.999999860302         15906.80257117547           
9753.915075144643         8.177433785668502         351.4353799364555         26822.00112739883         0.6379258954755632        93.33399771013596         1509.999999997672         15906.80257117548           
9749.29161553578          8.179803373754462         351.9151497269908         26822.00112739883         0.6379258954755633        93.14740805153693         1520.000000135042         15906.80257117548           
9744.933017799041         8.182038646103084         352.3953617344463         26822.00112739886         0.6379258954755636        92.96061638560612         1529.99999995809          15906.80257117548           
9740.839825203206         8.184139072307287         352.875990410558          26822.00112739881         0.6379258954755631        92.77363437591728         1540.000000095461         15906.80257117548           
9737.012548974843         8.186104152667577         353.3570100538955         26822.00112739883         0.6379258954755634        92.58647375727804         1549.999999918509         15906.80257117548           
9733.451668040641         8.187933418549832         353.8383948188838         26822.00112739886         0.6379258954755638        92.39914633153832         1560.000000055879         15906.80257117548           
9730.157628785279         8.189626432722115         354.3201187249553         26822.00112739886         0.6379258954755638        92.21166396333574         1569.999999878928         15906.80257117548           
9727.130844825024         8.191182789669998         354.8021556658331         26822.00112739881         0.637925895475563         92.02403857578152         1580.000000016298         15906.80257117547           
9724.371696797392         8.192602115889983         355.2844794189286         26822.00112739886         0.6379258954755637        91.8362821460908          1590.000000153668         15906.80257117548           
9721.880532167068         8.193884070160532         355.767063654851          26822.00112739881         0.637925895475563         91.64840670116129         1599.999999976717         15906.80257117548           
9719.657665048315         8.195028343790392         356.2498819470177         26822.00112739889         0.6379258954755638        91.46042431310437         1610.000000114087         15906.80257117548           
9717.703376044103         8.196034660843754         356.7329077813559         26822.00112739883         0.6379258954755632        91.27234709473291         1619.999999937136         15906.80257117548           
9716.017912102108         8.196902778342006         357.2161145660897         26822.00112739883         0.6379258954755633        91.08418719500976         1630.000000074506         15906.80257117548           
9714.601486387777         8.19763248644171          357.6994756415986         26822.00112739881         0.6379258954755631        90.89595679446147         1639.999999897555         15906.80257117548           
9713.454278174579         8.198223608588595         358.1829642903429         26822.00112739881         0.637925895475563         90.70766810056146         1650.000000034925         15906.80257117548           
9712.57643275161          8.198676001647286         358.6665537468447         26822.00112739883         0.6379258954755636        90.51933334308707         1659.999999857973         15906.80257117548           
9711.968061348623         8.198989556006614         359.1502172077121         26822.00112739881         0.6379258954755631        90.33096476945504         1669.999999995343         15906.80257117548           
9711.629241078588         8.19916419566035          359.6339278417057         26822.00112739883         0.6379258954755633        90.14257464003984         1680.000000132713         15906.80257117548           
9711.560014897843         8.199199878263203         0.1176587998250197        26822.00112739883         0.6379258954755633        89.95417522347933         1689.999999955762         15906.80257117548           
9711.760391583888         8.199096595162047         0.6013832254084002        26822.00112739878         0.6379258954755628        89.76577879197251         1700.000000093132         15906.80257117547           
9712.230345730855         8.198854371402303         1.085074264267933         26822.00112739881         0.637925895475563         89.57739761657369         1709.999999916181         15906.80257117547           
9712.969817762634         8.198473265709467         1.568705074779089         26822.00112739873         0.6379258954755621        89.38904396248789         1720.000000053551         15906.80257117547           
9713.978713963672         8.197953370445823         2.05224883798893          26822.00112739871         0.6379258954755618        89.2007300843718          1729.9999998766           15906.80257117547           
9715.256906527373         8.197294811542404         2.535678767694784         26822.00112739873         0.6379258954755621        89.01246822164508         1740.00000001397          15906.80257117546           
9716.80423362209          8.196497748406276         3.018968120489636         26822.00112739873         0.637925895475562         88.82427059381649         1750.00000015134          15906.80257117546           
9718.620499474571         8.195562373803341         3.502090205765459         26822.00112739871         0.6379258954755618        88.63614939582925         1759.999999974389         15906.80257117545           
9720.705474470826         8.194488913716766         3.985018395669863         26822.00112739871         0.6379258954755618        88.44811679343026         1770.000000111759         15906.80257117545           
9723.058895274242         8.193277627181292         4.467726134998751         26822.00112739868         0.6379258954755613        88.26018491856755         1779.999999934807         15906.80257117546           
9725.68046496084          8.191928806093671         4.950186951023461         26822.00112739866         0.6379258954755609        88.0723658648205          1790.000000072177         15906.80257117545           
9728.569853171506         8.190442774999472         5.432374463234607         26822.00112739871         0.6379258954755616        87.88467168286677         1799.999999895226         15906.80257117546           
9731.726696281024         8.18881989085661          5.914262393002405         26822.00112739871         0.6379258954755617        87.69711437599074         1810.000000032596         15906.80257117546           
9735.150597583714         8.187060542775935         6.395824573138201         26822.00112739868         0.6379258954755612        87.50970589563718         1819.999999855645         15906.80257117546           
9738.841127495445         8.185165151739263         6.877034957351075         26822.00112739873         0.6379258954755621        87.32245813701462         1829.999999993015         15906.80257117547           
9742.797823771833         8.18313417029522          7.357867629590916         26822.00112739881         0.6379258954755629        87.13538293475212         1840.000000130385         15906.80257117548           
9747.020191742304         8.18096808223344          7.838296813267628         26822.00112739886         0.6379258954755634        86.94849205861365         1849.999999953434         15906.80257117549           
9751.507704559837         8.178667402237457         8.318296880342647         26822.00112739881         0.6379258954755628        86.76179720927379         1860.000000090804         15906.80257117548           
9756.25980346606          8.176232675516916         8.797842360280223         26822.00112739883         0.6379258954755631        86.57531001415826         1869.999999913853         15906.80257117548           
9761.275898071352         8.173664477419537         9.276907948851951         26822.00112739876         0.6379258954755621        86.38904202335341         1880.000000051223         15906.80257117548           
9766.555366649756         8.170963413023442         9.75546851679009          26822.00112739871         0.6379258954755618        86.2030047055875          1889.999999874271         15906.80257117547           
9772.097556448272         8.168130116710376         10.23349911827891         26822.00112739873         0.637925895475562         86.01720944428769         1900.000000011642         15906.80257117547           
9777.901784010186         8.165165251720481         10.71097499927817         26822.00112739866         0.637925895475561         85.8316675337156          1910.000000149012         15906.80257117545           
9783.967335512172         8.162069509689188         11.18787160567373         26822.00112739868         0.6379258954755613        85.64639017518476         1919.99999997206          15906.80257117545           
9790.293467114681         8.158843610166892         11.66416459124676         26822.00112739873         0.637925895475562         85.46138847336273         1930.00000010943          15906.80257117547           
9796.879405325311         8.155488300122089         12.13982982545667         26822.00112739871         0.6379258954755617        85.27667343266097         1939.999999932479         15906.80257117545           
9803.72434737474          8.152004353428614         12.61484340103231         26822.00112739866         0.6379258954755608        85.09225595371464         1950.000000069849         15906.80257117545           
9810.827461604817         8.148392570337721         13.08918164136555         26822.00112739866         0.6379258954755609        84.90814682995556         1959.999999892898         15906.80257117544           
9818.187887868386         8.144653776935662         13.56282110770164         26822.00112739858         0.6379258954755601        84.72435674428007         1970.000000030268         15906.80257117543           
9825.80473794044          8.140788824587544         14.0357386061227          26822.00112739855         0.6379258954755598        84.5408962658143          1979.999999853317         15906.80257117543           
9833.677095940184         8.136798589368134         14.50791119432003         26822.00112739855         0.6379258954755598        84.35777584677886         1989.999999990687         15906.80257117544           
9841.804018763505         8.13268397148042          14.97931618814935         26822.00112739863         0.6379258954755608        84.17500581945492         2000.000000128057         15906.80257117544           
9850.184536525489         8.12844589466261          15.44993116796702         26822.00112739863         0.6379258954755607        83.99259639325334         2009.999999951106         15906.80257117545           
9858.817653012466         8.1240853055844           15.91973398474363         26822.00112739863         0.6379258954755608        83.81055765188842         2020.000000088476         15906.80257117544           
9867.702346143176         8.119603173233193         16.38870276595065         26822.00112739863         0.6379258954755608        83.62889955065782         2029.999999911524         15906.80257117545           
9876.837568438536         8.115000488291107         16.85681592121892         26822.00112739866         0.637925895475561         83.44763191382984         2040.000000048894         15906.80257117544           
9886.2222474996           8.110278262503492         17.32405214776549         26822.00112739866         0.637925895475561         83.26676443213917         2049.999999871943         15906.80257117545           
9895.855286493223         8.105437528039737         17.79039043558741         26822.00112739866         0.6379258954755608        83.08630666039204         2060.000000009313         15906.80257117545           
9905.735564644934         8.100479336847146         18.25581007241995         26822.00112739863         0.6379258954755608        82.90626801518171         2070.000000146683         15906.80257117545           
9915.861937738609         8.095404759998628         18.72029064845914         26822.00112739871         0.6379258954755616        82.72665777271472         2079.999999969732         15906.80257117546           
