Sat.Earth.RMAG            Sat.EarthMJ2000Eq.VMAG    Sat.Earth.TA              Sat.Earth.SMA             Sat.Earth.ECC             Sat.EarthMJ2000Eq.FPA     Sat.ElapsedSecs           Sat.Earth.SemilatusRectum   
12327.23152420461         7.736411601079022         354.3751568763619         82734.26567483632         0.8513320108585505        92.5863945618467          490.0000001303852         22771.26693482377           
12323.85156867127         7.737557813240311         354.7344711017265         82734.26567483669         0.851332010858551         92.42119692643793         499.9999999534339         22771.26693482378           
12320.69410010611         7.738628990167422         355.0939759825662         82734.26567483682         0.8513320108585515        92.25590749025329         510.000000090804          22771.26693482379           
12317.75935689348         7.73962496650282          355.4536586714716         82734.26567483632         0.8513320108585504        92.09053243850074         519.9999999138527         22771.26693482378           
12315.04756085242         7.740545588279032         355.8135062788049         82734.26567483632         0.8513320108585506        91.92507797689565         530.0000000512227         22771.26693482378           
12312.5589171653          7.741390712990007         356.1735058756997         82734.26567483608         0.8513320108585499        91.75955033020524         539.9999998742715         22771.26693482377           
12310.29361431165         7.742160209657327         356.5336444970796         82734.26567483645         0.8513320108585505        91.59395574078164         550.0000000116415         22771.26693482377           
12308.25182400731         7.742853958891142         356.8939091447035         82734.26567483621         0.8513320108585503        91.42830046708418         560.0000001490116         22771.26693482377           
12306.43370114889         7.743471852945843         357.2542867902268         82734.26567483621         0.8513320108585501        91.26259078219182         569.9999999720603         22771.26693482377           
12304.83938376361         7.744013795770359         357.6147643782838         82734.26567483571         0.8513320108585495        91.09683297230677         580.0000001094304         22771.26693482376           
12303.46899296456         7.744479703053062         357.9753288295865         82734.26567483596         0.8513320108585498        90.93103333525006         589.9999999324791         22771.26693482377           
12302.32263291134         7.744869502261237         358.3359670440347         82734.26567483584         0.8513320108585495        90.76519817894992         600.0000000698492         22771.26693482376           
12301.4003907763          7.745183132675073         358.6966659038433         82734.26567483559         0.851332010858549         90.59933381992406         609.9999998928979         22771.26693482376           
12300.70233671615         7.745420545416135         359.0574122766772         82734.26567483596         0.8513320108585496        90.43344658175667         620.000000030268          22771.26693482375           
12300.22852384915         7.745581703470308         359.4181930187968         82734.26567483523         0.8513320108585486        90.26754279357112         629.9999998533167         22771.26693482374           
12299.97898823781         7.745666581705188         359.7789949782115         82734.26567483523         0.8513320108585486        90.1016287884991          639.9999999906868         22771.26693482375           
12299.95374887716         7.745675166881879         0.1398049978290615        82734.26567483571         0.8513320108585496        89.93571090214746         650.0000001280569         22771.26693482376           
12300.15280768855         7.745607457661219         0.5006099186179236        82734.26567483535         0.8513320108585486        89.76979547106346         659.9999999511056         22771.26693482375           
12300.57614951904         7.745463464604416         0.8613965827890085        82734.26567483571         0.8513320108585494        89.60388883119946         670.0000000884756         22771.26693482375           
12301.22374214633         7.745243210168073         1.222151836921076         82734.26567483596         0.8513320108585499        89.43799731637799         679.9999999115244         22771.26693482376           
12302.09553628925         7.744946728693642         1.582862535143417         82734.26567483645         0.8513320108585506        89.27212725675798         690.0000000488944         22771.26693482377           
12303.19146562379         7.744574066391295         1.943515542278056         82734.26567483645         0.8513320108585506        89.10628497730359         699.9999998719431         22771.26693482378           
12304.51144680471         7.744125281318233         2.304097736993087         82734.26567483632         0.8513320108585505        88.94047679625581         710.0000000093132         22771.26693482378           
12306.05537949261         7.743600443351446         2.664596014934797         82734.26567483621         0.8513320108585504        88.77470902360852         720.0000001466833         22771.26693482378           
12307.82314638656         7.742999634154963         3.024997291860002         82734.26567483608         0.8513320108585499        88.60898795958938         729.999999969732          22771.26693482378           
12309.81461326214         7.742322947141622         3.385288506748008         82734.26567483584         0.8513320108585496        88.44331989314689         740.0000001071021         22771.26693482377           
12312.02962901504         7.741570487429371         3.745456624904403         82734.26567483621         0.8513320108585501        88.27771110044418         749.9999999301508         22771.26693482378           
12314.46802570991         7.740742371792186         4.105488641045104         82734.26567483645         0.8513320108585506        88.11216784336078         760.0000000675209         22771.26693482379           
12317.12961863479         7.739838728605609         4.465371582364023         82734.26567483682         0.851332010858551         87.94669636800293         769.9999998905696         22771.26693482381           
12320.01420636068         7.738859697786981         4.82509251158128          82734.26567483632         0.8513320108585506        87.78130290322369         780.0000000279397         22771.26693482379           
12323.12157080659         7.73780543073043          5.184638529968612         82734.26567483705         0.8513320108585517        87.61599365915338         789.9999998509884         22771.26693482381           
12326.4514773097          7.736676090236642         5.543996780353335         82734.2656748373          0.8513320108585523        87.45077482574139         799.9999999883585         22771.26693482381           
12330.00367470081         7.735471850437531         5.903154450095306         82734.26567483743         0.8513320108585525        87.28565257131042         810.0000001257285         22771.26693482381           
12333.77789538486         7.734192896715834         6.262098774038821         82734.26567483743         0.8513320108585524        87.12063304112337         819.9999999487773         22771.26693482382           
12337.77385542661         7.732839425619728         6.620817037434638         82734.2656748373          0.8513320108585523        86.95572235596448         830.0000000861473         22771.26693482381           
12341.99125464128         7.731411644772541         6.979296578833794         82734.26567483754         0.8513320108585527        86.790926610735           839.999999909196          22771.26693482381           
12346.42977669016         7.729909772777642         7.337524792946431         82734.26567483754         0.8513320108585528        86.62625187306436         850.0000000465661         22771.26693482381           
12351.08908918116         7.728334039118602         7.695489133471395         82734.26567483754         0.8513320108585528        86.46170418193766         859.9999998696148         22771.26693482379           
12355.96884377412         7.726684684054702         8.05317711588769          82734.26567483754         0.8513320108585527        86.29728954634015         870.0000000069849         22771.26693482379           
12361.06867629085         7.72496195851191          8.410576320210303         82734.26567483766         0.8513320108585528        86.13301394391938         880.000000144355          22771.26693482379           
12366.3882068299          7.723166123969388         8.76767439370955          82734.26567483766         0.8513320108585529        85.96888331966606         889.9999999674037         22771.26693482379           
12371.92703988583         7.721297452341669         9.124459053588625         82734.2656748373          0.8513320108585525        85.80490358461394         900.0000001047738         22771.26693482379           
12377.68476447308         7.71935622585659          9.480918089623211         82734.26567483705         0.851332010858552         85.64108061455961         909.9999999278225         22771.26693482379           
12383.6609542541          7.717342736929092         9.837039366755858         82734.2656748373          0.8513320108585525        85.47742024880279         920.0000000651926         22771.26693482379           
12389.85516767199         7.715257288030996         10.19281082764999         82734.26567483791         0.8513320108585534        85.31392828890796         929.9999998882413         22771.26693482381           
12396.26694808718         7.713100191556876         10.54822049519732         82734.26567483766         0.851332010858553         85.15061049748752         940.0000000256114         22771.26693482381           
12402.8958239184          7.710871769686161         10.90325647497955         82734.26567483791         0.8513320108585535        84.98747259700752         949.9999998486601         22771.26693482381           
12409.74130878756         7.708572354241542         11.25790695768386         82734.26567483804         0.8513320108585534        84.82452026861628         959.9999999860302         22771.26693482379           
12416.80290166869         7.706202286543858         11.61216022146986         82734.26567483791         0.8513320108585533        84.66175915099639         970.0000001234002         22771.26693482381           
12424.08008704059         7.703761917263554         11.9660046342866          82734.26567483791         0.8513320108585535        84.4991948392409          979.999999946449          22771.26693482381           
12431.57233504332         7.701251606268846         12.31942865614051         82734.26567483816         0.8513320108585539        84.33683288375389         990.000000083819          22771.26693482381           
12439.27910163826         7.698671722470723         12.67242084131126         82734.26567483852         0.8513320108585545        84.17467878917604         999.9999999068677         22771.26693482382           
12447.1998287717          7.696022643664923         13.02496984051591         82734.2656748384          0.8513320108585544        84.01273801333556         1010.000000044238         22771.26693482382           
12455.33394454189         7.693304756370995         13.37706440301974         82734.26567483816         0.8513320108585539        83.85101596622513         1019.999999867287         22771.26693482381           
12463.68086336929         7.690518455668611         13.72869337869372         82734.26567483852         0.8513320108585545        83.68951800900479         1030.000000004657         22771.26693482382           
12472.23998617013         7.687664145031224         14.07984572001713         82734.26567483827         0.8513320108585543        83.52824945303172         1040.000000142027         22771.26693482381           
12481.01070053296         7.68474223615725          14.43051048402473         82734.26567483816         0.8513320108585539        83.36721555891668         1049.999999965075         22771.26693482381           
12489.99238089826         7.681753148798875         14.78067683419868         82734.2656748384          0.8513320108585541        83.20642153560797         1060.000000102445         22771.26693482381           
12499.18438874076         7.67869731058864          15.13033404230317         82734.26567483791         0.8513320108585535        83.04587253950262         1069.999999925494         22771.26693482381           
12508.58607275464         7.675575156863948         15.47947149016274         82734.26567483791         0.8513320108585536        82.88557367358572         1080.000000062864         22771.26693482381           
12518.19676904128         7.67238713048961          15.82807867138252         82734.26567483804         0.8513320108585536        82.72552998659749         1089.999999885913         22771.26693482381           
12528.01580129953         7.669133681678587         16.17614519301072         82734.26567483827         0.8513320108585539        82.56574647222877         1100.000000023283         22771.26693482381           
12538.04248101833         7.665815267811058         16.52366077714272         82734.26567483852         0.8513320108585545        82.40622806834492         1109.999999846332         22771.26693482382           
12548.27610767169         7.662432353251953         16.87061526246694         82734.26567483852         0.8513320108585544        82.24697965623825         1119.999999983702         22771.26693482382           
12558.71596891569         7.658985409167088         17.2169986057505          82734.26567483888         0.8513320108585551        82.08800605990928         1130.000000121072         22771.26693482382           
12569.36134078762         7.655474913338031         17.56280088326753         82734.2656748384          0.8513320108585544        81.92931204537666         1139.999999944121         22771.26693482382           
12580.21148790702         7.651901349975857         17.90801229216636         82734.2656748384          0.8513320108585544        81.77090232001625         1150.000000081491         22771.26693482382           
12591.26566367845         7.648265209533896         18.25262315177845         82734.26567483877         0.8513320108585549        81.61278153192893         1159.999999904539         22771.26693482383           
12602.523110496           7.644566988519641         18.59662390486706         82734.26567483852         0.8513320108585545        81.45495426933763         1170.00000004191          22771.26693482382           
12613.98305994938         7.640807189305914         18.94000511881687         82734.26567483864         0.8513320108585547        81.29742506001318         1179.999999864958         22771.26693482382           
12625.64473303136         7.63698631994146          19.28275748676361         82734.26567483901         0.8513320108585555        81.14019837072935         1190.000000002328         22771.26693482384           
12637.50734034664         7.633104893961069         19.6248718286643          82734.26567483913         0.8513320108585555        80.98327860674678         1200.000000139698         22771.26693482384           
12649.57008232189         7.629163430195365         19.96633909230864         82734.26567483938         0.851332010858556         80.82667011132568         1209.999999962747         22771.26693482384           
12661.83214941687         7.625162452580391         20.30715035427032         82734.26567483913         0.8513320108585557        80.67037716526771         1220.000000100117         22771.26693482384           
12674.29272233655         7.62110248996713          20.64729682080005         82734.26567483925         0.8513320108585559        80.51440398648613         1229.999999923166         22771.26693482384           
12686.95097224413         7.616984075931036         20.98676982865964         82734.26567483949         0.8513320108585561        80.35875472960493         1240.000000060536         22771.26693482384           
12699.80606097474         7.612807748581768         21.32556084589762         82734.26567483938         0.8513320108585559        80.20343348558613         1249.999999883585         22771.26693482384           
12712.85714124989         7.608574050373186         21.66366147256682         82734.26567483986         0.8513320108585569        80.0484442813856          1260.000000020955         22771.26693482386           
12726.10335689234         7.604283527913746         22.00106344138423         82734.26567483986         0.8513320108585567        79.89379107963666         1269.999999844003         22771.26693482386           
12739.54384304149         7.599936731777444         22.33775861833352         82734.26567483974         0.8513320108585567        79.7394777783619          1279.999999981374         22771.26693482386           
12753.17772636907         7.595534216315342         22.67373900321093         82734.26567484047         0.8513320108585579        79.58550821071245         1290.000000118744         22771.26693482388           
12767.00412529497         7.591076539467875         23.0089967301144          82734.26567484035         0.8513320108585578        79.43188614473468         1299.999999941792         22771.26693482388           
12781.0221502033          7.586564262577982         23.34352406787765         82734.26567484047         0.8513320108585579        79.27861528316403         1310.000000079162         22771.26693482388           
12795.23090365836         7.5819979502052           23.67731342044818         82734.26567484047         0.8513320108585578        79.12569926324589         1319.999999902211         22771.26693482388           
12809.62948062054         7.577378169940809         24.01035732721126         82734.26567484035         0.8513320108585575        78.97314165658283         1330.000000039581         22771.26693482387           
12824.21696866205         7.572705492224125         24.34264846325985         82734.26567483963         0.8513320108585564        78.82094596900806         1339.99999986263          22771.26693482386           
12838.99244818237         7.567980490160058         24.67417963961065         82734.26567483986         0.8513320108585567        78.66911564048517         1350                      22771.26693482386           
12853.95499262318         7.563203739337991         25.00494380336848         82734.26567483963         0.8513320108585563        78.5176540450331          1360.00000013737          22771.26693482386           
12869.10366868304         7.558375817652129         25.33493403783784         82734.26567483986         0.8513320108585567        78.36656449067642         1369.999999960419         22771.26693482386           
12884.43753653125         7.553497305123322         25.66414356258398         82734.26567483925         0.8513320108585558        78.21585021942076         1380.000000097789         22771.26693482384           
12899.95565002122         7.548568783722557         25.99256573344299         82734.26567483925         0.8513320108585556        78.06551440725228         1389.999999920838         22771.26693482385           
12915.65705690299         7.543590837196082         26.32019404248323         82734.26567483925         0.8513320108585558        77.91556016416153         1400.000000058208         22771.26693482385           
12931.54079903496         7.538564050892334         26.64702211791667         82734.26567483925         0.8513320108585558        77.76599053419106         1409.999999881256         22771.26693482385           
12947.60591259469         7.533489011590696         26.97304372396386         82734.26567483901         0.851332010858555         77.61680849550608         1420.000000018626         22771.26693482384           
12963.85142828863         7.528366307332189         27.29825276067058         82734.26567483901         0.8513320108585553        77.46801696048801         1430.000000155997         22771.26693482384           
12980.27637156088         7.523196527252123         27.62264326367906         82734.26567483877         0.8513320108585549        77.31961877585078         1439.999999979045         22771.26693482384           
12996.87976280067         7.517980261414832         27.94620940395365         82734.26567483877         0.851332010858555         77.17161672277864         1450.000000116415         22771.26693482383           
13013.66061754866         7.512718100650498         28.26894548746228         82734.26567483827         0.851332010858554         77.02401351708571         1459.999999939464         22771.26693482382           
13030.61794670196         7.507410636394184         28.59084595481474         82734.26567483888         0.851332010858555         76.87681180939673         1470.000000076834         22771.26693482382           
13047.75075671767         7.50205846052706          28.91190538085795         82734.26567483864         0.8513320108585547        76.73001418534825         1479.999999899883         22771.26693482382           
13065.05804981504         7.496662165219967         29.23211847423027         82734.26567483816         0.8513320108585538        76.58362316580997         1490.000000037253         22771.26693482382           
13082.53882417613         7.491222342779285         29.55148007687493         82734.26567483816         0.8513320108585537        76.43764120712578         1499.999999860302         22771.26693482382           
13100.19207414479         7.485739585495197         29.86998516351445         82734.26567483816         0.8513320108585539        76.29207070137396         1509.999999997672         22771.26693482381           
13118.01679042409         7.480214485492401         30.18762884108567         82734.26567483791         0.8513320108585533        76.14691397664622         1520.000000135042         22771.26693482381           
13136.011960272           7.474647634583286         30.50440634813819         82734.26567483852         0.8513320108585544        76.00217329734464         1529.99999995809          22771.26693482382           
13154.1765676953          7.469039624123617         30.82031305419564         82734.26567483864         0.8513320108585547        75.85785086449664         1540.000000095461         22771.26693482382           
13172.50959364173         7.463391044870789         31.13534445908165         82734.26567483877         0.851332010858555         75.71394881608698         1549.999999918509         22771.26693482382           
13191.0100161902          7.457702486844654         31.44949619221111         82734.26567483864         0.8513320108585548        75.5704692274066          1560.000000055879         22771.26693482382           
13209.67681073909         7.451974539190961         31.76276401184844         82734.26567483877         0.8513320108585548        75.42741411141759         1569.999999878928         22771.26693482382           
13228.50895019262         7.446207790047454         32.07514380433276         82734.26567483901         0.8513320108585551        75.28478541913398         1580.000000016298         22771.26693482384           
13247.50540514519         7.440402826412617         32.38663158327198         82734.26567483888         0.851332010858555         75.14258504001771         1590.000000153668         22771.26693482384           
13266.66514406361         7.434560234017129         32.69722348870649         82734.26567483852         0.8513320108585544        75.00081480238937         1599.999999976717         22771.26693482382           
13285.98713346732         7.428680597198017         33.00691578624313         82734.26567483852         0.8513320108585545        74.85947647385319         1610.000000114087         22771.26693482382           
13305.47033810639         7.422764498775539         33.31570486616121         82734.26567483816         0.8513320108585539        74.71857176173563         1619.999999937136         22771.26693482382           
13325.11372113735         7.416812519932813         33.62358724249057         82734.26567483791         0.8513320108585535        74.57810231353744         1630.000000074506         22771.26693482382           
13344.91624429686         7.410825240098192         33.9305595520639          82734.26567483816         0.8513320108585537        74.43806971739839         1639.999999897555         22771.26693482382           
13364.87686807311         7.404803236830405         34.23661855354335         82734.26567483816         0.8513320108585538        74.29847550257405         1650.000000034925         22771.26693482382           
13384.99455187487         7.398747085706473         34.54176112642274         82734.26567483827         0.851332010858554         74.15932113992466         1659.999999857973         22771.26693482382           
13405.26825419836         7.39265736021239          34.84598427000659         82734.26567483864         0.8513320108585545        74.02060804241511         1669.999999995343         22771.26693482382           
13425.69693279168         7.386534631636584         35.14928510236675         82734.26567483816         0.8513320108585537        73.8823375656257          1680.000000132713         22771.26693482382           
13446.27954481697         7.380379468966169         35.45166085927737         82734.26567483804         0.8513320108585537        73.74451100827343         1689.999999955762         22771.26693482382           
13467.01504701007         7.374192438785949         35.75310889312966         82734.26567483816         0.8513320108585537        73.60712961274285         1700.000000093132         22771.26693482382           
13487.90239583792         7.367974105180208         36.05362667182747         82734.26567483804         0.8513320108585534        73.47019456562646         1709.999999916181         22771.26693482382           
13508.94054765342         7.361725029637266         36.35321177766382         82734.26567483791         0.8513320108585535        73.33370699827404         1720.000000053551         22771.26693482382           
13530.12845884793         7.355445770956784         36.65186190617996         82734.26567483779         0.8513320108585529        73.19766798735047         1729.9999998766           22771.26693482381           
13551.46508600128         7.349136885159826         36.94957486500824         82734.2656748373          0.8513320108585523        73.06207855540133         1740.00000001397          22771.26693482381           
13572.94938602931         7.342798925401652         37.24634857269874         82734.26567483754         0.8513320108585528        72.92693967142637         1750.00000015134          22771.26693482381           
13594.58031632895         7.336432441887228         37.54218105753133         82734.26567483743         0.8513320108585524        72.7922522514599          1759.999999974389         22771.26693482381           
13616.35683492081         7.330037981789453         37.83707045631387         82734.26567483743         0.8513320108585523        72.65801715915781         1770.000000111759         22771.26693482379           
13638.27790058925         7.323616089170073         38.13101501316721         82734.26567483718         0.8513320108585521        72.52423520639108         1779.999999934807         22771.26693482379           
13660.34247301997         7.317167304903262         38.42401307829802         82734.26567483669         0.8513320108585514        72.39090715384492         1790.000000072177         22771.26693482378           
13682.54951293508         7.310692166601866         38.71606310676046         82734.26567483682         0.8513320108585514        72.25803371162327         1799.999999895226         22771.26693482378           
13704.89798222569         7.304191208546257         39.00716365720733         82734.26567483682         0.8513320108585515        72.12561553985859         1810.000000032596         22771.26693482378           
13727.3868440819          7.297664961615821         39.29731339063151         82734.26567483669         0.8513320108585511        71.99365324932583         1819.999999855645         22771.26693482378           
13750.0150631204          7.291113953223013         39.58651106909856         82734.26567483669         0.8513320108585511        71.8621474020611          1829.999999993015         22771.26693482378           
13772.78160550944         7.284538707249977         39.8747555544713          82734.26567483718         0.851332010858552         71.7310985119836          1840.000000130385         22771.26693482379           
13795.68543909136         7.277939743987689         40.16204580712712         82734.26567483754         0.8513320108585528        71.60050704552162         1849.999999953434         22771.26693482381           
13818.72553350263         7.271317580077618         40.44838088466905         82734.26567483718         0.851332010858552         71.47037342224093         1860.000000090804         22771.26693482379           
13841.90086029128         7.26467272845586          40.73375994063042         82734.2656748373          0.8513320108585521        71.34069801547643         1869.999999913853         22771.26693482379           
13865.21039303195         7.258005698299709         41.01818222317533         82734.26567483754         0.8513320108585527        71.2114811529658          1880.000000051223         22771.26693482381           
13888.65310743842         7.251316994976649         41.3016470737942          82734.26567483766         0.8513320108585528        71.08272311748537         1889.999999874271         22771.26693482381           
13912.22798147363         7.244607119995735         41.58415392599602         82734.26567483766         0.8513320108585528        70.95442414748746         1900.000000011642         22771.26693482382           
13935.93399545726         7.237876570961325         41.86570230399759         82734.26567483791         0.8513320108585534        70.82658443773917         1910.000000149012         22771.26693482382           
13959.77013217085         7.231125841529119         42.14629182141059         82734.26567483791         0.8513320108585534        70.69920413996206         1919.99999997206          22771.26693482382           
13983.73537696045         7.2243554213645           42.42592217992695         82734.26567483791         0.8513320108585533        70.57228336347271         1930.00000010943          22771.26693482382           
14007.8287178369          7.217565796103116         42.70459316800333         82734.2656748384          0.8513320108585539        70.44582217582332         1939.999999932479         22771.26693482382           
14032.0491455736          7.210757447313676         42.98230465954531         82734.26567483816         0.8513320108585537        70.31982060344281         1950.000000069849         22771.26693482382           
14056.395653802           7.203930852462935         43.25905661259153         82734.26567483804         0.8513320108585536        70.19427863227727         1959.999999892898         22771.26693482383           
14080.86723910456         7.197086484882814         43.53484906799935         82734.26567483816         0.8513320108585537        70.06919620843026         1970.000000030268         22771.26693482383           
14105.46290110545         7.190224813739629         43.80968214813113         82734.26567483816         0.8513320108585537        69.94457323880206         1979.999999853317         22771.26693482382           
14130.18164255889         7.183346304005399         44.08355605554282         82734.26567483791         0.8513320108585533        69.82040959172815         1989.999999990687         22771.26693482381           
14155.02246943508         7.176451416431175         44.3564710716753          82734.26567483766         0.8513320108585528        69.6967050976161          2000.000000128057         22771.26693482381           
14179.98439100392         7.169540607522372         44.62842755554837         82734.26567483779         0.8513320108585533        69.57345954958112         2009.999999951106         22771.26693482381           
14205.06641991634         7.16261432951605          44.89942594245827         82734.26567483791         0.8513320108585534        69.45067270407966         2020.000000088476         22771.26693482381           
14230.26757228346         7.155673030360131         45.1694667426796          82734.26567483791         0.8513320108585535        69.32834428154111         2029.999999911524         22771.26693482381           
14255.58686775341         7.148717153694478         45.43855054017112         82734.2656748384          0.8513320108585543        69.20647396699711         2040.000000048894         22771.26693482382           
14281.02332958595         7.141747138833829         45.70667799128696         82734.26567483864         0.8513320108585547        69.08506141070853         2049.999999871943         22771.26693482382           
14306.57598472494         7.134763420752529         45.97384982349306         82734.26567483864         0.8513320108585546        68.96410622878957         2060.000000009313         22771.26693482382           
