Time - Sim theta,Amplitude - Sim theta,Time - encoder theta,Amplitude - encoder theta,Time - reference input,Amplitude - reference input
183,0.450046,183,0.432583,183,0.456346
184,0.451405,184,0.434117,184,0.457621
185,0.452745,185,0.435651,185,0.458877
186,0.454066,186,0.438719,186,0.460116
187,0.455364,187,0.440252,187,0.461336
188,0.456642,188,0.441786,188,0.462539
189,0.4579,189,0.441786,189,0.463723
190,0.459142,190,0.444854,190,0.464888
191,0.460365,191,0.444854,191,0.466036
192,0.461572,192,0.447922,192,0.467164
193,0.462759,193,0.447922,193,0.468275
194,0.46393,194,0.449456,194,0.469367
195,0.465084,195,0.45099,195,0.47044
196,0.46622,196,0.452524,196,0.471495
197,0.467338,197,0.454058,197,0.472532
198,0.468437,198,0.455592,198,0.473549
199,0.469517,199,0.457126,199,0.474548
200,0.470578,200,0.45866,200,0.475528
201,0.47162,201,0.45866,201,0.47649
202,0.472646,202,0.460194,202,0.477432
203,0.473654,203,0.461728,203,0.478356
204,0.474644,204,0.463262,204,0.479261
205,0.475615,205,0.463262,205,0.480147
206,0.476568,206,0.464796,206,0.481014
207,0.477504,207,0.464796,207,0.481862
208,0.478423,208,0.46633,208,0.482691
209,0.479324,209,0.46633,209,0.483501
210,0.480208,210,0.467864,210,0.484292
211,0.481072,211,0.469398,211,0.485063
212,0.481916,212,0.469398,212,0.485816
213,0.482742,213,0.470932,213,0.486549
214,0.483548,214,0.470932,214,0.487263
215,0.484336,215,0.472466,215,0.487958
216,0.485103,216,0.474,216,0.488634
217,0.485849,217,0.474,217,0.48929
218,0.486577,218,0.475534,218,0.489928
219,0.487283,219,0.475534,219,0.490545
220,0.487972,220,0.477068,220,0.491144
221,0.48864,221,0.477068,221,0.491723
222,0.48929,222,0.478602,222,0.492282
223,0.48992,223,0.478602,223,0.492822
224,0.490531,224,0.478602,224,0.493343
225,0.491125,225,0.480136,225,0.493844
226,0.491699,226,0.480136,226,0.494326
227,0.492254,227,0.48167,227,0.494788
228,0.492788,228,0.48167,228,0.495231
229,0.493303,229,0.48167,229,0.495654
230,0.4938,230,0.483204,230,0.496057
231,0.494276,231,0.483204,231,0.496441
232,0.494732,232,0.484738,232,0.496806
233,0.495168,233,0.484738,233,0.49715
234,0.495583,234,0.484738,234,0.497476
235,0.49598,235,0.484738,235,0.497781
236,0.496359,236,0.486272,236,0.498067
237,0.496717,237,0.486272,237,0.498333
238,0.497055,238,0.486272,238,0.498579
239,0.497375,239,0.486272,239,0.498806
240,0.497676,240,0.486272,240,0.499013
241,0.497959,241,0.487806,241,0.499201
242,0.49822,242,0.487806,242,0.499368
243,0.498461,243,0.487806,243,0.499516
244,0.498682,244,0.487806,244,0.499645
245,0.498884,245,0.487806,245,0.499753
246,0.499067,246,0.487806,246,0.499842
247,0.499231,247,0.487806,247,0.499911
248,0.499376,248,0.487806,248,0.499961
249,0.499502,249,0.487806,249,0.49999
250,0.499608,250,0.48934,250,0.5
251,0.499691,251,0.48934,251,0.49999
252,0.499753,252,0.48934,252,0.499961
253,0.499794,253,0.48934,253,0.499911
254,0.499816,254,0.48934,254,0.499842
255,0.499817,255,0.48934,255,0.499753
256,0.4998,256,0.48934,256,0.499645
257,0.499763,257,0.48934,257,0.499516
258,0.499706,258,0.48934,258,0.499368
259,0.49963,259,0.48934,259,0.499201
260,0.499534,260,0.48934,260,0.499013
261,0.499418,261,0.48934,261,0.498806
262,0.499283,262,0.48934,262,0.498579
263,0.499128,263,0.48934,263,0.498333
264,0.498953,264,0.48934,264,0.498067
265,0.498757,265,0.48934,265,0.497781
266,0.498542,266,0.48934,266,0.497476
267,0.498306,267,0.48934,267,0.49715
268,0.498051,268,0.48934,268,0.496806
269,0.497775,269,0.48934,269,0.496441
270,0.49748,270,0.48934,270,0.496057
271,0.497164,271,0.48934,271,0.495654
272,0.496829,272,0.48934,272,0.495231
273,0.496473,273,0.48934,273,0.494788
274,0.496098,274,0.48934,274,0.494326
275,0.495702,275,0.48934,275,0.493844
276,0.495287,276,0.48934,276,0.493343
277,0.494852,277,0.48934,277,0.492822
278,0.494397,278,0.48934,278,0.492282
279,0.493922,279,0.48934,279,0.491723
280,0.493428,280,0.48934,280,0.491144
281,0.492914,281,0.48934,281,0.490545
282,0.49238,282,0.48934,282,0.489928
283,0.491827,283,0.48934,283,0.48929
284,0.491254,284,0.48934,284,0.488634
285,0.490662,285,0.48934,285,0.487958
286,0.49005,286,0.48934,286,0.487263
287,0.489418,287,0.48934,287,0.486549
288,0.488768,288,0.48934,288,0.485816
289,0.488097,289,0.48934,289,0.485063
290,0.487408,290,0.48934,290,0.484292
291,0.486699,291,0.48934,291,0.483501
292,0.48597,292,0.48934,292,0.482691
293,0.485223,293,0.48934,293,0.481862
294,0.484456,294,0.48934,294,0.481014
295,0.48367,295,0.48934,295,0.480147
296,0.482864,296,0.48934,296,0.479261
297,0.48204,297,0.48934,297,0.478356
298,0.481196,298,0.48934,298,0.477432
299,0.480334,299,0.48934,299,0.47649
300,0.479452,300,0.48934,300,0.475528
301,0.478552,301,0.48934,301,0.474548
302,0.477632,302,0.487806,302,0.473549
303,0.476697,303,0.487806,303,0.472532
304,0.475744,304,0.486272,304,0.471495
305,0.474776,305,0.486272,305,0.47044
306,0.47379,306,0.484738,306,0.469367
307,0.472789,307,0.484738,307,0.468275
308,0.47177,308,0.483204,308,0.467164
309,0.470734,309,0.483204,309,0.466036
310,0.469679,310,0.483204,310,0.464888
311,0.468604,311,0.48167,311,0.463723
312,0.46751,312,0.480136,312,0.462539
313,0.4664,313,0.478602,313,0.461336
314,0.465274,314,0.478602,314,0.460116
315,0.464129,315,0.477068,315,0.458877
316,0.462966,316,0.475534,316,0.457621
317,0.461786,317,0.474,317,0.456346
318,0.46059,318,0.474,318,0.455053
319,0.459373,319,0.472466,319,0.453742
320,0.458138,320,0.470932,320,0.452414
321,0.456885,321,0.469398,321,0.451067
322,0.455614,322,0.467864,322,0.449703
323,0.454326,323,0.46633,323,0.448321
324,0.453021,324,0.46633,324,0.446921
325,0.451695,325,0.464796,325,0.445503
326,0.45035,326,0.463262,326,0.444068
327,0.448986,327,0.461728,327,0.442616
328,0.447605,328,0.460194,328,0.441146
329,0.446206,329,0.460194,329,0.439658
330,0.444787,330,0.45866,330,0.438153
331,0.443349,331,0.457126,331,0.436631
332,0.441893,332,0.455592,332,0.435092
333,0.44042,333,0.454058,333,0.433535
334,0.438929,334,0.452524,334,0.431962
335,0.437422,335,0.45099,335,0.430371
336,0.435898,336,0.449456,336,0.428763
337,0.434357,337,0.447922,337,0.427139
338,0.432799,338,0.446388,338,0.425497
339,0.431224,339,0.444854,339,0.423839
340,0.429632,340,0.44332,340,0.422164
341,0.428023,341,0.441786,341,0.420472
342,0.426397,342,0.438719,342,0.418764
343,0.424756,343,0.437185,343,0.417039
344,0.4231,344,0.435651,344,0.415298
345,0.421427,345,0.434117,345,0.41354
346,0.419737,346,0.432583,346,0.411766
347,0.418029,347,0.431049,347,0.409976
348,0.416303,348,0.429515,348,0.40817
349,0.41456,349,0.427981,349,0.406347
350,0.412798,350,0.426447,350,0.404508
351,0.411019,351,0.423379,351,0.402654
352,0.409226,352,0.421845,352,0.400783
353,0.407417,353,0.420311,353,0.398897
354,0.405592,354,0.418777,354,0.396995
355,0.40375,355,0.415709,355,0.395078
356,0.401894,356,0.414175,356,0.393144
357,0.400022,357,0.412641,357,0.391195
358,0.398134,358,0.409573,358,0.389231
359,0.396232,359,0.408039,359,0.387252
360,0.394314,360,0.406505,360,0.385257
361,0.392379,361,0.404971,361,0.383247
362,0.390427,362,0.403437,362,0.381221
363,0.388458,363,0.400369,363,0.379181
364,0.386475,364,0.398835,364,0.377126
365,0.384475,365,0.397301,365,0.375056
366,0.38246,366,0.395767,366,0.372971
367,0.380428,367,0.394233,367,0.370871
368,0.378379,368,0.392699,368,0.368757
369,0.376313,369,0.389631,369,0.366628
370,0.374235,370,0.388097,370,0.364484
371,0.372142,371,0.386563,371,0.362327
372,0.370033,372,0.383495,372,0.360155
373,0.367913,373,0.381961,373,0.357968
374,0.365778,374,0.380427,374,0.355768
375,0.363627,375,0.377359,375,0.353553
376,0.361465,376,0.375825,376,0.351325
377,0.359288,377,0.372757,377,0.349083
378,0.357099,378,0.371223,378,0.346827
379,0.354896,379,0.369689,379,0.344557
380,0.352677,380,0.366621,380,0.342274
381,0.350446,381,0.365087,381,0.339977
382,0.3482,382,0.362019,382,0.337666
383,0.345941,383,0.360485,383,0.335343
384,0.343668,384,0.357418,384,0.333006
385,0.341383,385,0.355884,385,0.330656
386,0.339084,386,0.352816,386,0.328293
387,0.336772,387,0.351282,387,0.325917
388,0.334446,388,0.348214,388,0.323528
389,0.332108,389,0.34668,389,0.321126
390,0.329755,390,0.343612,390,0.318712
391,0.32739,391,0.340544,391,0.316285
392,0.325014,392,0.33901,392,0.313846
393,0.322624,393,0.335942,393,0.311394
394,0.320222,394,0.332874,394,0.30893
395,0.317809,395,0.33134,395,0.306454
396,0.315383,396,0.328272,396,0.303965
397,0.312944,397,0.326738,397,0.301465
398,0.31049,398,0.32367,398,0.298952
399,0.308025,399,0.320602,399,0.296428
400,0.305548,400,0.319068,400,0.293893
401,0.303057,401,0.316,401,0.291345
402,0.300555,402,0.314466,402,0.288786
403,0.298038,403,0.311398,403,0.286216
404,0.29551,404,0.309864,404,0.283634
405,0.292969,405,0.306796,405,0.281042
406,0.290416,406,0.305262,406,0.278438
407,0.287849,407,0.302194,407,0.275823
408,0.285272,408,0.30066,408,0.273197
409,0.282682,409,0.297592,409,0.270561
410,0.280082,410,0.296058,410,0.267913
411,0.277469,411,0.29299,411,0.265256
412,0.274846,412,0.289922,412,0.262587
413,0.272214,413,0.288388,413,0.259909
414,0.26957,414,0.28532,414,0.25722
415,0.266918,415,0.282252,415,0.254521
416,0.264256,416,0.280718,416,0.251812
417,0.261583,417,0.277651,417,0.249093
418,0.2589,418,0.276117,418,0.246364
419,0.256206,419,0.273049,419,0.243625
420,0.253502,420,0.269981,420,0.240877
421,0.250789,421,0.268447,421,0.238119
422,0.248064,422,0.265379,422,0.235352
423,0.245331,423,0.262311,423,0.232576
424,0.242589,424,0.260777,424,0.22979
425,0.239836,425,0.257709,425,0.226995
426,0.237075,426,0.254641,426,0.224192
427,0.234304,427,0.251573,427,0.221379
428,0.231527,428,0.248505,428,0.218558
429,0.228742,429,0.245437,429,0.215728
430,0.225949,430,0.242369,430,0.21289
431,0.223149,431,0.239301,431,0.210043
432,0.220341,432,0.236233,432,0.207188
433,0.217525,433,0.233165,433,0.204325
434,0.214702,434,0.230097,434,0.201453
435,0.211869,435,0.227029,435,0.198574
436,0.209029,436,0.223961,436,0.195687
437,0.20618,437,0.220893,437,0.192792
438,0.203322,438,0.219359,438,0.18989
439,0.200453,439,0.216291,439,0.18698
440,0.197574,440,0.213223,440,0.184062
441,0.194686,441,0.210155,441,0.181138
442,0.19179,442,0.207087,442,0.178206
443,0.188887,443,0.204019,443,0.175267
444,0.185976,444,0.200951,444,0.172321
445,0.183059,445,0.197884,445,0.169369
446,0.180134,446,0.194816,446,0.16641
447,0.177203,447,0.191748,447,0.163444
448,0.174265,448,0.18868,448,0.160472
449,0.17132,449,0.185612,449,0.157493
450,0.168369,450,0.182544,450,0.154508
451,0.165411,451,0.179476,451,0.151518
452,0.162446,452,0.177942,452,0.148521
453,0.159472,453,0.174874,453,0.145518
454,0.156489,454,0.171806,454,0.14251
455,0.1535,455,0.168738,455,0.139496
456,0.150505,456,0.16567,456,0.136476
457,0.147504,457,0.162602,457,0.133451
458,0.144498,458,0.159534,458,0.130421
459,0.141487,459,0.156466,459,0.127385
460,0.13847,460,0.153398,460,0.124345
461,0.135449,461,0.15033,461,0.1213
462,0.132423,462,0.147262,462,0.118249
463,0.129393,463,0.144194,463,0.115195
464,0.126357,464,0.141126,464,0.112135
465,0.123316,465,0.138058,465,0.109072
466,0.120271,466,0.13499,466,0.106004
467,0.117221,467,0.131922,467,0.102931
468,0.114166,468,0.12732,468,0.099855
469,0.11111,469,0.124252,469,0.0967747
470,0.108051,470,0.121184,470,0.0936907
471,0.104988,471,0.118117,471,0.0906029
472,0.10192,472,0.116583,472,0.0875115
473,0.098845,473,0.113515,473,0.0844167
474,0.0957633,474,0.110447,474,0.0813186
475,0.0926763,475,0.107379,475,0.0782172
476,0.0895849,476,0.104311,476,0.0751128
477,0.0864896,477,0.101243,477,0.0720054
478,0.0833909,478,0.0981748,478,0.0688951
479,0.0802892,479,0.0951068,479,0.0657822
480,0.0771846,480,0.0920388,480,0.0626666
481,0.0740774,481,0.0889709,481,0.0595486
482,0.0709676,482,0.0859029,482,0.0564282
483,0.0678554,483,0.082835,483,0.0533056
484,0.0647409,484,0.079767,484,0.0501809
485,0.061624,485,0.076699,485,0.0470542
486,0.0585049,486,0.0736311,486,0.0439256
487,0.0553836,487,0.0705631,487,0.0407953
488,0.0522603,488,0.0674952,488,0.0376634
489,0.049135,489,0.0644272,489,0.03453
490,0.0460078,490,0.0613592,490,0.0313953
491,0.0428789,491,0.0582913,491,0.0282593
492,0.0397482,492,0.0536893,492,0.0251222
493,0.0366191,493,0.0521553,493,0.0219841
494,0.0334869,494,0.0475534,494,0.0188451
495,0.0303555,495,0.0444854,495,0.0157054
496,0.0272237,496,0.0414175,496,0.012565
497,0.0240909,497,0.0383495,497,0.00942422
498,0.0209568,498,0.0352816,498,0.00628302
499,0.0178212,499,0.0337476,499,0.00314157
500,0.0146811,500,0.0306796,500,6.12E-17
501,0.011538,501,0.0260777,501,-0.00314157
502,0.00839633,502,0.0230097,502,-0.00628302
503,0.00525538,503,0.0199418,503,-0.00942422
504,0.00211479,504,0.0184078,504,-0.012565
505,-0.00102872,505,0.0153398,505,-0.0157054
506,-0.00417374,506,0.0107379,506,-0.0188451
507,-0.00731624,507,0.00920388,507,-0.0219841
508,-0.01046,508,0.00613592,508,-0.0251222
509,-0.013604,509,0.00153398,509,-0.0282593
510,-0.0167446,510,-0.00153398,510,-0.0313953
511,-0.0198826,511,-0.00460194,511,-0.03453
512,-0.023019,512,-0.00613592,512,-0.0376634
513,-0.026157,513,-0.00920388,513,-0.0407953
514,-0.0292955,514,-0.0122718,514,-0.0439256
515,-0.0324336,515,-0.0153398,515,-0.0470542
516,-0.0355705,516,-0.0184078,516,-0.0501809
517,-0.0387059,517,-0.0230097,517,-0.0533056
518,-0.0418362,518,-0.0260777,518,-0.0564282
519,-0.0449629,519,-0.0291456,519,-0.0595486
520,-0.0480867,520,-0.0322136,520,-0.0626666
521,-0.0512082,521,-0.0352816,521,-0.0657822
522,-0.0543278,522,-0.0383495,522,-0.0688951
523,-0.0574457,523,-0.0414175,523,-0.0720054
524,-0.0605617,524,-0.0444854,524,-0.0751128
525,-0.063676,525,-0.0475534,525,-0.0782172
526,-0.0667882,526,-0.0521553,526,-0.0813186
527,-0.0698953,527,-0.0536893,527,-0.0844167
528,-0.0730015,528,-0.0582913,528,-0.0875115
529,-0.0761032,529,-0.0613592,529,-0.0906029
530,-0.0792013,530,-0.0644272,530,-0.0936907
531,-0.0822963,531,-0.0674952,531,-0.0967747
532,-0.0853885,532,-0.0705631,532,-0.099855
533,-0.0884781,533,-0.0736311,533,-0.102931
534,-0.091565,534,-0.076699,534,-0.106004
535,-0.094649,535,-0.079767,535,-0.109072
536,-0.09773,536,-0.082835,536,-0.112135
537,-0.100808,537,-0.0859029,537,-0.115195
538,-0.103882,538,-0.0889709,538,-0.118249
539,-0.106952,539,-0.0920388,539,-0.1213
540,-0.110019,540,-0.0951068,540,-0.124345
541,-0.113081,541,-0.0981748,541,-0.127385
542,-0.116139,542,-0.101243,542,-0.130421
543,-0.119192,543,-0.104311,543,-0.133451
544,-0.12224,544,-0.107379,544,-0.136476
545,-0.125284,545,-0.110447,545,-0.139496
546,-0.128322,546,-0.113515,546,-0.14251
547,-0.131355,547,-0.116583,547,-0.145518
548,-0.134383,548,-0.119651,548,-0.148521
549,-0.137406,549,-0.122718,549,-0.151518
550,-0.140422,550,-0.124252,550,-0.154508
551,-0.143437,551,-0.12732,551,-0.157493
552,-0.146446,552,-0.130388,552,-0.160472
553,-0.149451,553,-0.133456,553,-0.163444
554,-0.152449,554,-0.136524,554,-0.16641
555,-0.15544,555,-0.139592,555,-0.169369
556,-0.158425,556,-0.14266,556,-0.172321
557,-0.161402,557,-0.145728,557,-0.175267
558,-0.164372,558,-0.148796,558,-0.178206
559,-0.167334,559,-0.151864,559,-0.181138
560,-0.170289,560,-0.154932,560,-0.184062
561,-0.173237,561,-0.158,561,-0.18698
562,-0.176177,562,-0.161068,562,-0.18989
563,-0.17911,563,-0.164136,563,-0.192792
564,-0.182036,564,-0.167204,564,-0.195687
565,-0.184954,565,-0.170272,565,-0.198574
566,-0.187864,566,-0.17334,566,-0.201453
567,-0.190768,567,-0.176408,567,-0.204325
568,-0.193663,568,-0.179476,568,-0.207188
569,-0.196551,569,-0.182544,569,-0.210043
570,-0.199431,570,-0.184078,570,-0.21289
571,-0.202306,571,-0.187146,571,-0.215728
572,-0.205175,572,-0.190214,572,-0.218558
573,-0.208036,573,-0.193282,573,-0.221379
574,-0.210889,574,-0.19635,574,-0.224192
575,-0.213732,575,-0.197884,575,-0.226995
576,-0.21657,576,-0.200951,576,-0.22979
577,-0.2194,577,-0.204019,577,-0.232576
578,-0.22222,578,-0.207087,578,-0.235352
579,-0.225031,579,-0.210155,579,-0.238119
580,-0.227832,580,-0.213223,580,-0.240877
581,-0.230622,581,-0.214757,581,-0.243625
582,-0.233405,582,-0.217825,582,-0.246364
583,-0.236179,583,-0.220893,583,-0.249093
584,-0.238944,584,-0.223961,584,-0.251812
585,-0.241697,585,-0.227029,585,-0.254521
586,-0.24444,586,-0.230097,586,-0.25722
587,-0.247172,587,-0.231631,587,-0.259909
588,-0.249897,588,-0.234699,588,-0.262587
589,-0.252611,589,-0.237767,589,-0.265256
590,-0.255315,590,-0.240835,590,-0.267913
591,-0.258009,591,-0.243903,591,-0.270561
592,-0.260691,592,-0.246971,592,-0.273197
593,-0.263361,593,-0.250039,593,-0.275823
594,-0.26602,594,-0.253107,594,-0.278438
595,-0.268668,595,-0.254641,595,-0.281042
596,-0.271307,596,-0.257709,596,-0.283634
597,-0.273936,597,-0.260777,597,-0.286216
598,-0.276555,598,-0.262311,598,-0.288786
599,-0.279165,599,-0.265379,599,-0.291345
600,-0.281765,600,-0.266913,600,-0.293893
601,-0.284356,601,-0.269981,601,-0.296428
602,-0.286936,602,-0.271515,602,-0.298952
603,-0.289508,603,-0.274583,603,-0.301465
604,-0.292068,604,-0.277651,604,-0.303965
605,-0.294614,605,-0.279185,605,-0.306454
606,-0.29715,606,-0.282252,606,-0.30893
607,-0.299674,607,-0.283786,607,-0.311394
608,-0.302186,608,-0.286854,608,-0.313846
609,-0.304685,609,-0.289922,609,-0.316285
610,-0.307171,610,-0.291456,610,-0.318712
611,-0.309645,611,-0.294524,611,-0.321126
612,-0.312105,612,-0.297592,612,-0.323528
613,-0.314551,613,-0.30066,613,-0.325917
614,-0.316982,614,-0.302194,614,-0.328293
615,-0.319402,615,-0.305262,615,-0.330656
616,-0.321807,616,-0.306796,616,-0.333006
617,-0.324202,617,-0.309864,617,-0.335343
618,-0.326584,618,-0.311398,618,-0.337666
619,-0.328955,619,-0.314466,619,-0.339977
620,-0.331312,620,-0.317534,620,-0.342274
621,-0.333654,621,-0.320602,621,-0.344557
622,-0.335982,622,-0.322136,622,-0.346827
623,-0.338297,623,-0.325204,623,-0.349083
624,-0.340597,624,-0.326738,624,-0.351325
625,-0.342886,625,-0.329806,625,-0.353553
626,-0.345161,626,-0.332874,626,-0.355768
627,-0.347421,627,-0.334408,627,-0.357968
628,-0.349668,628,-0.337476,628,-0.360155
629,-0.351901,629,-0.33901,629,-0.362327
630,-0.354122,630,-0.342078,630,-0.364484
631,-0.356328,631,-0.343612,631,-0.366628
