Time - Plot 0,Amplitude - Plot 0,Time - vactual,Amplitude - vactual
860,-3.49E-11,860,0.031457
861,-3.29E-11,861,0.031457
862,-3.09E-11,862,0.031457
863,-2.91E-11,863,0.031457
864,-2.74E-11,864,0.031457
865,-2.58E-11,865,0.031457
866,-2.43E-11,866,0.031457
867,-2.28E-11,867,0.031457
868,-2.15E-11,868,0.031457
869,-2.02E-11,869,0.031457
870,-1.90E-11,870,0.031457
871,-1.79E-11,871,0.031457
872,-1.68E-11,872,0.031457
873,-1.58E-11,873,0.031457
874,-1.49E-11,874,0.031457
875,-1.40E-11,875,0.031457
876,-1.32E-11,876,0.031457
877,-1.24E-11,877,0.031457
878,-1.17E-11,878,0.031457
879,-1.10E-11,879,0.031457
880,-1.04E-11,880,0.031457
881,-9.74E-12,881,0.031457
882,-9.17E-12,882,0.031457
883,-8.63E-12,883,0.031457
884,-8.12E-12,884,0.031457
885,-7.64E-12,885,0.031457
886,-7.19E-12,886,0.031457
887,-6.76E-12,887,0.031457
888,-6.36E-12,888,0.031457
889,-5.99E-12,889,0.031457
890,-5.64E-12,890,0.031457
891,-5.30E-12,891,0.031457
892,-4.99E-12,892,0.031457
893,-4.70E-12,893,0.031457
894,-4.42E-12,894,0.031457
895,-4.16E-12,895,0.031457
896,-3.91E-12,896,0.031457
897,-3.68E-12,897,0.031457
898,-3.46E-12,898,0.031457
899,-3.26E-12,899,0.031457
900,-3.07E-12,900,0.031457
901,-2.89E-12,901,0.031457
902,-2.72E-12,902,0.031457
903,-2.56E-12,903,0.031457
904,-2.40E-12,904,0.031457
905,-2.26E-12,905,0.031457
906,-2.13E-12,906,0.031457
907,-2.00E-12,907,0.031457
908,-1.89E-12,908,0.031457
909,-1.77E-12,909,0.031457
910,-1.67E-12,910,0.031457
911,-1.57E-12,911,0.031457
912,-1.48E-12,912,0.031457
913,-1.39E-12,913,0.031457
914,-1.31E-12,914,0.031457
915,-1.23E-12,915,0.031457
916,-1.16E-12,916,0.031457
917,-1.09E-12,917,0.031457
918,-1.03E-12,918,0.031457
919,-9.66E-13,919,0.031457
920,-9.09E-13,920,0.031457
921,-8.55E-13,921,0.031457
922,-8.05E-13,922,0.031457
923,-7.57E-13,923,0.031457
924,-7.12E-13,924,0.031457
925,-6.70E-13,925,0.031457
926,-6.31E-13,926,0.031457
927,-5.93E-13,927,0.031457
928,-5.58E-13,928,0.031457
929,-5.25E-13,929,0.031457
930,-4.94E-13,930,0.031457
931,-4.65E-13,931,0.031457
932,-4.38E-13,932,0.031457
933,-4.12E-13,933,0.031457
934,-3.88E-13,934,0.031457
935,-3.65E-13,935,0.031457
936,-3.44E-13,936,0.031457
937,-3.24E-13,937,0.031457
938,-3.05E-13,938,0.031457
939,-2.87E-13,939,0.031457
940,-2.70E-13,940,0.031457
941,-2.54E-13,941,0.031457
942,-2.39E-13,942,0.031457
943,-2.25E-13,943,0.031457
944,-2.12E-13,944,0.031457
945,-2.00E-13,945,0.031457
946,-1.88E-13,946,0.031457
947,-1.77E-13,947,0.031457
948,-1.66E-13,948,0.031457
949,-1.56E-13,949,0.031457
950,-1.47E-13,950,0.031457
951,-1.38E-13,951,0.031457
952,-1.30E-13,952,0.031457
953,-1.23E-13,953,0.031457
954,-1.15E-13,954,0.031457
955,-1.09E-13,955,0.031457
956,-1.02E-13,956,0.031457
957,-9.60E-14,957,0.031457
958,-9.05E-14,958,0.031457
959,-8.52E-14,959,0.031457
960,-8.03E-14,960,0.031457
961,-7.53E-14,961,0.031457
962,-7.07E-14,962,0.031457
963,-6.67E-14,963,0.031457
964,-6.26E-14,964,0.031457
965,-5.91E-14,965,0.031457
966,-5.56E-14,966,0.031457
967,-5.22E-14,967,0.031457
968,-4.88E-14,968,0.031457
969,-4.62E-14,969,0.031457
970,-4.38E-14,970,0.031457
971,-4.09E-14,971,0.031457
972,-3.83E-14,972,0.031457
973,-3.58E-14,973,0.031457
974,-3.36E-14,974,0.031457
975,-3.17E-14,975,0.031457
976,-3.00E-14,976,0.031457
977,-2.81E-14,977,0.031457
978,-2.65E-14,978,0.031457
979,-2.52E-14,979,0.031457
980,-2.37E-14,980,0.031457
981,-2.26E-14,981,0.031457
982,-2.12E-14,982,0.031457
983,-1.97E-14,983,0.031457
984,-1.85E-14,984,0.031457
985,-1.72E-14,985,0.031457
986,-1.63E-14,986,0.031457
987,-1.53E-14,987,0.031457
988,-1.46E-14,988,0.031457
989,-1.39E-14,989,0.031457
990,-1.30E-14,990,0.031457
991,-1.20E-14,991,0.031457
992,-1.15E-14,992,0.031457
993,-1.08E-14,993,0.031457
994,-1.01E-14,994,0.031457
995,-9.28E-15,995,0.031457
996,-8.94E-15,996,0.031457
997,-8.52E-15,997,0.031457
998,-8.02E-15,998,0.031457
999,-7.45E-15,999,0.031457
1000,10.3183,1000,10
