Time - Plot 0,Amplitude - Plot 0,Time - vactual,Amplitude - vactual
165,-0.430326,165,-0.562499
166,-0.416167,166,-0.535703
167,-0.401174,167,-0.537807
168,-0.386837,168,-0.521229
169,-0.371649,169,-0.501793
170,-0.356141,170,-0.479467
171,-0.340341,171,-0.470048
172,-0.324748,172,-0.457648
173,-0.308853,173,-0.44224
174,-0.292666,174,-0.4238
175,-0.276204,175,-0.402305
176,-0.259488,176,-0.393563
177,-0.243017,177,-0.365867
178,-0.225809,178,-0.350887
179,-0.20888,179,-0.316922
180,-0.191258,180,-0.295645
181,-0.173963,181,-0.287014
182,-0.15697,182,-0.275161
183,-0.139757,183,-0.260081
184,-0.122327,184,-0.22594
185,-0.104225,185,-0.220251
186,-0.0869552,186,-0.195468
187,-0.0690195,187,-0.183281
188,-0.05143,188,-0.152005
189,-0.0332135,189,-0.133335
190,-0.0153932,190,-0.127246
191,0.00205303,191,-0.102063
192,0.0201139,192,-0.0894843
193,0.0377743,193,-0.0578377
194,0.0560053,194,-0.0388261
195,0.0737822,195,-0.0166089
196,0.091599,196,0.00879406
197,0.109438,197,0.0373608
198,0.127275,198,0.0690676
199,0.145087,199,0.103889
200,0.162849,200,0.141799
201,0.180535,201,0.166939
202,0.197651,202,0.210966
203,0.215182,203,0.25799
204,0.232591,204,0.292147
205,0.249375,205,0.313434
206,0.265574,206,0.353498
207,0.28219,207,0.380613
208,0.29822,208,0.394767
209,0.313697,209,0.427602
210,0.329617,210,0.447385
211,0.344969,211,0.469927
212,0.36025,212,0.495176
213,0.375441,213,0.523081
214,0.390516,214,0.53776
215,0.40497,215,0.555017
216,0.419307,216,0.574794
217,0.43351,217,0.581205
218,0.447081,218,0.605875
219,0.460999,219,0.617058
220,0.474242,220,0.630547
221,0.487304,221,0.630451
222,0.499692,222,0.64839
223,0.512388,223,0.668438
224,0.524846,224,0.674698
225,0.536557,225,0.682961
226,0.548021,226,0.693155
227,0.559227,227,0.705209
228,0.570155,228,0.71905
229,0.580785,229,0.734605
230,0.591094,230,0.735972
231,0.600589,231,0.738934
232,0.609784,232,0.743414
233,0.618675,233,0.765164
234,0.627725,234,0.772419
235,0.635909,235,0.78096
236,0.64373,236,0.77488
237,0.650707,237,0.785786
238,0.657835,238,0.797738
239,0.664583,239,0.794829
240,0.670457,240,0.808664
241,0.676443,241,0.807474
242,0.681537,242,0.807036
243,0.686249,243,0.807268
244,0.690578,244,0.823916
245,0.694992,245,0.82521
246,0.698475,246,0.826926
247,0.701534,247,0.828981
248,0.704169,248,0.831292
249,0.706378,249,0.833777
250,0.708154,250,0.836353
251,0.709494,251,0.838937
252,0.710392,252,0.841447
253,0.710842,253,0.8438
254,0.710841,254,0.830087
255,0.709912,255,0.831912
256,0.70906,256,0.833335
257,0.707764,257,0.818446
258,0.705541,258,0.818852
259,0.703389,259,0.818614
260,0.700787,260,0.817651
261,0.697723,261,0.815885
262,0.694193,262,0.813237
263,0.690194,263,0.809631
264,0.68573,264,0.80499
265,0.680803,265,0.799239
266,0.675419,266,0.792301
267,0.669585,267,0.784104
268,0.663308,268,0.790401
269,0.657066,269,0.779435
270,0.649861,270,0.798649
271,0.643165,271,0.7846
272,0.634983,272,0.784767
273,0.626841,273,0.767394
274,0.617763,274,0.764102
275,0.608765,275,0.758968
276,0.599341,276,0.751928
277,0.589492,277,0.727091
278,0.578756,278,0.716082
279,0.568148,279,0.702983
280,0.557161,280,0.687734
281,0.545798,281,0.686105
282,0.534539,282,0.666356
283,0.522384,283,0.644289
284,0.509865,284,0.635681
285,0.497475,285,0.624622
286,0.4847,286,0.611062
287,0.471541,287,0.594955
288,0.458009,288,0.576255
289,0.444119,289,0.554918
290,0.42989,290,0.546729
291,0.415815,291,0.519962
292,0.400906,292,0.506264
293,0.386175,293,0.489741
294,0.371117,294,0.470358
295,0.355743,295,0.463909
296,0.340541,296,0.454505
297,0.324999,297,0.442118
298,0.309124,298,0.426723
299,0.292935,299,0.408294
300,0.276457,300,0.386808
301,0.259718,301,0.362246
302,0.242747,302,0.350417
303,0.226045,303,0.335444
304,0.209103,304,0.301484
305,0.191461,305,0.296041
306,0.174615,306,0.271556
307,0.157062,307,0.259709
308,0.13981,308,0.244634
309,0.122355,309,0.226326
310,0.10471,310,0.204785
311,0.0868972,311,0.180009
312,0.0689434,312,0.167828
313,0.0513498,313,0.152387
314,0.0336111,314,0.149521
315,0.0162135,315,0.127551
316,-0.001828,316,0.118175
317,-0.0194945,317,0.105547
318,-0.0372805,318,0.0896818
319,-0.0551648,319,0.0705959
320,-0.0731196,320,0.0483081
321,-0.0911142,321,0.0228389
322,-0.109117,322,-0.00578968
323,-0.127099,323,-0.0375541
324,-0.145031,324,-0.0724292
325,-0.162889,325,-0.110388
326,-0.180649,326,-0.151402
327,-0.198291,327,-0.179614
328,-0.215325,328,-0.226678
329,-0.232741,329,-0.260874
330,-0.249532,330,-0.298024
331,-0.26621,331,-0.322263
332,-0.282296,332,-0.349411
333,-0.298313,333,-0.363595
334,-0.313787,334,-0.39646
335,-0.329708,335,-0.416271
336,-0.345063,336,-0.438838
337,-0.360348,337,-0.448284
338,-0.375071,338,-0.460414
339,-0.389736,339,-0.475174
340,-0.404328,340,-0.508337
341,-0.419291,341,-0.528157
342,-0.433585,342,-0.534607
343,-0.447221,343,-0.543486
344,-0.460709,344,-0.57056
345,-0.474511,345,-0.58408
346,-0.4876,346,-0.599839
347,-0.500466,347,-0.617774
348,-0.513094,348,-0.621988
349,-0.524988,349,-0.6441
350,-0.537132,350,-0.652356
351,-0.548512,351,-0.662543
352,-0.55963,352,-0.674591
353,-0.570475,353,-0.672598
354,-0.580557,354,-0.688177
355,-0.590862,355,-0.705396
356,-0.60085,356,-0.724179
357,-0.610492,357,-0.728623
358,-0.619289,358,-0.750337
359,-0.628227,359,-0.757558
360,-0.636298,360,-0.766067
361,-0.644012,361,-0.759957
362,-0.650893,362,-0.755007
363,-0.657468,363,-0.766964
364,-0.664211,364,-0.76406
365,-0.670107,365,-0.777901
366,-0.676133,366,-0.792545
367,-0.681747,367,-0.807912
368,-0.68692,368,-0.808091
369,-0.691162,369,-0.808858
370,-0.694992,370,-0.810133
371,-0.698418,371,-0.827659
372,-0.701913,372,-0.81384
373,-0.703993,373,-0.80031
374,-0.705704,374,-0.818642
375,-0.708009,375,-0.821206
376,-0.709369,376,-0.823779
377,-0.710284,377,-0.826279
378,-0.710749,378,-0.828622
379,-0.71076,379,-0.8149
380,-0.709841,380,-0.816716
381,-0.708997,381,-0.833958
382,-0.708181,382,-0.83486
383,-0.706375,383,-0.835199
384,-0.704093,384,-0.834896
385,-0.701342,385,-0.818045
386,-0.697656,386,-0.816251
387,-0.694047,387,-0.829408
388,-0.690474,388,-0.841578
389,-0.686399,389,-0.82103
390,-0.680857,390,-0.815233
391,-0.675386,391,-0.808254
392,-0.669486,392,-0.800018
393,-0.663161,393,-0.790451
394,-0.656416,394,-0.79531
395,-0.649726,395,-0.782836
396,-0.642089,396,-0.768818
397,-0.63403,397,-0.769014
398,-0.626038,398,-0.735842
399,-0.616643,399,-0.748437
400,-0.608328,400,-0.727499
401,-0.598579,401,-0.73634
402,-0.589383,402,-0.711522
403,-0.578753,403,-0.716358
404,-0.568689,404,-0.703244
405,-0.557688,405,-0.687978
406,-0.546275,406,-0.686334
407,-0.534948,407,-0.666569
408,-0.522719,408,-0.644487
409,-0.510126,409,-0.635865
410,-0.497668,410,-0.624793
411,-0.484834,411,-0.611221
412,-0.471625,412,-0.610931
413,-0.458526,413,-0.592191
414,-0.444545,414,-0.570815
415,-0.430218,415,-0.546762
416,-0.415575,416,-0.535819
417,-0.401114,417,-0.522089
418,-0.386323,418,-0.521363
419,-0.371682,419,-0.501921
420,-0.356196,420,-0.495416
421,-0.340877,421,-0.470131
422,-0.324749,422,-0.457725
423,-0.308833,423,-0.442312
424,-0.292632,424,-0.423868
425,-0.276162,425,-0.418197
426,-0.259916,426,-0.393592
427,-0.242911,427,-0.381721
428,-0.226163,428,-0.350882
429,-0.2087,429,-0.332744
430,-0.191544,430,-0.311437
431,-0.174197,431,-0.302777
432,-0.157146,432,-0.275069
433,-0.139404,433,-0.259994
434,-0.121984,434,-0.241686
435,-0.104385,435,-0.220145
436,-0.0866227,436,-0.211197
437,-0.0691917,437,-0.183158
438,-0.0511107,438,-0.167719
439,-0.0333986,439,-0.149026
440,-0.015559,440,-0.127087
441,0.00239011,441,-0.101914
442,0.0204249,442,-0.0893449
443,0.0380453,443,-0.0735359
444,0.0557574,444,-0.0545033
445,0.0735481,445,-0.0322655
446,0.0913958,446,-0.00684271
447,0.109274,447,0.0217429
448,0.127153,448,0.0534677
449,0.145004,449,0.088306
450,0.162802,450,0.126231
451,0.180519,451,0.167214
452,0.198132,452,0.211225
453,0.215622,453,0.258232
454,0.23297,454,0.292373
455,0.249687,455,0.313644
456,0.265818,456,0.353693
457,0.282371,457,0.364966
458,0.297871,458,0.394966
459,0.313835,459,0.427789
460,0.329731,460,0.44756
461,0.345056,461,0.47009
462,0.360311,462,0.495329
463,0.375478,463,0.523224
464,0.390532,464,0.537894
465,0.40497,465,0.539314
466,0.418821,466,0.574942
467,0.433547,467,0.581344
468,0.447125,468,0.590179
469,0.460569,469,0.617211
470,0.47434,470,0.630692
471,0.487407,471,0.630587
472,0.499788,472,0.648518
473,0.512471,473,0.668558
474,0.524914,474,0.674811
475,0.536607,475,0.683066
476,0.548055,476,0.693254
477,0.559246,477,0.705301
478,0.570162,478,0.719137
479,0.580782,479,0.734686
480,0.591083,480,0.736048
481,0.600572,481,0.754833
482,0.610236,482,0.759279
483,0.619064,483,0.765167
484,0.627565,484,0.772421
485,0.635731,485,0.765133
486,0.64308,486,0.774911
487,0.650602,487,0.785816
488,0.657762,488,0.797768
489,0.664536,489,0.794858
490,0.670427,490,0.808691
491,0.676427,491,0.8075
492,0.681529,492,0.807061
493,0.686247,493,0.82312
494,0.691053,494,0.823908
495,0.694935,495,0.825202
496,0.698403,496,0.842746
497,0.701931,497,0.828943
498,0.704036,498,0.847084
499,0.70671,499,0.833713
500,0.707959,500,0.85212
501,0.709771,501,0.83885
502,0.710148,502,0.841364
503,0.710606,503,0.827894
504,0.710154,504,0.830045
505,0.709788,505,0.831874
506,0.708983,506,0.8333
507,0.707723,507,0.818415
508,0.705525,508,0.834652
509,0.703864,509,0.818557
510,0.700741,510,0.817597
511,0.69767,511,0.800006
512,0.693667,512,0.81322
513,0.690206,513,0.793788
514,0.68529,514,0.805007
515,0.680908,515,0.799255
516,0.675543,516,0.792317
517,0.669712,517,0.799947
518,0.663901,518,0.790385
519,0.657114,519,0.795247
520,0.650352,520,0.782774
521,0.642631,521,0.784585
522,0.634956,522,0.784753
523,0.626817,523,0.767381
524,0.617744,524,0.76409
525,0.608751,525,0.743129
526,0.598857,526,0.751948
527,0.589546,527,0.72711
528,0.578826,528,0.731929
529,0.568697,529,0.702971
530,0.557175,530,0.703549
531,0.546265,531,0.670235
532,0.533986,532,0.666345
533,0.522345,533,0.644279
534,0.509834,534,0.635672
535,0.497452,535,0.624614
536,0.484683,536,0.595227
537,0.471057,537,0.594978
538,0.458063,538,0.576278
539,0.44419,539,0.554939
540,0.429967,540,0.54675
541,0.41589,541,0.519981
542,0.400974,542,0.506282
543,0.386234,543,0.489758
544,0.371167,544,0.470373
545,0.355783,545,0.463923
546,0.340572,546,0.454518
547,0.325021,547,0.426302
548,0.308667,548,0.426764
549,0.293006,549,0.408333
550,0.276537,550,0.386846
551,0.259798,551,0.362282
552,0.242821,552,0.35045
553,0.226109,553,0.335474
554,0.209157,554,0.301513
555,0.191504,555,0.280239
556,0.174174,556,0.271611
557,0.157146,557,0.243933
558,0.139427,558,0.228885
559,0.122029,559,0.210604
560,0.10445,560,0.204915
561,0.0871767,561,0.180132
562,0.0692243,562,0.167944
563,0.0516105,563,0.152496
564,0.0338397,564,0.149622
565,0.0164043,565,0.127645
566,-0.00167562,566,0.118263
567,-0.0193784,567,0.105628
568,-0.0371968,568,0.0897569
569,-0.0551087,569,0.0706657
570,-0.0730862,570,0.0483731
571,-0.0910988,571,0.0228995
572,-0.109116,572,-0.00573318
573,-0.127107,573,-0.0375013
574,-0.145046,574,-0.0723797
575,-0.162908,575,-0.110342
576,-0.180671,576,-0.151359
577,-0.198314,577,-0.195401
578,-0.21582,578,-0.226609
579,-0.232702,579,-0.276636
580,-0.249952,580,-0.297932
581,-0.266091,581,-0.322176
582,-0.282165,582,-0.349328
583,-0.298185,583,-0.379346
584,-0.314143,584,-0.396357
585,-0.329548,585,-0.416174
586,-0.344907,586,-0.438747
587,-0.360208,587,-0.464027
588,-0.375424,588,-0.476133
589,-0.390052,589,-0.490869
590,-0.404591,590,-0.50818
591,-0.419024,591,-0.528009
592,-0.433322,592,-0.550297
593,-0.447454,593,-0.574983
594,-0.461388,594,-0.586178
595,-0.474619,595,-0.583851
596,-0.487179,596,-0.615452
597,-0.500536,597,-0.617541
598,-0.512672,598,-0.621769
599,-0.524606,599,-0.643896
600,-0.536806,600,-0.667994
601,-0.548719,601,-0.662336
602,-0.559363,602,-0.690225
603,-0.570722,603,-0.688214
604,-0.580788,604,-0.703777
605,-0.591062,605,-0.705151
606,-0.60054,606,-0.723949
607,-0.610203,607,-0.744235
608,-0.619509,608,-0.750105
609,-0.627958,609,-0.757341
610,-0.636061,610,-0.765864
611,-0.643815,611,-0.775595
612,-0.651212,612,-0.770627
613,-0.657766,613,-0.782567
614,-0.664472,614,-0.795475
615,-0.670795,615,-0.793441
616,-0.676239,616,-0.792243
617,-0.68132,617,-0.791798
618,-0.686036,618,-0.807853
619,-0.690853,619,-0.808637
620,-0.694754,620,-0.825755
621,-0.698718,621,-0.827437
622,-0.701737,622,-0.829461
623,-0.704323,623,-0.831742
624,-0.706481,624,-0.834199
625,-0.70821,625,-0.82092
626,-0.709035,626,-0.839337
627,-0.71043,627,-0.841823
628,-0.710867,628,-0.828325
629,-0.710375,629,-0.830449
630,-0.709961,630,-0.84808
631,-0.709579,631,-0.833625
632,-0.707738,632,-0.850374
633,-0.70643,633,-0.850702
634,-0.704137,634,-0.85039
635,-0.701373,635,-0.833528
636,-0.697674,636,-0.831726
637,-0.694053,637,-0.844874
638,-0.690469,638,-0.82538
639,-0.685439,639,-0.836541
640,-0.680957,640,-0.814907
641,-0.675036,641,-0.807949
642,-0.6692,642,-0.815561
643,-0.663413,643,-0.805984
644,-0.656668,644,-0.795003
645,-0.649486,645,-0.782548
646,-0.641878,646,-0.784376
647,-0.63433,647,-0.768731
648,-0.625845,648,-0.751405
649,-0.616948,649,-0.748157
650,-0.608132,650,-0.727237
651,-0.598403,651,-0.736094
652,-0.589237,652,-0.711291
653,-0.57864,653,-0.716142
654,-0.56861,654,-0.71887
655,-0.558111,655,-0.687759
656,-0.546192,656,-0.686128
657,-0.534872,657,-0.666375
658,-0.522657,658,-0.644306
659,-0.510081,659,-0.635695
660,-0.497641,660,-0.624633
661,-0.484822,661,-0.611072
662,-0.471628,662,-0.610791
663,-0.45854,663,-0.576231
664,-0.444095,664,-0.570722
665,-0.430308,665,-0.562504
666,-0.416157,666,-0.551536
667,-0.401642,667,-0.521954
668,-0.386302,668,-0.521235
669,-0.371636,669,-0.501799
670,-0.35614,670,-0.479473
671,-0.340347,671,-0.470053
672,-0.324758,672,-0.457653
673,-0.308866,673,-0.442245
674,-0.292679,674,-0.423805
675,-0.276216,675,-0.40231
676,-0.259499,676,-0.393567
677,-0.243026,677,-0.381699
678,-0.226289,678,-0.350861
679,-0.208825,679,-0.348552
680,-0.192133,680,-0.311388
681,-0.17424,681,-0.30273
682,-0.157161,682,-0.275024
683,-0.1394,683,-0.259951
684,-0.121969,684,-0.241645
685,-0.104366,685,-0.220106
686,-0.0866027,686,-0.195333
687,-0.0687001,687,-0.167326
688,-0.0506824,688,-0.151918
689,-0.0330484,689,-0.133255
690,-0.0152904,690,-0.127173
691,0.00210798,691,-0.101996
692,0.0201334,692,-0.0894221
693,0.0377688,693,-0.05778
694,0.0559831,694,-0.0387723
695,0.0737497,695,-0.0165586
696,0.0915612,696,0.0088412
697,0.109398,697,0.037405
698,0.127236,698,0.0691093
699,0.14505,699,0.103928
700,0.162815,700,0.141836
701,0.180504,701,0.182802
702,0.198097,702,0.210969
703,0.215098,703,0.257992
704,0.232495,704,0.292149
705,0.249279,705,0.313435
706,0.265484,706,0.353499
707,0.28211,707,0.364786
708,0.297678,708,0.394799
709,0.3137,709,0.427633
710,0.329646,710,0.447415
711,0.345011,711,0.469955
712,0.360297,712,0.495203
713,0.375488,713,0.523107
714,0.390559,714,0.537784
715,0.405007,715,0.539211
716,0.418865,716,0.574845
717,0.433594,717,0.581253
718,0.447174,718,0.605921
719,0.46109,719,0.617101
720,0.474324,720,0.630587
721,0.487375,721,0.646316
722,0.500223,722,0.648394
723,0.512373,723,0.652613
724,0.524333,724,0.674731
725,0.536563,725,0.682992
726,0.548036,726,0.693185
727,0.559246,727,0.705237
728,0.570175,728,0.719076
729,0.580803,729,0.73463
730,0.59111,730,0.735995
731,0.600602,731,0.738955
732,0.609794,732,0.759262
733,0.619155,733,0.765153
734,0.627668,734,0.772407
735,0.635836,735,0.780949
736,0.643651,736,0.774869
737,0.65063,737,0.785775
738,0.657765,738,0.781901
739,0.664049,739,0.794851
740,0.670466,740,0.808685
741,0.676476,741,0.807495
742,0.681582,742,0.822884
743,0.686772,743,0.807257
744,0.690567,744,0.823905
745,0.694963,745,0.825199
746,0.698436,746,0.826915
747,0.701492,747,0.82897
748,0.704128,748,0.847111
749,0.706813,749,0.833738
750,0.708062,750,0.852144
751,0.709866,751,0.838872
752,0.710232,752,0.825557
753,0.710203,753,0.843772
754,0.710744,754,0.845889
755,0.71032,755,0.831858
756,0.708959,756,0.849112
757,0.708141,757,0.834197
758,0.705867,758,0.834577
759,0.703654,759,0.834313
760,0.700988,760,0.817499
761,0.697391,761,0.815741
762,0.693866,762,0.813102
763,0.689896,763,0.793677
764,0.684999,764,0.804903
765,0.68065,765,0.799159
766,0.675326,766,0.808056
767,0.67001,767,0.799834
768,0.663705,768,0.806108
769,0.657412,769,0.795118
770,0.650145,770,0.798481
771,0.642911,771,0.784442
772,0.634728,772,0.784617
773,0.626604,773,0.783082
774,0.61803,774,0.763942
775,0.608535,775,0.758817
776,0.599132,776,0.735959
777,0.588842,777,0.726989
778,0.578673,778,0.715989
779,0.568112,779,0.702896
780,0.55716,780,0.687653
781,0.545821,781,0.670203
782,0.534103,782,0.666316
783,0.522491,783,0.660081
784,0.510462,784,0.635617
785,0.497542,785,0.608733
786,0.484275,786,0.611035
787,0.471635,787,0.59493
788,0.458107,788,0.576231
789,0.444214,789,0.570723
790,0.43045,790,0.530849
791,0.415357,791,0.519942
792,0.400956,792,0.506246
793,0.386225,793,0.489724
794,0.371164,794,0.486169
795,0.356258,795,0.463863
796,0.340518,796,0.454461
797,0.324956,797,0.442077
798,0.309072,798,0.410855
799,0.292409,799,0.408286
800,0.276468,800,0.386803
801,0.259749,801,0.362242
802,0.242789,802,0.350413
803,0.226091,803,0.319612
804,0.208676,804,0.301511
805,0.191564,805,0.280238
806,0.174254,806,0.271611
807,0.157233,807,0.243933
808,0.139513,808,0.228885
809,0.122109,809,0.210604
810,0.10452,810,0.204915
811,0.0872363,811,0.180132
812,0.0692732,812,0.167943
813,0.0516495,813,0.152495
814,0.0338698,814,0.149621
815,0.0164268,815,0.127644
816,-0.0016594,816,0.118261
817,-0.0193672,817,0.105627
818,-0.0371895,818,0.0739272
819,-0.0555773,819,0.054866
820,-0.0734965,820,0.0326027
821,-0.091436,821,0.00715699
822,-0.109376,822,-0.0214493
823,-0.127294,823,-0.0531927
824,-0.145166,824,-0.0880481
825,-0.162971,825,-0.110161
826,-0.180214,826,-0.151188
827,-0.197881,827,-0.195242
828,-0.215435,828,-0.226461
829,-0.232375,829,-0.276498
830,-0.249686,830,-0.297804
831,-0.265885,831,-0.337885
832,-0.282486,832,-0.349188
833,-0.298019,833,-0.379215
834,-0.314001,834,-0.396234
835,-0.329433,835,-0.416059
836,-0.34482,836,-0.438641
837,-0.360146,837,-0.448099
838,-0.374911,838,-0.47607
839,-0.390091,839,-0.490811
840,-0.40466,840,-0.508127
841,-0.419107,841,-0.527959
842,-0.43341,842,-0.534422
843,-0.447068,843,-0.559141
844,-0.461056,844,-0.570368
845,-0.474354,845,-0.599727
846,-0.487929,846,-0.59964
847,-0.500284,847,-0.617585
848,-0.512922,848,-0.621811
849,-0.524838,849,-0.643935
850,-0.53701,850,-0.652201
851,-0.548419,851,-0.678227
852,-0.560037,852,-0.674425
853,-0.570373,853,-0.68827
854,-0.580935,854,-0.703829
855,-0.591193,855,-0.7052
856,-0.600651,856,-0.723994
857,-0.610293,857,-0.728449
858,-0.619106,858,-0.750174
859,-0.628071,859,-0.757406
860,-0.636172,860,-0.765925
861,-0.643916,861,-0.775652
862,-0.651299,862,-0.770681
863,-0.657838,863,-0.782617
864,-0.664527,864,-0.779693
865,-0.670363,865,-0.793514
866,-0.676328,866,-0.792312
867,-0.681412,867,-0.807692
868,-0.686595,868,-0.807884
869,-0.690869,869,-0.808665
870,-0.694743,870,-0.809952
871,-0.698217,871,-0.811663
872,-0.701287,872,-0.813714
873,-0.703944,873,-0.83185
874,-0.706652,874,-0.802645
875,-0.707452,875,-0.821077
876,-0.709339,876,-0.823659
877,-0.710273,877,-0.841994
878,-0.711226,878,-0.828486
879,-0.710715,879,-0.8306
880,-0.710264,880,-0.832393
881,-0.709362,881,-0.833786
882,-0.708005,882,-0.834697
883,-0.706191,883,-0.835045
884,-0.703919,884,-0.834752
885,-0.701189,885,-0.833737
886,-0.698002,886,-0.847751
887,-0.694833,887,-0.8292
888,-0.690206,888,-0.825554
889,-0.68565,889,-0.820875
890,-0.680659,890,-0.830917
891,-0.675707,891,-0.808089
892,-0.669315,892,-0.799864
893,-0.663013,893,-0.790307
894,-0.656294,894,-0.779347
895,-0.649159,895,-0.78274
896,-0.642083,896,-0.76873
897,-0.634062,897,-0.753104
898,-0.625619,898,-0.751624
899,-0.617244,899,-0.748364
900,-0.608415,900,-0.743259
901,-0.599128,901,-0.736245
902,-0.589388,902,-0.72726
903,-0.579207,903,-0.716243
904,-0.568598,904,-0.703134
905,-0.557578,905,-0.687875
906,-0.546164,906,-0.686236
907,-0.534845,907,-0.666477
908,-0.52263,908,-0.644402
909,-0.510053,909,-0.619957
910,-0.497139,910,-0.60892
911,-0.484381,911,-0.611211
912,-0.471735,912,-0.595095
913,-0.458192,913,-0.576386
914,-0.444281,914,-0.570868
915,-0.430498,915,-0.562641
916,-0.416333,916,-0.551666
917,-0.401796,917,-0.537903
918,-0.386902,918,-0.521317
