Time - Plot 0,Amplitude - Plot 0,Time - vactual,Amplitude - vactual
265,-0.198511,265,-0.24282
266,-0.213058,266,-0.236092
267,-0.205237,267,-0.213299
268,-0.184046,268,-0.190568
269,-0.156242,269,-0.168081
270,-0.126229,270,-0.145955
271,-0.0969389,271,-0.124257
272,-0.0701758,272,-0.103014
273,-0.0469091,273,-0.0822281
274,-0.0275129,274,-0.0777118
275,-0.0124327,275,-0.0577513
276,-0.000381807,276,-0.0540006
277,0.00806891,277,-0.0505666
278,0.0139247,278,-0.0474155
279,0.017681,279,-0.0445154
280,0.0197967,280,-0.0418378
281,0.0206757,281,-0.0393571
282,0.0206607,282,-0.0370514
283,0.0200317,283,-0.0349019
284,0.0190103,284,-0.0328927
285,0.017766,285,-0.0310101
286,0.0164237,286,-0.0292431
287,0.0150717,287,-0.0275819
288,0.0137688,288,-0.0260186
289,0.0125509,289,-0.0245462
290,0.0114373,290,-0.0231587
291,0.0104349,291,-0.0218508
292,0.00954253,292,-0.0206178
293,0.00875359,293,-0.0194554
294,0.00805855,294,-0.0183597
295,0.00744651,295,-0.017327
296,0.00690638,296,-0.0163539
297,0.00642756,297,-0.0154371
298,0.00600046,298,-0.0145736
299,0.00561664,299,-0.0137604
300,0.00526893,300,-0.0129947
301,0.00495137,301,-0.0122739
302,0.0046591,302,-0.0115954
303,0.00438825,303,-0.0109569
304,0.00413575,304,-0.0103559
305,0.00389922,305,-0.00979045
306,0.00367682,306,-0.00925834
307,0.00346715,307,-0.00875765
308,0.00326911,308,-0.00828655
309,0.00308185,309,-0.00784328
310,0.00290468,310,-0.00742621
311,0.00273705,311,-0.00703378
312,0.00257848,312,-0.00666454
313,0.00242854,313,-0.00631711
314,0.00228684,314,-0.00599021
315,0.00215301,315,-0.00568261
316,0.00202669,316,-0.00539317
317,0.00190754,317,-0.00512082
318,0.0017952,318,-0.00486455
319,0.00168934,319,-0.0046234
320,0.00158962,320,-0.00439648
321,0.00149573,321,-0.00418296
322,0.00140735,322,-0.00398203
323,0.00132417,323,-0.00379295
324,0.0012459,324,-0.00361504
325,0.00117227,325,-0.00344761
326,0.00110299,326,-0.00329007
327,0.00103781,327,-0.00314182
328,0.000976503,328,-0.00300232
329,0.000918826,329,-0.00287104
330,0.000864567,330,-0.00274752
331,0.000813521,331,-0.00263127
332,0.000765497,332,-0.00252189
333,0.000720315,333,-0.00241896
334,0.000677805,334,-0.00232211
335,0.000637808,335,-0.00223097
336,0.000600174,336,-0.0021452
337,0.000564763,337,-0.0020645
338,0.000531442,338,-0.00198855
339,0.000500088,339,-0.00191709
340,0.000470585,340,-0.00184985
341,0.000442822,341,-0.00178657
342,0.000416698,342,-0.00172702
343,0.000392114,343,-0.00167099
344,0.000368981,344,-0.00161827
345,0.000347212,345,-0.00156865
346,0.000326727,346,-0.00152197
347,0.000307451,347,-0.00147803
348,0.000289312,348,-0.00143669
349,0.000272242,349,-0.00139779
350,0.00025618,350,-0.00136119
351,0.000241065,351,-0.00132674
352,0.000226842,352,-0.00129433
353,0.000213458,353,-0.00126383
354,0.000200864,354,-0.00123512
355,0.000189013,355,-0.00120812
356,0.00017786,356,-0.0011827
357,0.000167366,357,-0.00115879
358,0.000157491,358,-0.00113628
359,0.000148199,359,-0.0011151
360,0.000139455,360,-0.00109518
361,0.000131227,361,-0.00107643
362,0.000123484,362,-0.00105878
363,0.000116199,363,-0.00104218
364,0.000109343,364,-0.00102655
365,0.000102891,365,-0.00101185
366,9.68E-05,366,-0.000998017
367,9.11E-05,367,-0.000984998
368,8.57E-05,368,-0.000972748
369,8.07E-05,369,-0.00096122
370,7.59E-05,370,-0.000950372
371,7.14E-05,371,-0.000940165
372,6.72E-05,372,-0.00093056
373,6.33E-05,373,-0.000921521
374,5.95E-05,374,-0.000913016
375,-10.3183,375,-10
376,-9.92435,376,-10
377,-8.78616,377,-9.14039
378,-7.45075,378,-7.88689
379,-6.08652,379,-6.57556
380,-4.79852,380,-5.11424
381,-3.64254,381,-3.88435
382,-2.65844,382,-2.7591
383,-1.84831,383,-1.88038
384,-1.20858,384,-1.21529
385,-0.721547,385,-0.651707
386,-0.362939,386,-0.267571
387,-0.113292,387,-0.0299343
388,0.0496959,388,0.125658
389,0.147317,389,0.215928
390,0.196696,390,0.24161
391,0.211637,391,0.234966
392,0.204183,392,0.22808
393,0.183789,393,0.205391
394,0.1562,394,0.167114
395,0.125862,395,0.145051
396,0.0967289,396,0.123411
397,0.0700967,397,0.118051
398,0.0474075,398,0.0972854
399,0.0280308,399,0.0927865
400,0.0129342,400,0.0886694
401,0.00131785,401,0.0849024
402,-0.00724351,402,0.0814518
403,-0.0132283,403,0.0782845
404,-0.0171166,404,0.0753692
405,-0.0193569,405,0.0726774
406,-0.0203474,406,0.0701839
407,-0.020428,407,0.0678665
408,-0.0198777,408,0.0657066
409,-0.0189191,409,0.063688
410,-0.0177231,410,0.0617971
411,-0.0164165,411,0.0600226
412,-0.0150897,412,0.0583547
413,-0.0138035,413,0.0567853
414,-0.0125957,414,0.0553074
415,-0.0114872,415,0.0539149
416,-0.0104864,416,0.0526023
417,-0.00959304,417,0.0513651
418,-0.00880154,418,0.0501987
419,-0.00810302,419,0.0490993
420,-0.00748707,420,0.0480631
421,-0.00694293,421,0.0470868
422,-0.00646026,422,0.0461669
423,-0.00602957,423,0.0453005
424,-0.00564252,424,0.0444846
425,-0.00529197,425,0.0437163
426,-0.00497195,426,0.0429931
427,-0.00467757,427,0.0423123
428,-0.00440493,428,0.0416716
429,-0.0041509,429,0.0410686
430,-0.00391309,430,0.0405011
431,-0.0036896,431,0.0399672
432,-0.00347899,432,0.0394648
433,-0.00328014,433,0.0389921
434,-0.00309217,434,0.0385473
435,-0.00291437,435,0.0381288
436,-0.00274617,436,0.037735
437,-0.00258708,437,0.0373645
438,-0.00243666,438,0.0370158
439,-0.00229451,439,0.0366878
440,-0.00216026,440,0.0363792
441,-0.00203354,441,0.0360887
442,-0.00191401,442,0.0358154
443,-0.00180131,443,0.0355583
444,-0.00169511,444,0.0353163
445,-0.00159507,445,0.0350886
446,-0.00150087,446,0.0348743
447,-0.00141219,447,0.0346727
448,-0.00132874,448,0.034483
449,-0.0012502,449,0.0343044
450,-0.00117631,450,0.0341364
451,-0.0011068,451,0.0339784
452,-0.0010414,452,0.0338296
453,-0.000979877,453,0.0336896
454,-0.000922001,454,0.0335579
455,-0.000867554,455,0.0334339
456,-0.000816331,456,0.0333173
457,-0.000768141,457,0.0332075
458,-0.000722803,458,0.0331042
459,-0.000680145,459,0.0330071
460,-0.000640009,460,0.0329156
461,-0.000602245,461,0.0328295
462,-0.000566711,462,0.0327486
463,-0.000533276,463,0.0326723
464,-0.000501814,464,0.0326006
465,-0.000472208,465,0.0325332
466,-0.00044435,466,0.0324697
467,-0.000418135,467,0.0324099
468,-0.000393467,468,0.0323537
469,-0.000370253,469,0.0323008
470,-0.000348409,470,0.032251
471,-0.000327854,471,0.0322042
472,-0.000308511,472,0.0321601
473,-0.000290309,473,0.0321186
474,-0.000273181,474,0.0320795
475,-0.000257063,475,0.0320428
476,-0.000241897,476,0.0320083
477,-0.000227624,477,0.0319757
478,-0.000214194,478,0.0319451
479,-0.000201557,479,0.0319163
480,-0.000189664,480,0.0318892
481,-0.000178474,481,0.0318637
482,-0.000167944,482,0.0318397
483,-0.000158035,483,0.0318171
484,-0.00014871,484,0.0317959
485,-0.000139936,485,0.0317759
486,-0.00013168,486,0.0317571
487,-0.00012391,487,0.0317394
488,-0.000116599,488,0.0317227
489,-0.00010972,489,0.031707
490,-0.000103246,490,0.0316923
491,-9.72E-05,491,0.0316784
492,-9.14E-05,492,0.0316653
493,-8.60E-05,493,0.031653
494,-8.10E-05,494,0.0316415
495,-7.62E-05,495,0.0316306
496,-7.17E-05,496,0.0316203
497,-6.75E-05,497,0.0316107
498,-6.35E-05,498,0.0316016
499,-5.97E-05,499,0.0315931
500,10.3183,500,10
501,9.92435,501,10
502,8.78616,502,9.26604
503,7.45359,503,7.99653
504,6.08852,504,6.6534
505,4.79919,505,5.17618
506,3.64247,506,3.96207
507,2.65867,507,2.9159
508,1.85076,508,1.89451
509,1.20635,509,1.21366
510,0.718918,510,0.681832
511,0.361532,511,0.297736
512,0.112124,512,0.0443086
513,-0.0510981,513,-0.127046
514,-0.14891,514,-0.201395
515,-0.197484,515,-0.227021
516,-0.212167,516,-0.220324
517,-0.2045,517,-0.21339
518,-0.183937,518,-0.190657
519,-0.156218,519,-0.168167
520,-0.126258,520,-0.146038
521,-0.0969973,521,-0.108507
522,-0.0697749,522,-0.103118
523,-0.047044,523,-0.0823273
524,-0.027657,524,-0.0778053
525,-0.0125712,525,-0.057839
526,-0.000505721,526,-0.0540826
527,0.00796411,527,-0.0506432
528,0.0138405,528,-0.0474869
529,0.017617,529,-0.0445819
530,0.019751,530,-0.0418997
531,0.0206461,531,-0.0394149
532,0.0206444,532,-0.0371054
533,0.020026,533,-0.0349523
534,0.0190127,534,-0.0329398
535,0.0177744,535,-0.0310543
536,0.0164363,536,-0.0292845
537,0.015087,537,-0.0276208
538,0.0137855,538,-0.0260551
539,0.0125682,539,-0.0245805
540,0.0114545,540,-0.0231909
541,0.0104516,541,-0.0218811
542,0.00955843,542,-0.0206463
543,0.00876851,543,-0.0194823
544,0.00807242,544,-0.018385
545,0.00745932,545,-0.0173508
546,0.00691815,546,-0.0163763
547,0.00643836,547,-0.0154582
548,0.00601036,548,-0.0145934
549,0.00562572,549,-0.0137791
550,0.00527728,550,-0.0130123
551,0.00495906,551,-0.0122905
552,0.00466621,552,-0.011611
553,0.00439484,553,-0.0109716
554,0.00414188,554,-0.0103698
555,0.00390493,555,-0.00980345
556,0.00368217,556,-0.00927057
557,0.00347216,557,-0.00876917
558,0.00327381,558,-0.00829738
559,0.00308626,559,-0.00785348
560,0.00290883,560,-0.0074358
561,0.00274096,561,-0.00704281
562,0.00258216,562,-0.00667304
563,0.00243201,563,-0.00632511
564,0.00229011,564,-0.00599773
565,0.00215609,565,-0.00568969
566,0.0020296,566,-0.00539983
567,0.00191027,567,-0.00512709
568,0.00179777,568,-0.00487045
569,0.00169176,569,-0.00462895
570,0.00159191,570,-0.00440171
571,0.00149789,571,-0.00418787
572,0.00140938,572,-0.00398665
573,0.00132608,573,-0.00379731
574,0.0012477,574,-0.00361913
575,0.00117396,575,-0.00345147
576,0.00110458,576,-0.0032937
577,0.00103931,577,-0.00314523
578,0.000977913,578,-0.00300553
579,0.000920153,579,-0.00287406
580,0.000865815,580,-0.00275036
581,0.000814696,581,-0.00263395
582,0.000766602,582,-0.00252441
583,0.000721355,583,-0.00242133
584,0.000678783,584,-0.00232434
585,0.000638728,585,-0.00223306
586,0.00060104,586,-0.00214717
587,0.000565578,587,-0.00206635
588,0.000532209,588,-0.0019903
589,0.00050081,589,-0.00191874
590,0.000471264,590,-0.00185139
591,0.000443461,591,-0.00178802
592,0.000417299,592,-0.00172839
593,0.00039268,593,-0.00167228
594,0.000369513,594,-0.00161948
595,0.000347713,595,-0.0015698
596,0.000327199,596,-0.00152304
597,0.000307894,597,-0.00147904
598,0.000289729,598,-0.00143764
599,0.000272635,599,-0.00139869
600,0.00025655,600,-0.00136203
601,0.000241413,601,-0.00132753
602,0.000227169,602,-0.00129507
603,0.000213766,603,-0.00126453
604,0.000201154,604,-0.00123578
605,0.000189285,605,-0.00120874
606,0.000178117,606,-0.00118329
607,0.000167608,607,-0.00115934
608,0.000157719,608,-0.0011368
609,0.000148413,609,-0.00111559
610,0.000139656,610,-0.00109564
611,0.000131416,611,-0.00107686
612,0.000123663,612,-0.00105919
613,0.000116366,613,-0.00104256
614,0.0001095,614,-0.00102691
615,0.00010304,615,-0.00101219
616,9.70E-05,616,-0.000998335
617,9.12E-05,617,-0.000985298
618,8.59E-05,618,-0.000973029
619,8.08E-05,619,-0.000961485
620,7.60E-05,620,-0.000950622
621,7.15E-05,621,-0.0009404
622,6.73E-05,622,-0.000930781
623,6.33E-05,623,-0.000921729
624,5.96E-05,624,-0.000913212
625,-10.3183,625,-10
626,-9.92435,626,-10
627,-8.78616,627,-9.3145
628,-7.45596,628,-7.99736
629,-6.08917,629,-6.52755
630,-4.79586,630,-5.24045
631,-3.64513,631,-3.80458
632,-2.65445,632,-2.88527
633,-1.85078,633,-1.89554
634,-1.20745,634,-1.21464
635,-0.719974,635,-0.698577
636,-0.362942,636,-0.282736
637,-0.112373,637,-0.0292843
638,0.0509696,638,0.126264
639,0.148399,639,0.216493
640,0.197573,640,0.242135
641,0.212315,641,0.235454
642,0.20468,642,0.228533
643,0.184129,643,0.205812
644,0.156409,644,0.183334
645,0.126439,645,0.161214
646,0.0971642,646,0.139521
647,0.0703975,647,0.118283
648,0.0471152,648,0.0975007
649,0.027697,649,0.0929877
650,0.0125919,650,0.0888583
651,0.000988924,651,0.0850804
652,-0.00754585,652,0.08162
653,-0.0134973,653,0.0784437
654,-0.0173498,654,0.0755199
655,-0.0195551,655,0.0728202
656,-0.0205133,656,0.070319
657,-0.020565,657,0.0679945
658,-0.0199902,658,0.0658277
659,-0.0190109,659,0.0638024
660,-0.0177981,660,0.0619052
661,-0.0164782,661,0.0601246
662,-0.0151409,662,0.0584509
663,-0.0138466,663,0.056876
664,-0.0126327,664,0.0553929
665,-0.0115197,665,0.0539954
666,-0.0105154,666,0.0526781
667,-0.00961961,667,0.0514364
668,-0.00882624,668,0.0502659
669,-0.00812627,669,0.0491625
670,-0.00750917,670,0.0481226
671,-0.00696406,671,0.0471427
672,-0.00648052,672,0.0462195
673,-0.00604903,673,0.04535
674,-0.00566121,674,0.0445311
675,-0.00530989,675,0.0437601
676,-0.00498909,676,0.0430343
677,-0.00469394,677,0.042351
678,-0.00442051,678,0.041708
679,-0.00416572,679,0.0411029
680,-0.00392714,680,0.0405334
681,-0.0037029,681,0.0399976
682,-0.00349156,682,0.0394934
683,-0.003292,683,0.039019
684,-0.00310335,684,0.0385726
685,-0.0029249,685,0.0381526
686,-0.00275608,686,0.0377574
687,-0.00259641,687,0.0373856
688,-0.00244543,688,0.0370357
689,-0.00230276,689,0.0367065
690,-0.00216801,690,0.0363967
691,-0.00204083,691,0.0361052
692,-0.00192086,692,0.035831
693,-0.00180775,693,0.0355729
694,-0.00170117,694,0.0353301
695,-0.00160076,695,0.0351015
696,-0.00150623,696,0.0348865
697,-0.00141723,697,0.0346842
698,-0.00133347,698,0.0344938
699,-0.00125466,699,0.0343146
700,-0.00118051,700,0.034146
701,-0.00111074,701,0.0339874
702,-0.00104511,702,0.0338381
703,-0.000983372,703,0.0336976
704,-0.000925289,704,0.0335654
705,-0.000870648,705,0.033441
706,-0.000819243,706,0.0333239
707,-0.000770882,707,0.0332138
708,-0.000725381,708,0.0331101
709,-0.000682572,709,0.0330126
710,-0.000642293,710,0.0329208
711,-0.000604394,711,0.0328344
712,-0.000568734,712,0.0327532
713,-0.000535179,713,0.0326767
714,-0.000503604,714,0.0326047
715,-0.000473893,715,0.032537
716,-0.000445936,716,0.0324733
717,-0.000419627,717,0.0324133
718,-0.000394871,718,0.0323569
719,-0.000371575,719,0.0323038
720,-0.000349653,720,0.0322538
721,-0.000329024,721,0.0322068
722,-0.000309612,722,0.0321626
723,-0.000291345,723,0.0321209
724,-0.000274156,724,0.0320818
725,-0.000257981,725,0.0320449
726,-0.00024276,726,0.0320102
727,-0.000228437,727,0.0319776
728,-0.000214959,728,0.0319469
729,-0.000202276,729,0.031918
730,-0.000190341,730,0.0318908
731,-0.000179111,731,0.0318652
732,-0.000168543,732,0.0318411
733,-0.000158599,733,0.0318184
734,-0.000149241,734,0.0317971
735,-0.000140436,735,0.031777
736,-0.00013215,736,0.0317581
737,-0.000124353,737,0.0317404
738,-0.000117016,738,0.0317237
739,-0.000110111,739,0.0317079
740,-0.000103615,740,0.0316931
741,-9.75E-05,741,0.0316792
742,-9.17E-05,742,0.0316661
743,-8.63E-05,743,0.0316537
744,-8.12E-05,744,0.0316421
745,-7.64E-05,745,0.0316312
746,-7.19E-05,746,0.0316209
747,-6.77E-05,747,0.0316113
748,-6.37E-05,748,0.0316022
749,-5.99E-05,749,0.0315936
750,10.3183,750,10
751,9.92434,751,10
752,8.78805,752,9.34506
753,7.45571,753,8.04375
754,6.08934,754,6.55809
755,4.79549,755,5.20768
756,3.64287,756,4.02519
757,2.66002,757,2.86811
758,1.84863,758,1.831
759,1.20396,759,1.24526
760,0.71972,760,0.665892
761,0.360949,761,0.297664
762,0.112146,762,0.028416
763,-0.0514858,763,-0.127074
764,-0.148728,764,-0.217249
765,-0.197745,765,-0.242841
766,-0.212363,766,-0.236114
767,-0.204632,767,-0.213323
768,-0.183537,768,-0.190593
769,-0.155829,769,-0.168108
770,-0.125902,770,-0.145983
771,-0.0966881,771,-0.124285
772,-0.0699894,772,-0.103042
773,-0.0467753,773,-0.0822564
774,-0.0274208,774,-0.0777396
775,-0.0123726,775,-0.0577784
776,-0.000345346,776,-0.0540268
777,0.00808845,777,-0.0505918
778,0.0139327,778,-0.0474395
779,0.0176817,779,-0.0445382
780,0.0197931,780,-0.0418593
781,0.0206702,781,-0.0393774
782,0.0206547,782,-0.0370705
783,0.0200261,783,-0.0349199
784,0.0190057,784,-0.0329095
785,0.0177628,785,-0.031026
786,0.0164219,786,-0.0292579
787,0.0150712,787,-0.0275958
788,0.0137694,788,-0.0260317
789,0.0125524,789,-0.0245584
790,0.0114396,790,-0.0231702
791,0.0104378,791,-0.0218616
792,0.00954579,792,-0.0206279
793,0.00875709,793,-0.0194649
794,0.00806217,794,-0.0183686
795,0.00745015,795,-0.0173354
796,0.00690996,796,-0.0163618
797,0.00643103,797,-0.0154445
798,0.00600378,798,-0.0145806
799,0.00561979,799,-0.013767
800,0.0052719,800,-0.0130009
801,0.00495416,801,-0.0122797
802,0.00466171,802,-0.0116009
803,0.00439068,803,-0.010962
804,0.00413802,804,-0.0103608
805,0.00390133,805,-0.00979502
806,0.00367879,806,-0.00926264
807,0.00346899,807,-0.0087617
808,0.00327082,808,-0.00829035
809,0.00308345,809,-0.00784686
810,0.00290618,810,-0.00742958
811,0.00273845,811,-0.00703695
812,0.00257979,812,-0.00666753
813,0.00242977,813,-0.00631993
814,0.002288,814,-0.00599285
815,0.0021541,815,-0.0056851
816,0.00202772,816,-0.00539552
817,0.0019085,817,-0.00512303
818,0.0017961,818,-0.00486662
819,0.00169019,819,-0.00462535
820,0.00159042,820,-0.00439832
821,0.00149649,821,-0.00418468
822,0.00140806,822,-0.00398365
823,0.00132484,823,-0.00379448
824,0.00124654,824,-0.00361648
825,0.00117286,825,-0.00344897
826,0.00110355,826,-0.00329134
827,0.00103834,827,-0.00314302
828,0.000976998,828,-0.00300345
829,0.000919292,829,-0.00287211
830,0.000865005,830,-0.00274851
831,0.000813934,831,-0.00263222
832,0.000765886,832,-0.00252278
833,0.000720681,833,-0.0024198
834,0.000678149,834,-0.00232289
835,0.000638132,835,-0.0022317
836,0.000600478,836,-0.00214589
837,0.000565049,837,-0.00206515
838,0.000531712,838,-0.00198917
839,0.000500342,839,-0.00191767
840,0.000470824,840,-0.00185039
841,0.000443047,841,-0.00178708
