Time - Plot 0,Amplitude - Plot 0,Time - vactual,Amplitude - vactual
195,0.0639832,195,0.193475
196,0.0628721,196,0.188565
197,0.0617463,197,0.199297
198,0.0610886,198,0.193985
199,0.0598992,199,0.188489
200,0.0587014,200,0.182808
201,0.0575076,201,0.176942
202,0.0563253,202,0.186719
203,0.0556312,203,0.180453
204,0.0544203,204,0.174001
205,0.0532113,205,0.183192
206,0.0524863,206,0.176339
207,0.0512437,207,0.1693
208,0.0500046,208,0.162077
209,0.0487796,209,0.170495
210,0.0480471,210,0.16287
211,0.0468025,211,0.170887
212,0.046038,212,0.16286
213,0.0447558,213,0.170475
214,0.0439527,214,0.162047
215,0.0426341,215,0.153434
216,0.0413255,216,0.160464
217,0.0405125,217,0.167278
218,0.039668,218,0.15805
219,0.0383068,219,0.164465
220,0.0374309,220,0.154838
221,0.0360484,221,0.145027
222,0.034686,222,0.15086
223,0.0338296,223,0.140651
224,0.0324781,224,0.146085
225,0.0316249,225,0.135477
226,0.0302717,226,0.140513
227,0.0294136,227,0.145335
228,0.028527,228,0.134114
229,0.0271285,229,0.138538
230,0.026221,230,0.12692
231,0.0248129,231,0.130947
232,0.0239036,232,0.134761
233,0.0229717,233,0.122534
234,0.0215351,234,0.125952
235,0.0205967,235,0.129158
236,0.0196377,236,0.132152
237,0.0186502,237,0.134934
238,0.0176314,238,0.137505
239,0.0165819,239,0.139866
240,0.0155042,240,0.126189
241,0.0139293,241,0.128162
242,0.0128676,242,0.129926
243,0.0118041,243,0.131482
244,0.010732,244,0.13283
245,0.00964783,245,0.13397
246,0.00855033,246,0.134903
247,0.00743985,247,0.119801
248,0.00584461,248,0.120352
249,0.00477281,249,0.120696
250,0.00370695,250,0.120834
251,0.00263833,251,0.120767
252,0.00156178,252,0.120493
253,0.000474721,253,0.120015
254,-0.000623608,254,0.119332
255,-0.00173279,255,0.118445
256,-0.00285166,256,0.117354
257,-0.00397871,257,0.116059
258,-0.00511228,258,0.0987341
259,-0.00672372,259,0.0970648
260,-0.00780512,260,0.0951927
261,-0.00887457,261,0.0931177
262,-0.0099416,262,0.0908401
263,-0.0110123,263,0.08836
