Time - Sim theta,Amplitude - Sim theta,Time - encoder theta,Amplitude - encoder theta,Time - reference input,Amplitude - reference input
73,0.451094,73,0.460194,73,0.416
74,0.443626,74,0.455592,74,0.408
75,0.435836,75,0.449456,75,0.4
76,0.427838,76,0.441786,76,0.392
77,0.419722,77,0.435651,77,0.384
78,0.411549,78,0.427981,78,0.376
79,0.403362,79,0.420311,79,0.368
80,0.395191,80,0.414175,80,0.36
81,0.387049,81,0.406505,81,0.352
82,0.378945,82,0.398835,82,0.344
83,0.370881,83,0.391165,83,0.336
84,0.362856,84,0.383495,84,0.328
85,0.354867,85,0.375825,85,0.32
86,0.346906,86,0.368155,86,0.312
87,0.338969,87,0.360485,87,0.304
88,0.33105,88,0.352816,88,0.296
89,0.323143,89,0.345146,89,0.288
90,0.315244,90,0.337476,90,0.28
91,0.307349,91,0.329806,91,0.272
92,0.299456,92,0.320602,92,0.264
93,0.291564,93,0.312932,93,0.256
94,0.28367,94,0.303728,94,0.248
95,0.275776,95,0.297592,95,0.24
96,0.267876,96,0.288388,96,0.232
97,0.259971,97,0.282252,97,0.224
98,0.252059,98,0.273049,98,0.216
99,0.244142,99,0.265379,99,0.208
100,0.236219,100,0.257709,100,0.2
101,0.228291,101,0.250039,101,0.192
102,0.220357,102,0.242369,102,0.184
103,0.212417,103,0.234699,103,0.176
104,0.204473,104,0.227029,104,0.168
105,0.196524,105,0.217825,105,0.16
106,0.188574,106,0.210155,106,0.152
107,0.180621,107,0.202485,107,0.144
108,0.172666,108,0.194816,108,0.136
109,0.164708,109,0.187146,109,0.128
110,0.156746,110,0.179476,110,0.12
111,0.148781,111,0.170272,111,0.112
112,0.140816,112,0.162602,112,0.104
113,0.13285,113,0.154932,113,0.096
114,0.124882,114,0.147262,114,0.088
115,0.116912,115,0.139592,115,0.08
116,0.108938,116,0.131922,116,0.072
117,0.100963,117,0.122718,117,0.064
118,0.0929876,118,0.115049,118,0.056
119,0.0850118,119,0.107379,119,0.048
120,0.0770345,120,0.0997088,120,0.04
121,0.0690552,121,0.0905049,121,0.032
122,0.0610768,122,0.0843689,122,0.024
123,0.0530948,123,0.0751651,123,0.016
124,0.0451127,124,0.0674952,124,0.008
125,0.0371297,125,0.0598253,125,0
126,0.0291451,126,0.0521553,126,-0.008
127,0.0211588,127,0.0444854,127,-0.016
128,0.0131706,128,0.0352816,128,-0.024
129,0.00518362,129,0.0276117,129,-0.032
130,-0.00280341,130,0.0199418,130,-0.04
131,-0.0107914,131,0.0122718,131,-0.048
132,-0.0187807,132,0.00460194,132,-0.056
133,-0.0267716,133,-0.00460194,133,-0.064
134,-0.0347612,134,-0.0122718,134,-0.072
135,-0.0427507,135,-0.0199418,135,-0.08
136,-0.0507411,136,-0.0276117,136,-0.088
137,-0.0587328,137,-0.0368155,137,-0.096
138,-0.0667231,138,-0.0444854,138,-0.104
139,-0.0747134,139,-0.0521553,139,-0.112
140,-0.0827046,140,-0.0598253,140,-0.12
141,-0.0906974,141,-0.0674952,141,-0.128
142,-0.0986919,142,-0.076699,142,-0.136
143,-0.106685,143,-0.0843689,143,-0.144
144,-0.114678,144,-0.0920388,144,-0.152
145,-0.122672,145,-0.0997088,145,-0.16
146,-0.130667,146,-0.108913,146,-0.168
147,-0.138661,147,-0.116583,147,-0.176
148,-0.146655,148,-0.124252,148,-0.184
149,-0.15465,149,-0.133456,149,-0.192
150,-0.162643,150,-0.141126,150,-0.2
151,-0.170635,151,-0.148796,151,-0.208
152,-0.178629,152,-0.156466,152,-0.216
153,-0.186625,153,-0.164136,153,-0.224
154,-0.194622,154,-0.171806,154,-0.232
155,-0.202622,155,-0.179476,155,-0.24
156,-0.210622,156,-0.187146,156,-0.248
157,-0.218625,157,-0.194816,157,-0.256
158,-0.226628,158,-0.202485,158,-0.264
159,-0.234632,159,-0.211689,159,-0.272
160,-0.242634,160,-0.219359,160,-0.28
161,-0.250635,161,-0.227029,161,-0.288
162,-0.258635,162,-0.234699,162,-0.296
163,-0.266635,163,-0.242369,163,-0.304
164,-0.274637,164,-0.250039,164,-0.312
165,-0.282638,165,-0.259243,165,-0.32
166,-0.290638,166,-0.266913,166,-0.328
167,-0.298636,167,-0.274583,167,-0.336
168,-0.306635,168,-0.282252,168,-0.344
169,-0.314634,169,-0.291456,169,-0.352
170,-0.322631,170,-0.30066,170,-0.36
171,-0.330624,171,-0.30833,171,-0.368
172,-0.338616,172,-0.316,172,-0.376
173,-0.346609,173,-0.32367,173,-0.384
174,-0.354603,174,-0.33134,174,-0.392
175,-0.362599,175,-0.340544,175,-0.4
176,-0.370594,176,-0.34668,176,-0.408
177,-0.378593,177,-0.355884,177,-0.416
178,-0.386591,178,-0.363553,178,-0.424
179,-0.39459,179,-0.371223,179,-0.432
180,-0.40259,180,-0.380427,180,-0.44
181,-0.410589,181,-0.388097,181,-0.448
182,-0.418587,182,-0.394233,182,-0.456
183,-0.426588,183,-0.403437,183,-0.464
184,-0.43459,184,-0.411107,184,-0.472
185,-0.442591,185,-0.418777,185,-0.48
186,-0.450593,186,-0.426447,186,-0.488
187,-0.458597,187,-0.435651,187,-0.496
188,-0.466068,188,-0.44332,188,-0.496
189,-0.472164,189,-0.45099,189,-0.488
190,-0.476425,190,-0.45866,190,-0.48
191,-0.478685,191,-0.463262,191,-0.472
192,-0.478978,192,-0.467864,192,-0.464
193,-0.47746,193,-0.467864,193,-0.456
194,-0.474359,194,-0.469398,194,-0.448
195,-0.469923,195,-0.467864,195,-0.44
196,-0.464407,196,-0.46633,196,-0.432
197,-0.458042,197,-0.464796,197,-0.424
198,-0.451033,198,-0.460194,198,-0.416
199,-0.443558,199,-0.455592,199,-0.408
200,-0.435762,200,-0.45099,200,-0.4
201,-0.427756,201,-0.444854,201,-0.392
202,-0.419629,202,-0.438719,202,-0.384
203,-0.411443,203,-0.431049,203,-0.376
204,-0.403246,204,-0.423379,204,-0.368
205,-0.395066,205,-0.417243,205,-0.36
206,-0.386917,206,-0.409573,206,-0.352
207,-0.378809,207,-0.401903,207,-0.344
208,-0.370743,208,-0.394233,208,-0.336
209,-0.362719,209,-0.386563,209,-0.328
210,-0.354732,210,-0.377359,210,-0.32
211,-0.346778,211,-0.369689,211,-0.312
212,-0.33885,212,-0.362019,212,-0.304
213,-0.330942,213,-0.35435,213,-0.296
214,-0.323046,214,-0.34668,214,-0.288
215,-0.315157,215,-0.33901,215,-0.28
216,-0.307272,216,-0.329806,216,-0.272
217,-0.29939,217,-0.322136,217,-0.264
218,-0.291507,218,-0.314466,218,-0.256
219,-0.283621,219,-0.305262,219,-0.248
220,-0.275732,220,-0.297592,220,-0.24
221,-0.267839,221,-0.291456,221,-0.232
222,-0.259937,222,-0.282252,222,-0.224
223,-0.252028,223,-0.274583,223,-0.216
224,-0.244114,224,-0.266913,224,-0.208
225,-0.236193,225,-0.259243,225,-0.2
226,-0.228266,226,-0.251573,226,-0.192
227,-0.220333,227,-0.243903,227,-0.184
228,-0.212394,228,-0.234699,228,-0.176
229,-0.204453,229,-0.227029,229,-0.168
230,-0.196509,230,-0.217825,230,-0.16
231,-0.188564,231,-0.210155,231,-0.152
232,-0.180617,232,-0.202485,232,-0.144
233,-0.172667,233,-0.194816,233,-0.136
234,-0.164713,234,-0.187146,234,-0.128
235,-0.156754,235,-0.179476,235,-0.12
236,-0.148792,236,-0.170272,236,-0.112
237,-0.140829,237,-0.162602,237,-0.104
238,-0.132864,238,-0.154932,238,-0.096
239,-0.124897,239,-0.147262,239,-0.088
240,-0.116927,240,-0.138058,240,-0.08
241,-0.108956,241,-0.130388,241,-0.072
242,-0.100985,242,-0.121184,242,-0.064
243,-0.0930143,243,-0.113515,243,-0.056
244,-0.0850427,244,-0.105845,244,-0.048
245,-0.077069,245,-0.0981748,245,-0.04
246,-0.0690924,246,-0.0889709,246,-0.032
247,-0.0611159,247,-0.081301,247,-0.024
248,-0.0531379,248,-0.0736311,248,-0.016
249,-0.0451577,249,-0.0659612,249,-0.008
250,-0.0371749,250,-0.0567573,250,0
251,-0.0291923,251,-0.0490874,251,0.008
252,-0.0212087,252,-0.0414175,252,0.016
253,-0.0132233,253,-0.0337476,253,0.024
254,-0.00523561,254,-0.0260777,254,0.032
255,0.00275434,255,-0.0184078,255,0.04
256,0.0107465,256,-0.0107379,256,0.048
257,0.0187406,257,-0.00306796,257,0.056
258,0.0267364,258,0.00460194,258,0.064
259,0.0347336,259,0.0138058,259,0.072
260,0.0427289,260,0.0214757,260,0.08
261,0.0507236,261,0.0306796,261,0.088
262,0.0587153,262,0.0368155,262,0.096
263,0.0667092,263,0.0460194,263,0.104
264,0.074702,264,0.0536893,264,0.112
265,0.0826949,265,0.0613592,265,0.12
266,0.0906887,266,0.0690291,266,0.128
267,0.0986838,267,0.078233,267,0.136
268,0.106677,268,0.0843689,268,0.144
269,0.114674,269,0.0935728,269,0.152
270,0.122669,270,0.101243,270,0.16
271,0.130665,271,0.110447,271,0.168
272,0.138659,272,0.118117,272,0.176
273,0.146652,273,0.125786,273,0.184
274,0.154646,274,0.133456,274,0.192
275,0.162641,275,0.14266,275,0.2
276,0.170635,276,0.15033,276,0.208
277,0.178629,277,0.158,277,0.216
278,0.186624,278,0.167204,278,0.224
279,0.194618,279,0.17334,279,0.232
280,0.202614,280,0.182544,280,0.24
281,0.210611,281,0.18868,281,0.248
282,0.218611,282,0.197884,282,0.256
283,0.226611,283,0.205553,283,0.264
284,0.234611,284,0.213223,284,0.272
285,0.242612,285,0.222427,285,0.28
286,0.25061,286,0.230097,286,0.288
287,0.258608,287,0.237767,287,0.296
288,0.266607,288,0.245437,288,0.304
289,0.274606,289,0.254641,289,0.312
290,0.282604,290,0.262311,290,0.32
291,0.290601,291,0.271515,291,0.328
292,0.298595,292,0.279185,292,0.336
293,0.30659,293,0.286854,293,0.344
294,0.314585,294,0.294524,294,0.352
295,0.322582,295,0.302194,295,0.36
296,0.33058,296,0.309864,296,0.368
297,0.338581,297,0.317534,297,0.376
298,0.346583,298,0.326738,298,0.384
299,0.354584,299,0.334408,299,0.392
300,0.362584,300,0.342078,300,0.4
301,0.370585,301,0.349748,301,0.408
302,0.378586,302,0.357418,302,0.416
303,0.386589,303,0.366621,303,0.424
304,0.39459,304,0.372757,304,0.432
305,0.402592,305,0.381961,305,0.44
306,0.410594,306,0.389631,306,0.448
307,0.418596,307,0.397301,307,0.456
308,0.426597,308,0.406505,308,0.464
309,0.434597,309,0.414175,309,0.472
310,0.442595,310,0.420311,310,0.48
311,0.450597,311,0.429515,311,0.488
312,0.458598,312,0.438719,312,0.496
313,0.466067,313,0.446388,313,0.496
314,0.47216,314,0.454058,314,0.488
315,0.476419,315,0.460194,315,0.48
316,0.478679,316,0.46633,316,0.472
317,0.478972,317,0.469398,317,0.464
318,0.477456,318,0.469398,318,0.456
319,0.474358,319,0.469398,319,0.448
320,0.46993,320,0.469398,320,0.44
321,0.464419,321,0.467864,321,0.432
322,0.458058,322,0.464796,322,0.424
323,0.451054,323,0.460194,323,0.416
324,0.443586,324,0.455592,324,0.408
325,0.435796,325,0.447922,325,0.4
326,0.427801,326,0.441786,326,0.392
327,0.419687,327,0.435651,327,0.384
328,0.411514,328,0.426447,328,0.376
329,0.403331,329,0.420311,329,0.368
330,0.395162,330,0.412641,330,0.36
331,0.387024,331,0.404971,331,0.352
332,0.378924,332,0.398835,332,0.344
333,0.370863,333,0.389631,333,0.336
334,0.362841,334,0.383495,334,0.328
335,0.354852,335,0.374291,335,0.32
336,0.346894,336,0.366621,336,0.312
337,0.338961,337,0.357418,337,0.304
338,0.331048,338,0.351282,338,0.296
339,0.323146,339,0.343612,339,0.288
340,0.31525,340,0.335942,340,0.28
341,0.307357,341,0.328272,341,0.272
342,0.299465,342,0.320602,342,0.264
343,0.291571,343,0.312932,343,0.256
344,0.283673,344,0.303728,344,0.248
345,0.275774,345,0.297592,345,0.24
346,0.267868,346,0.288388,346,0.232
347,0.259959,347,0.280718,347,0.224
348,0.252045,348,0.273049,348,0.216
349,0.244126,349,0.265379,349,0.208
350,0.236201,350,0.257709,350,0.2
351,0.228271,351,0.250039,351,0.192
352,0.220336,352,0.240835,352,0.184
353,0.212398,353,0.234699,353,0.176
354,0.204455,354,0.225495,354,0.168
355,0.196509,355,0.217825,355,0.16
356,0.18856,356,0.210155,356,0.152
357,0.180608,357,0.202485,357,0.144
358,0.172652,358,0.193282,358,0.136
359,0.164696,359,0.185612,359,0.128
360,0.156738,360,0.177942,360,0.12
361,0.148778,361,0.170272,361,0.112
362,0.140814,362,0.162602,362,0.104
363,0.132848,363,0.153398,363,0.096
364,0.124881,364,0.145728,364,0.088
365,0.116913,365,0.139592,365,0.08
366,0.10894,366,0.130388,366,0.072
367,0.100965,367,0.124252,367,0.064
368,0.0929862,368,0.115049,368,0.056
369,0.0850066,369,0.107379,369,0.048
370,0.0770259,370,0.0981748,370,0.04
371,0.0690469,371,0.0920388,371,0.032
372,0.0610649,372,0.082835,372,0.024
373,0.0530834,373,0.0751651,373,0.016
374,0.0451013,374,0.0674952,374,0.008
375,0.0371179,375,0.0598253,375,0
376,0.0291328,376,0.0521553,376,-0.008
377,0.021146,377,0.0444854,377,-0.016
378,0.0131575,378,0.0352816,378,-0.024
379,0.00517032,379,0.0276117,379,-0.032
380,-0.00281675,380,0.0199418,380,-0.04
381,-0.0108046,381,0.0122718,381,-0.048
382,-0.0187937,382,0.00460194,382,-0.056
383,-0.0267843,383,-0.00460194,383,-0.064
384,-0.0347734,384,-0.0122718,384,-0.072
385,-0.0427624,385,-0.0199418,385,-0.08
386,-0.0507522,386,-0.0291456,386,-0.088
387,-0.0587404,387,-0.0368155,387,-0.096
388,-0.0667285,388,-0.0444854,388,-0.104
389,-0.0747178,389,-0.0521553,389,-0.112
390,-0.0827087,390,-0.0598253,390,-0.12
391,-0.0907015,391,-0.0674952,391,-0.128
392,-0.0986962,392,-0.076699,392,-0.136
393,-0.10669,393,-0.082835,393,-0.144
394,-0.114686,394,-0.0920388,394,-0.152
395,-0.122682,395,-0.0997088,395,-0.16
396,-0.130678,396,-0.107379,396,-0.168
397,-0.138675,397,-0.116583,397,-0.176
398,-0.14667,398,-0.124252,398,-0.184
399,-0.154664,399,-0.133456,399,-0.192
400,-0.162656,400,-0.141126,400,-0.2
401,-0.170647,401,-0.148796,401,-0.208
402,-0.17864,402,-0.156466,402,-0.216
403,-0.186633,403,-0.164136,403,-0.224
404,-0.194629,404,-0.171806,404,-0.232
405,-0.202627,405,-0.179476,405,-0.24
406,-0.210626,406,-0.187146,406,-0.248
407,-0.218628,407,-0.194816,407,-0.256
408,-0.22663,408,-0.202485,408,-0.264
409,-0.234634,409,-0.211689,409,-0.272
410,-0.242635,410,-0.220893,410,-0.28
411,-0.250632,411,-0.227029,411,-0.288
412,-0.258631,412,-0.234699,412,-0.296
413,-0.266631,413,-0.242369,413,-0.304
414,-0.274632,414,-0.251573,414,-0.312
415,-0.282631,415,-0.259243,415,-0.32
416,-0.29063,416,-0.266913,416,-0.328
417,-0.298628,417,-0.274583,417,-0.336
418,-0.306628,418,-0.283786,418,-0.344
419,-0.314625,419,-0.291456,419,-0.352
420,-0.322622,420,-0.30066,420,-0.36
421,-0.330617,421,-0.30833,421,-0.368
422,-0.33861,422,-0.316,422,-0.376
423,-0.346605,423,-0.32367,423,-0.384
424,-0.354601,424,-0.33134,424,-0.392
425,-0.362598,425,-0.33901,425,-0.4
426,-0.370598,426,-0.348214,426,-0.408
427,-0.378596,427,-0.355884,427,-0.416
428,-0.386594,428,-0.363553,428,-0.424
429,-0.394593,429,-0.371223,429,-0.432
430,-0.402593,430,-0.380427,430,-0.44
431,-0.410592,431,-0.388097,431,-0.448
432,-0.41859,432,-0.395767,432,-0.456
433,-0.426588,433,-0.403437,433,-0.464
434,-0.434588,434,-0.411107,434,-0.472
435,-0.442589,435,-0.418777,435,-0.48
436,-0.450592,436,-0.427981,436,-0.488
437,-0.458592,437,-0.435651,437,-0.496
438,-0.466063,438,-0.444854,438,-0.496
439,-0.472156,439,-0.452524,439,-0.488
440,-0.476414,440,-0.45866,440,-0.48
441,-0.478672,441,-0.464796,441,-0.472
442,-0.478964,442,-0.467864,442,-0.464
443,-0.477446,443,-0.469398,443,-0.456
444,-0.474344,444,-0.469398,444,-0.448
445,-0.46991,445,-0.469398,445,-0.44
446,-0.464393,446,-0.467864,446,-0.432
447,-0.458027,447,-0.464796,447,-0.424
448,-0.451019,448,-0.460194,448,-0.416
449,-0.443547,449,-0.455592,449,-0.408
450,-0.435754,450,-0.45099,450,-0.4
451,-0.427752,451,-0.444854,451,-0.392
452,-0.419629,452,-0.437185,452,-0.384
453,-0.411449,453,-0.431049,453,-0.376
454,-0.403255,454,-0.423379,454,-0.368
455,-0.395078,455,-0.417243,455,-0.36
456,-0.38693,456,-0.409573,456,-0.352
457,-0.378823,457,-0.401903,457,-0.344
458,-0.370757,458,-0.394233,458,-0.336
459,-0.362732,459,-0.385029,459,-0.328
460,-0.354747,460,-0.377359,460,-0.32
461,-0.346794,461,-0.369689,461,-0.312
462,-0.338866,462,-0.362019,462,-0.304
463,-0.330956,463,-0.35435,463,-0.296
464,-0.323058,464,-0.345146,464,-0.288
465,-0.315171,465,-0.337476,465,-0.28
466,-0.307289,466,-0.329806,466,-0.272
467,-0.299407,467,-0.320602,467,-0.264
468,-0.291526,468,-0.312932,468,-0.256
469,-0.283643,469,-0.306796,469,-0.248
470,-0.275751,470,-0.299126,470,-0.24
471,-0.267851,471,-0.289922,471,-0.232
472,-0.259946,472,-0.282252,472,-0.224
473,-0.252036,473,-0.274583,473,-0.216
474,-0.244119,474,-0.266913,474,-0.208
475,-0.236197,475,-0.259243,475,-0.2
476,-0.228268,476,-0.251573,476,-0.192
477,-0.220333,477,-0.242369,477,-0.184
478,-0.212396,478,-0.234699,478,-0.176
479,-0.204456,479,-0.227029,479,-0.168
480,-0.196512,480,-0.219359,480,-0.16
481,-0.188563,481,-0.210155,481,-0.152
482,-0.180614,482,-0.202485,482,-0.144
483,-0.172662,483,-0.193282,483,-0.136
484,-0.16471,484,-0.185612,484,-0.128
485,-0.156756,485,-0.177942,485,-0.12
486,-0.148799,486,-0.170272,486,-0.112
487,-0.140839,487,-0.162602,487,-0.104
488,-0.132874,488,-0.153398,488,-0.096
489,-0.124909,489,-0.147262,489,-0.088
490,-0.116938,490,-0.138058,490,-0.08
491,-0.108966,491,-0.130388,491,-0.072
492,-0.100993,492,-0.122718,492,-0.064
493,-0.0930164,493,-0.115049,493,-0.056
494,-0.0850378,494,-0.107379,494,-0.048
495,-0.0770567,495,-0.0966408,495,-0.04
496,-0.0690794,496,-0.0905049,496,-0.032
497,-0.0611001,497,-0.082835,497,-0.024
498,-0.0531184,498,-0.0736311,498,-0.016
499,-0.0451374,499,-0.0644272,499,-0.008
500,-0.0371586,500,-0.0567573,500,0
501,-0.0291797,501,-0.0490874,501,0.008
502,-0.0211993,502,-0.0414175,502,0.016
503,-0.0132165,503,-0.0337476,503,0.024
504,-0.00523104,504,-0.0260777,504,0.032
505,0.00275723,505,-0.0184078,505,0.04
506,0.0107481,506,-0.00920388,506,0.048
507,0.0187382,507,-0.00153398,507,0.056
508,0.0267288,508,0.00613592,508,0.064
509,0.0347206,509,0.0138058,509,0.072
510,0.0427138,510,0.0214757,510,0.08
511,0.0507086,511,0.0291456,511,0.088
512,0.0587049,512,0.0368155,512,0.096
513,0.0667026,513,0.0460194,513,0.104
514,0.0746985,514,0.0536893,514,0.112
515,0.0826938,515,0.0613592,515,0.12
516,0.0906894,516,0.0690291,516,0.128
517,0.0986858,517,0.076699,517,0.136
518,0.106683,518,0.0843689,518,0.144
519,0.114682,519,0.0935728,519,0.152
520,0.122678,520,0.101243,520,0.16
521,0.130674,521,0.108913,521,0.168
522,0.13867,522,0.116583,522,0.176
523,0.146667,523,0.125786,523,0.184
524,0.154662,524,0.133456,524,0.192
525,0.162656,525,0.14266,525,0.2
526,0.170648,526,0.148796,526,0.208
527,0.178643,527,0.158,527,0.216
528,0.186637,528,0.16567,528,0.224
529,0.194632,529,0.17334,529,0.232
530,0.202628,530,0.18101,530,0.24
531,0.210625,531,0.190214,531,0.248
532,0.218621,532,0.197884,532,0.256
533,0.226617,533,0.205553,533,0.264
534,0.234614,534,0.213223,534,0.272
535,0.242612,535,0.220893,535,0.28
536,0.250612,536,0.230097,536,0.288
537,0.25861,537,0.239301,537,0.296
538,0.266605,538,0.246971,538,0.304
539,0.274598,539,0.254641,539,0.312
540,0.282593,540,0.262311,540,0.32
541,0.290589,541,0.271515,541,0.328
542,0.298583,542,0.279185,542,0.336
543,0.306578,543,0.286854,543,0.344
544,0.314574,544,0.294524,544,0.352
545,0.322572,545,0.302194,545,0.36
546,0.330572,546,0.309864,546,0.368
547,0.338574,547,0.317534,547,0.376
548,0.346578,548,0.326738,548,0.384
549,0.354579,549,0.334408,549,0.392
550,0.362581,550,0.342078,550,0.4
551,0.370582,551,0.349748,551,0.408
552,0.378584,552,0.357418,552,0.416
553,0.386587,553,0.365087,553,0.424
554,0.394591,554,0.372757,554,0.432
555,0.402596,555,0.381961,555,0.44
556,0.410598,556,0.388097,556,0.448
557,0.418603,557,0.397301,557,0.456
558,0.426606,558,0.404971,558,0.464
559,0.434608,559,0.412641,559,0.472
560,0.44261,560,0.420311,560,0.48
561,0.450612,561,0.429515,561,0.488
562,0.458612,562,0.437185,562,0.496
563,0.466082,563,0.444854,563,0.496
564,0.472177,564,0.452524,564,0.488
565,0.476438,565,0.461728,565,0.48
566,0.478694,566,0.464796,566,0.472
567,0.478986,567,0.469398,567,0.464
568,0.477467,568,0.469398,568,0.456
569,0.474366,569,0.469398,569,0.448
570,0.469934,570,0.469398,570,0.44
571,0.46442,571,0.467864,571,0.432
572,0.458056,572,0.464796,572,0.424
573,0.451051,573,0.460194,573,0.416
574,0.443581,574,0.454058,574,0.408
575,0.435792,575,0.449456,575,0.4
576,0.427795,576,0.441786,576,0.392
577,0.419679,577,0.434117,577,0.384
578,0.411508,578,0.427981,578,0.376
579,0.403323,579,0.420311,579,0.368
580,0.395153,580,0.412641,580,0.36
581,0.387014,581,0.404971,581,0.352
582,0.378915,582,0.398835,582,0.344
583,0.370853,583,0.389631,583,0.336
584,0.362833,584,0.381961,584,0.328
585,0.354847,585,0.375825,585,0.32
586,0.346888,586,0.366621,586,0.312
587,0.338954,587,0.358952,587,0.304
588,0.331038,588,0.351282,588,0.296
589,0.323135,589,0.343612,589,0.288
590,0.315239,590,0.335942,590,0.28
591,0.307347,591,0.328272,591,0.272
592,0.299456,592,0.320602,592,0.264
593,0.291562,593,0.311398,593,0.256
594,0.283669,594,0.303728,594,0.248
595,0.275773,595,0.296058,595,0.24
596,0.267871,596,0.288388,596,0.232
597,0.259965,597,0.280718,597,0.224
598,0.252052,598,0.273049,598,0.216
599,0.244132,599,0.265379,599,0.208
600,0.236207,600,0.257709,600,0.2
601,0.228276,601,0.248505,601,0.192
602,0.220342,602,0.240835,602,0.184
603,0.212405,603,0.234699,603,0.176
604,0.20446,604,0.225495,604,0.168
605,0.196513,605,0.217825,605,0.16
606,0.188563,606,0.210155,606,0.152
607,0.18061,607,0.200951,607,0.144
608,0.172656,608,0.193282,608,0.136
609,0.1647,609,0.185612,609,0.128
610,0.156742,610,0.177942,610,0.12
611,0.14878,611,0.170272,611,0.112
612,0.140816,612,0.162602,612,0.104
613,0.132848,613,0.154932,613,0.096
614,0.124877,614,0.147262,614,0.088
615,0.116903,615,0.138058,615,0.08
616,0.10893,616,0.130388,616,0.072
617,0.100956,617,0.122718,617,0.064
618,0.0929812,618,0.115049,618,0.056
619,0.0850041,619,0.107379,619,0.048
620,0.0770249,620,0.0997088,620,0.04
621,0.0690436,621,0.0920388,621,0.032
622,0.0610603,622,0.0843689,622,0.024
623,0.0530751,623,0.0751651,623,0.016
624,0.0450913,624,0.0674952,624,0.008
625,0.0371077,625,0.0598253,625,0
626,0.0291232,626,0.0521553,626,-0.008
627,0.0211375,627,0.0429515,627,-0.016
628,0.0131534,628,0.0352816,628,-0.024
629,0.0051692,629,0.0276117,629,-0.032
630,-0.00281601,630,0.0199418,630,-0.04
631,-0.0108028,631,0.0107379,631,-0.048
632,-0.0187884,632,0.00306796,632,-0.056
633,-0.0267744,633,-0.00460194,633,-0.064
634,-0.0347616,634,-0.0122718,634,-0.072
635,-0.0427506,635,-0.0199418,635,-0.08
636,-0.0507416,636,-0.0291456,636,-0.088
637,-0.0587316,637,-0.0368155,637,-0.096
638,-0.0667218,638,-0.0444854,638,-0.104
639,-0.0747131,639,-0.0536893,639,-0.112
640,-0.0827029,640,-0.0613592,640,-0.12
641,-0.0906928,641,-0.0674952,641,-0.128
