Final.Earth.TA            Final.EarthMJ2000Eq.VX    Final.EarthMJ2000Eq.VY    Final.EarthMJ2000Eq.VZ    Final.EarthMJ2000Eq.X     Final.EarthMJ2000Eq.Y     Final.EarthMJ2000Eq.Z     Initial.Earth.TA          Initial.EarthMJ2000Eq.VX   Initial.EarthMJ2000Eq.VY   Initial.EarthMJ2000Eq.VZ   Initial.EarthMJ2000Eq.X   Initial.EarthMJ2000Eq.Y   Initial.EarthMJ2000Eq.Z   
171.7049200892624         1.722858377133699         -1.53233756269595         -2.258207903068589        -22315.19111697752        -30843.04536602849        3903.999714593127         94.98800355755334         -1.707293849033624         -3.561173873754543         -0.1639873309864843        -20452.62337002758        9246.920813554987         12127.4323471149          
177.6153523185023         1.907488318159563         -1.256346092957536        -2.280106387427003        -20092.91122450917        -32550.1097691195         1125.916671850683         105.8461608982559         -1.079804759141943         -3.767293740075702         -0.5149981057287489        -22162.32427068934        4751.38999771582          11710.91963052751         
183.525793903397          2.071838408893102         -0.9669968969005769       -2.277763143088046        -17657.00288403975        -33911.10877829895        -1664.141336875953        116.7043354263921         -0.4136501264604842        -3.838518468165113         -0.8475688958527557        -23078.46165511683        85.71916287613253         10875.0734453028          
189.4362370855948         2.214161029468325         -0.6673666386565131       -2.251203018917332        -15033.3669471641         -34911.56969003589        -4436.507164360522        127.562512888961          0.2673162690340373         -3.772297246528344         -1.149790844860847         -23168.22797824884        -4583.022266880955        9649.822891200545         
195.3466966284912         2.332943271985952         -0.3606401689474499       -2.200708223601549        -12249.8903024481         -35540.85653939623        -7161.712074205421        138.4207204080516         0.9387126828323807         -3.571000484853743         -1.410842842787314         -22428.40543832715        -9087.671322465445        8079.035958040072         
201.2571917106737         2.426922315229028         -0.05007752619668221      -2.126815141098025        -9336.155841457641        -35792.27588730697        -9810.789811260693        149.278993216979          1.576500075037232          -3.24183371507749          -1.621377552568615         -20885.47204165531        -13266.93980787413        6218.949132611051         
207.1676692468296         2.495098018957031         0.2610166226261626        -2.030309958035935        -6323.167900378856        -35663.15066825222        -12355.55130000372        160.1372337917961         2.157835055543918          -2.796585919904821         -1.773854153089644         -18594.68643642265        -16971.13996519085        4136.182684024752         
213.0781296910905         2.536745774287508         0.5693347599092319        -1.912218903521192        -3242.961050134888        -35154.85706422014        -14768.9418792098         170.9954429667964         2.661902124868807          -2.251201201859575         -1.862813387631985         -15638.08183409749        -20067.63881504901        1905.316645992479         
218.9886583941235         2.551423032861309         0.8716032118932604        -1.773795556312002        -128.2392144873369        -34272.78708291746        -17025.33512395134        181.8537775411671         3.070657911337842          -1.625199550069604         -1.885070265206681         -12121.47715876784        -22445.59367667943        -393.8001696921035        
224.8991779731485         2.538973148290101         1.164604180045497         -1.616513155923033        2987.841289046439         -33026.32493549848        -19100.70892653951        192.7120953536643         3.369458981969284          -0.9410037213431435        -1.839826528784138         -8170.832095643038        -24019.81328373624        -2678.812285717919        
230.8096947923341         2.499528557769778         1.445222780039893         -1.44204383849336         6072.15320317743          -31428.72293863303        -20973.00039893922        203.5704080960117         3.547606533819926          -0.2231128046175113        -1.728702417533289         -3927.608199654458        -24733.93216108334        -4867.900601272711        
236.7201536140817         2.433509418178011         1.710473058190273         -1.25224444739571         9091.875955266805         -29496.98704528707        -22622.2890679615         214.4286142902612         3.598721769389698          0.5027602431633056         -1.555679033472277         456.2120222859999         -24562.38615254635        -6882.660798480249        
242.6306427925817         2.341616848244216         1.957538930014289         -1.049130211501996        12014.94926081102         -27251.62905286481        -24031.06581147581        225.2868762534254         3.520976020378199          1.210634384974924          -1.326949788276486         4823.718676012192         -23511.32153438143        -8650.980315820487        
248.5411183003313         2.22482842238184          2.183791680692036         -0.8348620924983094       14810.27290225263         -24716.53694575066        -25184.34104320639        236.145113101817          3.317153195360063          1.875157151132395          -1.05070634710054          9018.490172979982         -21618.37830782533        -10109.52604837483        
254.451546770453          2.084386858635471         2.386824870022199         -0.6117195358816611       17448.1136303227          -21918.68218482106        -26069.85074438752        247.003263536568          2.994554647204164          2.472530928097919          -0.7368424290674443        12890.30355156932         -18951.36055431377        -11206.06844848005        
260.3620297392948         1.921782877876388         2.564483288065903         -0.3820711487659681       19900.47087409047         -18887.76307099796        -26678.19485973364        257.8615140918607         2.564726077727943          2.981375353620419          -0.3965912729914559        16300.58452282889         -15605.72040195326        -11901.36116305385        
266.2724888929792         1.738747251964711         2.714875536663705         -0.1483615226299692       22141.23747543869         -15656.04238809778        -27002.89531900282        268.7197208959157         2.043063287088434          3.383462732914634          -0.04214060624432973       19127.17189471212         -11701.29475766214        -12170.49542491046        
272.1830305134155         1.537222459851687         2.836404912509949         0.08692875475540918       24146.62627459707         -12257.81938450752        -27040.50146174362        279.578079201068          1.448235338602943          3.664400693721111          0.3138239166201852         21268.89286862726         -7377.815576867154        -12003.83255631115        
278.0934954623028         1.319356496243953         2.927776010251823         0.3212917627306203        25895.26179435528         -8729.314953588484        -26790.61202835452        290.436296651591          0.8015572725790175         3.814121889045791          0.6585466156941219         22648.99971669387         -2790.210400017254        -11407.34414051889        
284.0040005583656         1.087461584882592         2.988019445746294         0.552240364725135         27368.58925674569         -5107.976068213941        -26255.88159619061        301.2945878571853         0.1261729712511723         3.827269284935638          0.9796906106922575         23218.10800051908         1897.336487650224         -10402.38134814726        
289.9144995485282         0.8440049374970551        3.016493967968406         0.7773172671922556        28550.93026849329         -1432.33251842236         -25441.99717340444        312.1528678455255         -0.5537286088787315        3.703370828470141          1.265753777521661          22955.82787770574         6516.93927143588          -9024.933881475339        
295.8249793015825         0.5915756030194919        3.012896976180398         0.9941289876162207        29429.71340805691         2258.527697367902         -24357.61558878885        323.011112493042          -1.2138003426801           3.446864166844565          1.506492493906812          21871.55684542895         10903.17162850962         -7324.330152299412        
301.7354649251575         0.3328563764632907        2.977266807038187         1.200371325690246         29995.60018530907         5925.378859737257         -23014.26233237025        333.8693679253943         -1.830409525215188         3.066933542067029          1.69328766289458           20004.11819829443         14898.99258340597         -5361.45854145463         
307.6459101530349         0.07060001145816322       2.909982835533347         1.393850014336431         30242.57246343367         9529.206930484894         -21426.23256388285        344.7275491461127         -2.381472724937804         2.577187214973612          1.819449699804741          17420.40092768171         18361.29551859852         -3206.621427761996        
313.5563891278027         -0.1924084627443546       2.811759635021156         1.5725104341503           30168.00806519538         13031.74127589985         -19610.39072808312        355.5857923638283         -2.847264757463899         1.995155828056242          1.880462739179747          14212.89033413531         21166.148276498           -936.9514771899403        
319.4668859661073         -0.4533720331821042       2.683641377700726         1.734452386951465         29772.69575840785         16395.73208201014         -17586.04482492134        6.444068398957498         -3.211104364974085         1.3416808923805            1.874141038191106          10496.4401796886          23213.09970755253         1366.275266888173         
325.3773196835028         -0.7095126235146249       2.526992295174856         1.877952103856837         29060.8475360269          19585.36941719638         -15374.74751310753        17.30222847357325         -3.459959737960661         0.6401711245839425         1.8007118130637            6404.181957925911         24428.8353211816          3620.555328100586         
331.2877641559339         -0.9581102356272785       2.343476286862258         2.001485947110246         28040.02700580392         22566.78352596445         -12999.98394684569        28.16040830645229         -3.584924698289617         -0.08426252698829627       1.662804325501366          2082.601684337861         24769.84923716948         5745.198131985043         
337.1982615632354         -1.196523421438295        2.135042759683644         2.103741059030458         26721.07530507482         25308.29380258125         -10486.98312934121        39.01868538689867         -3.58152344939832          -0.8056853554956104        1.465354694303587          -2313.58966129798         24223.91893830804         7664.138355542796         
343.1087544027802         -1.422214923242282        1.90390950527636          2.18362900580733          25118.02473167502         27780.72284744203         -7862.486086795372        49.87695407584106         -3.449876248478392         -1.498257930235237         1.215434299104538          -6626.933430753315        22810.58733383587         9308.642294841431         
349.0192204621708         -1.632784450103945        1.652534972840962         2.240300299114701         23247.92714127899         29957.77673063805         -5154.407124358338        60.73517356649944         -3.194698542322526         -2.137178685439034         0.9219934820568417         -10702.96464315668        20580.47425922393         10619.82060565427         
354.9296994366769         -1.825994691767033        1.383590162075184         2.273152871283377         21130.65381074697         31816.3246496124          -2391.520673875155        71.59341678374052         -2.825126328597477         -2.699573935647094         0.5955378108969654         -14395.75895706296        17613.42239975878         11550.73322353884         
0.8401450944009196        -1.999790038261316        1.099936656844825         2.281837303791766         18788.73317814437         33336.59385169265         396.7766886457407         82.45159879414572         -2.354396388067999         -3.165301944844698         0.2477594328823453         -17573.06128435673        14015.70021496799         12068.04156290366         
6.750616645640498         -2.152324477718841        0.8045874428915012        2.26626139633734          16247.04146886145         34502.4367242337          3180.867713743568         93.30982837397585         -1.799359821399041         -3.517691038990972         -0.1088920479391488        -20121.13340602162        9916.098010923773         12153.22810114485         
12.66109948636409         -2.281975687722629        0.5006832908915556        2.226590561832039         13532.60633234463         35301.45181348294         5931.145043516838         104.1680786939133         -1.179891656590688         -3.744121127313962         -0.4616450513925066        -21948.72314382289        5461.417534627063         11803.23826125497         
18.57161027411678         -2.387365341809205        0.191454398108154         2.163246233175368         10674.27854239841         35725.14251810807         8618.374874265859         115.0263803558214         -0.5181713060265934        -3.836483636502734         -0.7978692218796848        -22990.38653801436        811.1550519391781         11030.59911782356         
24.48207507407338         -2.467371735524033        -0.119807638357557        2.076902784364733         7702.48409571577          35769.0005972086          11213.95339946881         125.8845975327532         0.1620983467248641         -3.791470770004526         -1.105521151744637         -23208.81498988361        -3868.117070295524        9862.988374708466         
30.39254440017486         -2.521145192028266        -0.4297961222860083       1.968477721782472         4648.794876477829         35432.56411656644         13690.30759827045         136.7428230247438         0.8365642030901296         -3.610695375721348         -1.373587539480439         -22596.19761176759        -8408.88573876531         8342.209342026825         
36.3030545525334          -2.548114015619757        -0.7352171155320407       1.839122911499869         1545.658306330388         34719.40366552371         16021.12247390928         147.6011235193574         1.481079201108638          -3.300627959156461         -1.59247071120321          -21174.45761331108        -12648.58232438347        6522.704389233265         
42.21351946388727         -2.547991112716395        -1.03281895882063         1.690215552819064         -1573.88801817737         33637.11232763986         18181.58317027346         158.4593409009377         2.07255566864092           -2.872375846009763         -1.754329926326492         -18994.52522151223        -16435.33347997648        4469.651842740689         
48.12401417972519         -2.520777894415604        -1.319441336618373        1.523337025552975         -4676.71639499993         32197.18480596916         20148.74760734968         169.3176130368508         2.589821895583083          -2.341268792826146         -1.853371651789253         -16134.43412954402        -19633.59410619512        2256.541685119643         
54.03452353186432         -2.466763458835359        -1.592035995985496        1.340261822485843         -7729.829135004318        30414.93020258378         21901.6934991187          180.1759120613708         3.014353575102679          -1.726324765951487         -1.886048466367167         -12696.59752129494        -22128.82683346965        -37.37567044243306        
59.94498218588198         -2.386522925724439        -1.847701843837344        1.142938558472655         -10700.73245517057        28309.32015629805         23421.76622342734         191.0341179474827         3.330945546282113          -1.049570779830805         -1.851190545725895         -8804.158127485876        -23831.66305423781        -2329.935260852487        
65.85545467842051         -2.280908781342739        -2.083723590051342        0.9334631533321464        -13557.87291228568        25902.72154569889         24692.82313616973         201.8923492565853         3.528265907778545          -0.3352328770884828        -1.75004631163904          -4596.456134021887        -24681.15444939321        -4539.07134087521         
71.76595843787598         -2.151043321343141        -2.297592306290064        0.7140620077789821        -16270.88031273769        23220.71096095265         25701.35117324323         212.7506380066813         3.59924829347593           0.3911126699040369         -1.586236455294282         -224.1437305159965        -24646.87547016795        -6585.685365284757        
77.67638207207018         -1.99830999769517         -2.487030425522651        0.4870720098791154        -18810.8611433422         20291.85697189414         26436.61210314298         223.6087795572722         3.541351269055079          1.103443897944797          -1.365630346763916         4156.136036886382         -23730.06507657884        -8396.458020422881        
83.58678563496214         -1.824331666454757        -2.650026427824677        0.2549043541658814        -21150.84108037975        17147.27502350303         26890.80319876785         234.4668842345256         3.356650607807639          1.776262135942967          -1.096126366926256         8387.583910018177         -21963.56425650646        -9906.575790215365        
89.49723828825071         -1.630955856110659        -2.78484906865718         0.02002466951423875       -23265.9675985599         13820.35961905616         27059.09879350656         245.3250790965953         3.051756823695981          2.385483266855077          -0.7873711725288629        12318.73224254646         -19410.59947149782        -11061.98113712741        
95.40770306500643         -1.420239430495871        -2.890063645004497        -0.2150683962364793       -25133.73613646171        10346.50022092357         26939.70409665256         256.1832962308956         2.637587357214553          2.909288001553491          -0.45042174439967          15808.78843529224         -16162.58903885706        -11821.28953853476        
101.3181897553779         -1.194422230810414        -2.964551433103705        -0.4478757218251522       -26734.28951571869        6762.62392588008          26533.88583568039         267.0415536230781         2.128970965297351          3.328920325993763          -0.097342605548628         18732.78422659142         -12335.82480755678        -12157.30990071269        
107.2286453555154         -0.9559071856457334       -3.007519888851542        -0.6759200379964768       -28050.59706279139        3106.866583499848         25845.96293944841         277.8997538988529         1.544124545382205          3.629350868855723          0.2592202728038462         20985.99466754912         -8067.368062649249        -12058.00824929721        
113.139103164515          -0.7072289220175282       -3.018512646860037        -0.8967781106717539       -29068.67336922859        -581.9240802101501        24883.24755195904         288.7579582325662         0.9039871164667873         3.799824591123186          0.6065013278677808         22487.75600616638         -3510.039793082682        -11526.94291835048        
119.0495802827011         -0.4510306086647463       -2.997412689782981        -1.10810237990346         -29777.69558255183        -4264.539749999724        23655.97096564965         299.6161980395199         0.2314782003778926         3.834237055270591          0.9320662731197871         23184.29429934916         1172.988556922145         -10583.12611052746        
120.0000000019563         -0.4093137342626428       -2.991034821439854        -1.141041318730603        -29862.30988099113        -4853.49961132523         23434.76916695873         301.3622305547592         0.1219260695260119         3.826919576761649          0.9815926228920014         23219.05326911755         1926.499293609335         -10394.9087702798         
