Time - Theta_sim,Amplitude - Theta_sim,Time - Theta_Motor,Amplitude - Theta_Motor,Time - Input V,Amplitude - Input V
205,0.321522,205,0.233165,205,1
206,0.339129,206,0.251573,206,1
207,0.356739,207,0.266913,207,1
208,0.374351,208,0.280718,208,1
209,0.391963,209,0.299126,209,1
210,0.409576,210,0.314466,210,1
211,0.427189,211,0.33134,211,1
212,0.444803,212,0.34668,212,1
213,0.462417,213,0.362019,213,1
214,0.48003,214,0.378893,214,1
215,0.497644,215,0.394233,215,1
216,0.515258,216,0.412641,216,1
217,0.532872,217,0.427981,217,1
218,0.550486,218,0.444854,218,1
219,0.555277,219,0.460194,219,-1
220,0.551913,220,0.472466,220,-1
221,0.543362,221,0.474,221,-1
222,0.531511,222,0.469398,222,-1
223,0.517563,223,0.461728,223,-1
224,0.502281,224,0.449456,224,-1
225,0.48615,225,0.435651,225,-1
226,0.469479,226,0.421845,226,-1
227,0.452464,227,0.408039,227,-1
228,0.435232,228,0.394233,228,-1
229,0.41786,229,0.377359,229,-1
230,0.400401,230,0.362019,230,-1
231,0.382885,231,0.345146,231,-1
232,0.365333,232,0.329806,232,-1
233,0.347759,233,0.314466,233,-1
234,0.33017,234,0.297592,234,-1
235,0.312572,235,0.282252,235,-1
236,0.294968,236,0.265379,236,-1
237,0.277361,237,0.250039,237,-1
238,0.259751,238,0.233165,238,-1
239,0.24214,239,0.216291,239,-1
240,0.224527,240,0.200951,240,-1
241,0.206914,241,0.185612,241,-1
242,0.189301,242,0.170272,242,-1
243,0.171687,243,0.151864,243,-1
244,0.154074,244,0.138058,244,-1
245,0.13646,245,0.119651,245,-1
246,0.118846,246,0.104311,246,-1
247,0.101232,247,0.0874369,247,-1
248,0.0836181,248,0.0720971,248,-1
249,0.0660041,249,0.0552233,249,-1
250,0.0612131,250,0.0398835,250,1
251,0.0645775,251,0.0260777,251,1
252,0.0731288,252,0.0245437,252,1
253,0.0849789,253,0.0276117,253,1
254,0.0989271,254,0.0368155,254,1
255,0.11421,255,0.0475534,255,1
256,0.130341,256,0.0598253,256,1
257,0.147012,257,0.0751651,257,1
258,0.164026,258,0.0889709,258,1
259,0.181259,259,0.102777,259,1
260,0.19863,260,0.119651,260,1
261,0.21609,261,0.133456,261,1
262,0.233606,262,0.15033,262,1
263,0.251157,263,0.16567,263,1
264,0.268731,264,0.18101,264,1
265,0.28632,265,0.197884,265,1
266,0.303918,266,0.211689,266,1
267,0.321522,267,0.230097,267,1
268,0.339129,268,0.243903,268,1
269,0.356739,269,0.259243,269,1
270,0.374351,270,0.276117,270,1
271,0.391963,271,0.291456,271,1
272,0.409576,272,0.30833,272,1
273,0.427189,273,0.32367,273,1
274,0.444803,274,0.342078,274,1
275,0.462417,275,0.357418,275,1
276,0.48003,276,0.374291,276,1
277,0.497644,277,0.388097,277,1
278,0.515258,278,0.406505,278,1
279,0.532872,279,0.420311,279,1
280,0.550486,280,0.437185,280,1
281,0.5681,281,0.454058,281,1
282,0.572891,282,0.469398,282,-1
283,0.569527,283,0.48167,283,-1
284,0.560976,284,0.483204,284,-1
285,0.549125,285,0.480136,285,-1
286,0.535177,286,0.470932,286,-1
287,0.519895,287,0.460194,287,-1
288,0.503764,288,0.447922,288,-1
289,0.487093,289,0.434117,289,-1
290,0.470078,290,0.418777,290,-1
291,0.452846,291,0.404971,291,-1
292,0.435474,292,0.388097,292,-1
293,0.418015,293,0.372757,293,-1
294,0.400499,294,0.355884,294,-1
295,0.382947,295,0.340544,295,-1
296,0.365373,296,0.326738,296,-1
297,0.347784,297,0.30833,297,-1
298,0.330186,298,0.29299,298,-1
299,0.312582,299,0.276117,299,-1
300,0.294975,300,0.259243,300,-1
301,0.277365,301,0.243903,301,-1
302,0.259754,302,0.228563,302,-1
303,0.242141,303,0.211689,303,-1
304,0.224528,304,0.19635,304,-1
305,0.206915,305,0.179476,305,-1
306,0.189301,306,0.164136,306,-1
307,0.171688,307,0.148796,307,-1
308,0.154074,308,0.131922,308,-1
309,0.13646,309,0.115049,309,-1
310,0.118846,310,0.0981748,310,-1
311,0.101232,311,0.082835,311,-1
312,0.0836181,312,0.0674952,312,-1
313,0.0788271,313,0.0490874,313,1
314,0.0821915,314,0.0383495,314,1
315,0.0907428,315,0.0352816,315,1
316,0.102593,316,0.0398835,316,1
317,0.116541,317,0.0475534,317,1
318,0.131824,318,0.0598253,318,1
319,0.147955,319,0.0720971,319,1
320,0.164626,320,0.0843689,320,1
321,0.18164,321,0.0997088,321,1
322,0.198873,322,0.113515,322,1
323,0.216244,323,0.130388,323,1
324,0.233704,324,0.147262,324,1
325,0.25122,325,0.161068,325,1
326,0.268771,326,0.177942,326,1
327,0.286345,327,0.191748,327,1
328,0.303934,328,0.207087,328,1
329,0.321532,329,0.223961,329,1
330,0.339136,330,0.239301,330,1
331,0.356743,331,0.256175,331,1
332,0.374353,332,0.273049,332,1
333,0.391965,333,0.288388,333,1
334,0.409577,334,0.305262,334,1
335,0.42719,335,0.319068,335,1
336,0.444803,336,0.337476,336,1
337,0.462417,337,0.352816,337,1
338,0.480031,338,0.368155,338,1
339,0.497645,339,0.385029,339,1
340,0.515258,340,0.400369,340,1
341,0.532872,341,0.417243,341,1
342,0.550486,342,0.434117,342,1
343,0.5681,343,0.449456,343,1
344,0.572891,344,0.464796,344,-1
345,0.569527,345,0.477068,345,-1
346,0.560976,346,0.478602,346,-1
347,0.549125,347,0.475534,347,-1
348,0.535177,348,0.46633,348,-1
349,0.519895,349,0.455592,349,-1
350,0.503764,350,0.44332,350,-1
351,0.487093,351,0.429515,351,-1
352,0.470078,352,0.414175,352,-1
353,0.452846,353,0.398835,353,-1
354,0.435474,354,0.383495,354,-1
355,0.418015,355,0.368155,355,-1
356,0.400499,356,0.352816,356,-1
357,0.382947,357,0.337476,357,-1
358,0.365373,358,0.320602,358,-1
359,0.347784,359,0.305262,359,-1
360,0.330186,360,0.288388,360,-1
361,0.312582,361,0.269981,361,-1
362,0.294975,362,0.254641,362,-1
363,0.277365,363,0.240835,363,-1
364,0.259754,364,0.222427,364,-1
365,0.242141,365,0.208621,365,-1
366,0.224528,366,0.190214,366,-1
367,0.206915,367,0.17334,367,-1
368,0.189301,368,0.158,368,-1
369,0.171688,369,0.14266,369,-1
370,0.154074,370,0.12732,370,-1
371,0.13646,371,0.111981,371,-1
372,0.118846,372,0.0935728,372,-1
373,0.101232,373,0.078233,373,-1
374,0.0836181,374,0.0613592,374,-1
375,0.0788271,375,0.0444854,375,1
376,0.0821915,376,0.0322136,376,1
377,0.0907428,377,0.0291456,377,1
378,0.102593,378,0.0337476,378,1
379,0.116541,379,0.0429515,379,1
380,0.131824,380,0.0536893,380,1
381,0.147955,381,0.0659612,381,1
382,0.164626,382,0.081301,382,1
383,0.18164,383,0.0951068,383,1
384,0.198873,384,0.110447,384,1
385,0.216244,385,0.125786,385,1
386,0.233704,386,0.141126,386,1
387,0.25122,387,0.156466,387,1
388,0.268771,388,0.170272,388,1
389,0.286345,389,0.187146,389,1
390,0.303934,390,0.202485,390,1
391,0.321532,391,0.217825,391,1
392,0.339136,392,0.233165,392,1
393,0.356743,393,0.250039,393,1
394,0.374353,394,0.266913,394,1
395,0.391965,395,0.280718,395,1
396,0.409577,396,0.297592,396,1
397,0.42719,397,0.316,397,1
398,0.444803,398,0.329806,398,1
399,0.462417,399,0.34668,399,1
400,0.480031,400,0.363553,400,1
401,0.497645,401,0.378893,401,1
402,0.515258,402,0.395767,402,1
403,0.532872,403,0.409573,403,1
404,0.550486,404,0.427981,404,1
405,0.5681,405,0.444854,405,1
406,0.585714,406,0.45866,406,1
407,0.590505,407,0.475534,407,-1
408,0.587141,408,0.487806,408,-1
409,0.57859,409,0.48934,409,-1
410,0.566739,410,0.486272,410,-1
411,0.552791,411,0.477068,411,-1
412,0.537509,412,0.46633,412,-1
413,0.521378,413,0.452524,413,-1
414,0.504707,414,0.440252,414,-1
415,0.487692,415,0.424913,415,-1
416,0.47046,416,0.409573,416,-1
417,0.453088,417,0.394233,417,-1
418,0.435629,418,0.377359,418,-1
419,0.418113,419,0.362019,419,-1
420,0.400561,420,0.34668,420,-1
421,0.382987,421,0.329806,421,-1
422,0.365398,422,0.314466,422,-1
423,0.3478,423,0.299126,423,-1
424,0.330196,424,0.280718,424,-1
425,0.312589,425,0.266913,425,-1
426,0.294979,426,0.250039,426,-1
427,0.277368,427,0.233165,427,-1
428,0.259755,428,0.217825,428,-1
429,0.242142,429,0.202485,429,-1
430,0.224529,430,0.185612,430,-1
431,0.206915,431,0.168738,431,-1
432,0.189302,432,0.151864,432,-1
433,0.171688,433,0.136524,433,-1
434,0.154074,434,0.119651,434,-1
435,0.13646,435,0.102777,435,-1
436,0.118846,436,0.0874369,436,-1
437,0.101232,437,0.0720971,437,-1
438,0.0964411,438,0.0567573,438,1
439,0.0998056,439,0.0444854,439,1
440,0.108357,440,0.0429515,440,1
441,0.120207,441,0.0460194,441,1
442,0.134155,442,0.0567573,442,1
443,0.149438,443,0.0659612,443,1
444,0.165569,444,0.079767,444,1
445,0.18224,445,0.0935728,445,1
446,0.199254,446,0.108913,446,1
447,0.216487,447,0.122718,447,1
448,0.233858,448,0.138058,448,1
449,0.251318,449,0.153398,449,1
450,0.268834,450,0.168738,450,1
451,0.286385,451,0.185612,451,1
452,0.303959,452,0.200951,452,1
453,0.321548,453,0.217825,453,1
454,0.339146,454,0.234699,454,1
455,0.35675,455,0.246971,455,1
456,0.374357,456,0.265379,456,1
457,0.391967,457,0.280718,457,1
458,0.409579,458,0.296058,458,1
459,0.427191,459,0.312932,459,1
460,0.444804,460,0.328272,460,1
461,0.462417,461,0.345146,461,1
462,0.480031,462,0.360485,462,1
463,0.497645,463,0.377359,463,1
464,0.515259,464,0.392699,464,1
465,0.532872,465,0.408039,465,1
466,0.550486,466,0.426447,466,1
467,0.5681,467,0.441786,467,1
468,0.585714,468,0.45866,468,1
469,0.590505,469,0.472466,469,-1
470,0.587141,470,0.484738,470,-1
471,0.57859,471,0.487806,471,-1
472,0.566739,472,0.483204,472,-1
473,0.552791,473,0.474,473,-1
474,0.537509,474,0.463262,474,-1
475,0.521378,475,0.45099,475,-1
476,0.504707,476,0.437185,476,-1
477,0.487692,477,0.421845,477,-1
478,0.47046,478,0.406505,478,-1
479,0.453088,479,0.391165,479,-1
480,0.435629,480,0.375825,480,-1
481,0.418113,481,0.360485,481,-1
482,0.400561,482,0.343612,482,-1
483,0.382987,483,0.328272,483,-1
484,0.365398,484,0.311398,484,-1
485,0.3478,485,0.294524,485,-1
486,0.330196,486,0.279185,486,-1
487,0.312589,487,0.260777,487,-1
488,0.294979,488,0.248505,488,-1
489,0.277368,489,0.231631,489,-1
490,0.259755,490,0.214757,490,-1
491,0.242142,491,0.199418,491,-1
492,0.224529,492,0.182544,492,-1
493,0.206915,493,0.167204,493,-1
494,0.189302,494,0.15033,494,-1
495,0.171688,495,0.13499,495,-1
496,0.154074,496,0.118117,496,-1
497,0.13646,497,0.101243,497,-1
498,0.118846,498,0.0859029,498,-1
499,0.101232,499,0.0690291,499,-1
500,0.0964411,500,0.0536893,500,1
501,0.0998056,501,0.0414175,501,1
502,0.108357,502,0.0383495,502,1
503,0.120207,503,0.0429515,503,1
504,0.134155,504,0.0506214,504,1
505,0.149438,505,0.0628932,505,1
506,0.165569,506,0.0751651,506,1
507,0.18224,507,0.0905049,507,1
508,0.199254,508,0.102777,508,1
509,0.216487,509,0.118117,509,1
510,0.233858,510,0.133456,510,1
511,0.251318,511,0.148796,511,1
512,0.268834,512,0.16567,512,1
513,0.286385,513,0.18101,513,1
514,0.303959,514,0.19635,514,1
515,0.321548,515,0.211689,515,1
516,0.339146,516,0.227029,516,1
517,0.35675,517,0.243903,517,1
518,0.374357,518,0.259243,518,1
519,0.391967,519,0.276117,519,1
520,0.409579,520,0.29299,520,1
521,0.427191,521,0.30833,521,1
522,0.444804,522,0.32367,522,1
523,0.462417,523,0.33901,523,1
524,0.480031,524,0.357418,524,1
525,0.497645,525,0.372757,525,1
526,0.515259,526,0.388097,526,1
527,0.532872,527,0.404971,527,1
528,0.550486,528,0.420311,528,1
529,0.5681,529,0.438719,529,1
530,0.585714,530,0.452524,530,1
531,0.603328,531,0.467864,531,1
532,0.608119,532,0.486272,532,-1
533,0.604755,533,0.49701,533,-1
534,0.596204,534,0.500078,534,-1
535,0.584353,535,0.495476,535,-1
536,0.570405,536,0.486272,536,-1
537,0.555123,537,0.475534,537,-1
538,0.538992,538,0.463262,538,-1
539,0.522321,539,0.447922,539,-1
540,0.505306,540,0.432583,540,-1
541,0.488074,541,0.417243,541,-1
542,0.470702,542,0.403437,542,-1
543,0.453243,543,0.386563,543,-1
544,0.435727,544,0.371223,544,-1
545,0.418175,545,0.35435,545,-1
546,0.400601,546,0.33901,546,-1
547,0.383012,547,0.32367,547,-1
548,0.365414,548,0.306796,548,-1
549,0.34781,549,0.291456,549,-1
550,0.330203,550,0.274583,550,-1
551,0.312593,551,0.257709,551,-1
552,0.294982,552,0.242369,552,-1
553,0.277369,553,0.227029,553,-1
554,0.259756,554,0.211689,554,-1
555,0.242143,555,0.194816,555,-1
556,0.224529,556,0.179476,556,-1
557,0.206916,557,0.162602,557,-1
558,0.189302,558,0.144194,558,-1
559,0.171688,559,0.128854,559,-1
560,0.154074,560,0.113515,560,-1
561,0.13646,561,0.0981748,561,-1
562,0.118846,562,0.081301,562,-1
563,0.114055,563,0.0659612,563,1
564,0.11742,564,0.0536893,564,1
565,0.125971,565,0.0521553,565,1
566,0.137821,566,0.0567573,566,1
567,0.151769,567,0.0659612,567,1
568,0.167052,568,0.076699,568,1
569,0.183183,569,0.0889709,569,1
570,0.199854,570,0.101243,570,1
571,0.216868,571,0.116583,571,1
572,0.234101,572,0.130388,572,1
573,0.251472,573,0.147262,573,1
574,0.268932,574,0.162602,574,1
575,0.286448,575,0.177942,575,1
576,0.303999,576,0.193282,576,1
577,0.321573,577,0.210155,577,1
578,0.339162,578,0.223961,578,1
579,0.35676,579,0.240835,579,1
580,0.374364,580,0.257709,580,1
581,0.391971,581,0.273049,581,1
582,0.409581,582,0.288388,582,1
583,0.427193,583,0.305262,583,1
584,0.444805,584,0.320602,584,1
585,0.462418,585,0.337476,585,1
586,0.480031,586,0.35435,586,1
587,0.497645,587,0.369689,587,1
588,0.515259,588,0.386563,588,1
589,0.532873,589,0.401903,589,1
590,0.550486,590,0.417243,590,1
591,0.5681,591,0.434117,591,1
592,0.585714,592,0.45099,592,1
593,0.603328,593,0.46633,593,1
594,0.608119,594,0.48167,594,-1
595,0.604755,595,0.493942,595,-1
596,0.596204,596,0.49701,596,-1
597,0.584353,597,0.492408,597,-1
598,0.570405,598,0.483204,598,-1
599,0.555123,599,0.472466,599,-1
600,0.538992,600,0.45866,600,-1
601,0.522321,601,0.444854,601,-1
602,0.505306,602,0.431049,602,-1
603,0.488074,603,0.414175,603,-1
604,0.470702,604,0.398835,604,-1
605,0.453243,605,0.383495,605,-1
606,0.435727,606,0.368155,606,-1
607,0.418175,607,0.351282,607,-1
608,0.400601,608,0.337476,608,-1
609,0.383012,609,0.317534,609,-1
610,0.365414,610,0.305262,610,-1
611,0.34781,611,0.286854,611,-1
612,0.330203,612,0.271515,612,-1
613,0.312593,613,0.256175,613,-1
614,0.294982,614,0.239301,614,-1
615,0.277369,615,0.223961,615,-1
616,0.259756,616,0.207087,616,-1
617,0.242143,617,0.191748,617,-1
618,0.224529,618,0.174874,618,-1
619,0.206916,619,0.159534,619,-1
620,0.189302,620,0.144194,620,-1
621,0.171688,621,0.125786,621,-1
622,0.154074,622,0.110447,622,-1
623,0.13646,623,0.0935728,623,-1
624,0.118846,624,0.078233,624,-1
625,0.114055,625,0.0628932,625,1
626,0.11742,626,0.0506214,626,1
627,0.125971,627,0.0490874,627,1
628,0.137821,628,0.0521553,628,1
629,0.151769,629,0.0613592,629,1
630,0.167052,630,0.0736311,630,1
631,0.183183,631,0.0843689,631,1
632,0.199854,632,0.0981748,632,1
633,0.216868,633,0.111981,633,1
634,0.234101,634,0.12732,634,1
635,0.251472,635,0.14266,635,1
636,0.268932,636,0.159534,636,1
637,0.286448,637,0.17334,637,1
638,0.303999,638,0.191748,638,1
639,0.321573,639,0.205553,639,1
640,0.339162,640,0.220893,640,1
641,0.35676,641,0.236233,641,1
642,0.374364,642,0.253107,642,1
643,0.391971,643,0.269981,643,1
644,0.409581,644,0.28532,644,1
645,0.427193,645,0.30066,645,1
646,0.444805,646,0.317534,646,1
647,0.462418,647,0.332874,647,1
648,0.480031,648,0.349748,648,1
649,0.497645,649,0.365087,649,1
650,0.515259,650,0.380427,650,1
651,0.532873,651,0.397301,651,1
652,0.550486,652,0.414175,652,1
653,0.5681,653,0.429515,653,1
654,0.585714,654,0.444854,654,1
655,0.603328,655,0.461728,655,1
656,0.620942,656,0.478602,656,1
657,0.625733,657,0.495476,657,-1
658,0.622369,658,0.507748,658,-1
659,0.613818,659,0.510816,659,-1
660,0.601968,660,0.506214,660,-1
661,0.588019,661,0.49701,661,-1
662,0.572737,662,0.486272,662,-1
663,0.556606,663,0.472466,663,-1
664,0.539935,664,0.45866,664,-1
665,0.52292,665,0.44332,665,-1
666,0.505688,666,0.429515,666,-1
667,0.488317,667,0.414175,667,-1
668,0.470857,668,0.397301,668,-1
669,0.453341,669,0.381961,669,-1
670,0.435789,670,0.365087,670,-1
671,0.418215,671,0.348214,671,-1
672,0.400626,672,0.334408,672,-1
673,0.383028,673,0.319068,673,-1
674,0.365424,674,0.302194,674,-1
675,0.347817,675,0.28532,675,-1
676,0.330207,676,0.268447,676,-1
677,0.312596,677,0.251573,677,-1
678,0.294983,678,0.236233,678,-1
679,0.27737,679,0.219359,679,-1
680,0.259757,680,0.202485,680,-1
681,0.242144,681,0.190214,681,-1
682,0.22453,682,0.171806,682,-1
683,0.206916,683,0.156466,683,-1
684,0.189302,684,0.139592,684,-1
685,0.171688,685,0.124252,685,-1
686,0.154074,686,0.107379,686,-1
687,0.13646,687,0.0920388,687,-1
688,0.131669,688,0.0751651,688,1
689,0.135034,689,0.0628932,689,1
690,0.143585,690,0.0613592,690,1
691,0.155435,691,0.0659612,691,1
692,0.169383,692,0.0736311,692,1
693,0.184666,693,0.0843689,693,1
694,0.200797,694,0.0981748,694,1
695,0.217468,695,0.110447,695,1
696,0.234482,696,0.125786,696,1
697,0.251715,697,0.139592,697,1
698,0.269086,698,0.156466,698,1
699,0.286546,699,0.170272,699,1
700,0.304062,700,0.187146,700,1
701,0.321613,701,0.202485,701,1
702,0.339187,702,0.217825,702,1
703,0.356776,703,0.234699,703,1
704,0.374374,704,0.250039,704,1
705,0.391978,705,0.265379,705,1
706,0.409585,706,0.280718,706,1
707,0.427195,707,0.297592,707,1
708,0.444807,708,0.312932,708,1
709,0.462419,709,0.329806,709,1
710,0.480032,710,0.34668,710,1
711,0.497645,711,0.362019,711,1
712,0.515259,712,0.377359,712,1
713,0.532873,713,0.395767,713,1
714,0.550487,714,0.411107,714,1
715,0.5681,715,0.426447,715,1
716,0.585714,716,0.44332,716,1
717,0.603328,717,0.45866,717,1
718,0.620942,718,0.474,718,1
719,0.625733,719,0.490874,719,-1
720,0.622369,720,0.503146,720,-1
721,0.613818,721,0.506214,721,-1
722,0.601968,722,0.500078,722,-1
723,0.588019,723,0.492408,723,-1
724,0.572737,724,0.480136,724,-1
725,0.556606,725,0.467864,725,-1
726,0.539935,726,0.454058,726,-1
727,0.52292,727,0.438719,727,-1
728,0.505688,728,0.424913,728,-1
729,0.488317,729,0.408039,729,-1
730,0.470857,730,0.391165,730,-1
731,0.453341,731,0.377359,731,-1
732,0.435789,732,0.358952,732,-1
733,0.418215,733,0.343612,733,-1
734,0.400626,734,0.328272,734,-1
735,0.383028,735,0.312932,735,-1
736,0.365424,736,0.296058,736,-1
737,0.347817,737,0.280718,737,-1
738,0.330207,738,0.263845,738,-1
739,0.312596,739,0.246971,739,-1
740,0.294983,740,0.231631,740,-1
741,0.27737,741,0.216291,741,-1
