Time - Theta_sim,Amplitude - Theta_sim,Time - Theta_Motor,Amplitude - Theta_Motor,Time - Input V,Amplitude - Input V
59,0.470637,59,0.33901,59,0.944
60,0.487054,60,0.35435,60,0.96
61,0.503752,61,0.368155,61,0.976
62,0.520733,62,0.383495,62,0.992
63,0.537893,63,0.398835,63,0.992
64,0.555064,64,0.414175,64,0.976
65,0.57214,65,0.429515,65,0.96
66,0.589053,66,0.446388,66,0.944
67,0.60576,67,0.460194,67,0.928
68,0.622232,68,0.477068,68,0.912
69,0.638453,69,0.490874,69,0.896
70,0.654412,70,0.507748,70,0.88
71,0.670102,71,0.521553,71,0.864
72,0.685517,72,0.535359,72,0.848
73,0.700655,73,0.549165,73,0.832
74,0.715515,74,0.562971,74,0.816
75,0.730095,75,0.576777,75,0.8
76,0.744395,76,0.592117,76,0.784
77,0.758414,77,0.604388,77,0.768
78,0.772151,78,0.61666,78,0.752
79,0.785607,79,0.630466,79,0.736
80,0.798781,80,0.642738,80,0.72
81,0.811673,81,0.65501,81,0.704
82,0.824284,82,0.665748,82,0.688
83,0.836613,83,0.67802,83,0.672
84,0.84866,84,0.688757,84,0.656
85,0.860425,85,0.699495,85,0.64
86,0.871909,86,0.710233,86,0.624
87,0.883111,87,0.719437,87,0.608
88,0.89403,88,0.730175,88,0.592
89,0.904669,89,0.740913,89,0.576
90,0.915025,90,0.750117,90,0.56
91,0.925099,91,0.757787,91,0.544
92,0.934892,92,0.76699,92,0.528
93,0.944403,93,0.776194,93,0.512
94,0.953632,94,0.783864,94,0.496
95,0.962579,95,0.793068,95,0.48
96,0.971244,96,0.800738,96,0.464
97,0.979628,97,0.808408,97,0.448
98,0.987729,98,0.814544,98,0.432
99,0.995549,99,0.82068,99,0.416
100,1.00309,100,0.82835,100,0.4
101,1.01034,101,0.834486,101,0.384
102,1.01732,102,0.839087,102,0.368
103,1.02401,103,0.845223,103,0.352
104,1.03042,104,0.851359,104,0.336
105,1.03655,105,0.855961,105,0.32
106,1.0424,106,0.860563,106,0.304
107,1.04796,107,0.865165,107,0.288
108,1.05325,108,0.869767,108,0.272
109,1.05825,109,0.874369,109,0.256
110,1.06297,110,0.877437,110,0.24
111,1.0674,111,0.880505,111,0.224
112,1.07156,112,0.883573,112,0.208
113,1.07544,113,0.885107,113,0.192
114,1.07903,114,0.888175,114,0.176
115,1.08234,115,0.889709,115,0.16
116,1.08537,116,0.891243,116,0.144
117,1.08811,117,0.892777,117,0.128
118,1.09058,118,0.894311,118,0.112
119,1.09276,119,0.895845,119,0.096
120,1.09466,120,0.895845,120,0.08
121,1.09628,121,0.895845,121,0.064
122,1.09762,122,0.895845,122,0.048
123,1.09868,123,0.895845,123,0.032
124,1.09945,124,0.895845,124,0.016
125,1.09994,125,0.895845,125,0
126,1.10016,126,0.895845,126,-0.016
127,1.10008,127,0.895845,127,-0.032
128,1.09973,128,0.895845,128,-0.048
129,1.0991,129,0.895845,129,-0.064
130,1.09818,130,0.895845,130,-0.08
131,1.09698,131,0.895845,131,-0.096
132,1.0955,132,0.895845,132,-0.112
133,1.09374,133,0.895845,133,-0.128
134,1.09169,134,0.895845,134,-0.144
135,1.08937,135,0.895845,135,-0.16
136,1.08676,136,0.895845,136,-0.176
137,1.08387,137,0.895845,137,-0.192
138,1.0807,138,0.895845,138,-0.208
139,1.07725,139,0.894311,139,-0.224
140,1.07351,140,0.892777,140,-0.24
141,1.0695,141,0.889709,141,-0.256
142,1.0652,142,0.888175,142,-0.272
143,1.06062,143,0.885107,143,-0.288
144,1.05575,144,0.883573,144,-0.304
145,1.05061,145,0.880505,145,-0.32
146,1.04518,146,0.877437,146,-0.336
147,1.03948,147,0.872835,147,-0.352
148,1.03349,148,0.869767,148,-0.368
149,1.02722,149,0.865165,149,-0.384
150,1.02066,150,0.860563,150,-0.4
151,1.01383,151,0.855961,151,-0.416
152,1.00671,152,0.851359,152,-0.432
153,0.999312,153,0.845223,153,-0.448
154,0.991631,154,0.840621,154,-0.464
155,0.983669,155,0.832952,155,-0.48
156,0.975425,156,0.82835,156,-0.496
157,0.966899,157,0.82068,157,-0.512
158,0.958091,158,0.814544,158,-0.528
159,0.949002,159,0.806874,159,-0.544
160,0.93963,160,0.799204,160,-0.56
161,0.929977,161,0.791534,161,-0.576
162,0.920042,162,0.783864,162,-0.592
163,0.909825,163,0.776194,163,-0.608
164,0.899326,164,0.76699,164,-0.624
165,0.888546,165,0.75932,165,-0.64
166,0.877483,166,0.750117,166,-0.656
167,0.866139,167,0.739379,167,-0.672
168,0.854513,168,0.730175,168,-0.688
169,0.842605,169,0.719437,169,-0.704
170,0.830416,170,0.710233,170,-0.72
171,0.817944,171,0.697961,171,-0.736
172,0.805191,172,0.688757,172,-0.752
173,0.792156,173,0.676486,173,-0.768
174,0.778839,174,0.665748,174,-0.784
175,0.76524,175,0.653476,175,-0.8
176,0.751359,176,0.641204,176,-0.816
177,0.737197,177,0.628932,177,-0.832
178,0.722753,178,0.615126,178,-0.848
179,0.708027,179,0.602854,179,-0.864
180,0.693019,180,0.589049,180,-0.88
181,0.677729,181,0.575243,181,-0.896
182,0.662157,182,0.561437,182,-0.912
183,0.646304,183,0.547631,183,-0.928
184,0.630169,184,0.533825,184,-0.944
185,0.613752,185,0.520019,185,-0.96
186,0.597053,186,0.503146,186,-0.976
187,0.580072,187,0.48934,187,-0.992
188,0.562912,188,0.474,188,-0.992
189,0.545741,189,0.457126,189,-0.976
190,0.528665,190,0.441786,190,-0.96
191,0.511752,191,0.426447,191,-0.944
192,0.495046,192,0.411107,192,-0.928
193,0.478573,193,0.395767,193,-0.912
194,0.462352,194,0.378893,194,-0.896
195,0.446393,195,0.363553,195,-0.88
196,0.430704,196,0.348214,196,-0.864
197,0.415288,197,0.335942,197,-0.848
198,0.40015,198,0.320602,198,-0.832
199,0.38529,199,0.306796,199,-0.816
200,0.37071,200,0.29299,200,-0.8
201,0.35641,201,0.280718,201,-0.784
202,0.342392,202,0.265379,202,-0.768
203,0.328654,203,0.253107,203,-0.752
204,0.315199,204,0.240835,204,-0.736
205,0.302024,205,0.228563,205,-0.72
206,0.289132,206,0.216291,206,-0.704
207,0.276521,207,0.205553,207,-0.688
208,0.264192,208,0.193282,208,-0.672
209,0.252145,209,0.182544,209,-0.656
210,0.24038,210,0.171806,210,-0.64
211,0.228896,211,0.159534,211,-0.624
212,0.217695,212,0.15033,212,-0.608
213,0.206775,213,0.139592,213,-0.592
214,0.196137,214,0.130388,214,-0.576
215,0.18578,215,0.121184,215,-0.56
216,0.175706,216,0.113515,216,-0.544
217,0.165913,217,0.104311,217,-0.528
218,0.156403,218,0.0951068,218,-0.512
219,0.147174,219,0.0874369,219,-0.496
220,0.138226,220,0.079767,220,-0.48
221,0.129561,221,0.0720971,221,-0.464
222,0.121178,222,0.0628932,222,-0.448
223,0.113076,223,0.0567573,223,-0.432
224,0.105256,224,0.0506214,224,-0.416
225,0.0977181,225,0.0429515,225,-0.4
226,0.0904619,226,0.0368155,226,-0.384
227,0.0834875,227,0.0306796,227,-0.368
228,0.076795,228,0.0260777,228,-0.352
229,0.0703842,229,0.0199418,229,-0.336
230,0.0642553,230,0.0153398,230,-0.32
231,0.0584083,231,0.00920388,231,-0.304
232,0.052843,232,0.00613592,232,-0.288
233,0.0475596,233,0.00153398,233,-0.272
234,0.042558,234,-0.00153398,234,-0.256
235,0.0378382,235,-0.00613592,235,-0.24
236,0.0334002,236,-0.00920388,236,-0.224
237,0.0292441,237,-0.0122718,237,-0.208
238,0.0253698,238,-0.0153398,238,-0.192
239,0.0217773,239,-0.0168738,239,-0.176
240,0.0184666,240,-0.0184078,240,-0.16
241,0.0154378,241,-0.0199418,241,-0.144
242,0.0126908,242,-0.0214757,242,-0.128
243,0.0102256,243,-0.0230097,243,-0.112
244,0.00804225,244,-0.0245437,244,-0.096
245,0.00614071,245,-0.0245437,245,-0.08
246,0.004521,246,-0.0245437,246,-0.064
247,0.00318311,247,-0.0245437,247,-0.048
248,0.00212704,248,-0.0245437,248,-0.032
249,0.0013528,249,-0.0245437,249,-0.016
250,0.000860379,250,-0.0245437,250,0
251,0.000649785,251,-0.0245437,251,0.016
252,0.000721015,252,-0.0245437,252,0.032
253,0.00107407,253,-0.0245437,253,0.048
254,0.00170895,254,-0.0245437,254,0.064
255,0.00262565,255,-0.0245437,255,0.08
256,0.00382418,256,-0.0245437,256,0.096
257,0.00530453,257,-0.0245437,257,0.112
258,0.0070667,258,-0.0245437,258,0.128
259,0.0091107,259,-0.0245437,259,0.144
260,0.0114365,260,-0.0245437,260,0.16
261,0.0140442,261,-0.0245437,261,0.176
262,0.0169336,262,-0.0245437,262,0.192
263,0.0201049,263,-0.0245437,263,0.208
264,0.0235581,264,-0.0230097,264,0.224
265,0.027293,265,-0.0214757,265,0.24
266,0.0313098,266,-0.0199418,266,0.256
267,0.0356084,267,-0.0168738,267,0.272
268,0.0401888,268,-0.0153398,268,0.288
269,0.045051,269,-0.0122718,269,0.304
270,0.0501951,270,-0.0107379,270,0.32
271,0.055621,271,-0.0076699,271,0.336
272,0.0613287,272,-0.00460194,272,0.352
273,0.0673182,273,0,273,0.368
274,0.0735896,274,0.00306796,274,0.384
275,0.0801428,275,0.00613592,275,0.4
276,0.0869778,276,0.0107379,276,0.416
277,0.0940946,277,0.0153398,277,0.432
278,0.101493,278,0.0214757,278,0.448
279,0.109174,279,0.0260777,279,0.464
280,0.117136,280,0.0322136,280,0.48
281,0.12538,281,0.0368155,281,0.496
282,0.133906,282,0.0444854,282,0.512
283,0.142714,283,0.0506214,283,0.528
284,0.151804,284,0.0567573,284,0.544
285,0.161175,285,0.0644272,285,0.56
286,0.170828,286,0.0705631,286,0.576
287,0.180763,287,0.079767,287,0.592
288,0.19098,288,0.0859029,288,0.608
289,0.201479,289,0.0951068,289,0.624
290,0.212259,290,0.102777,290,0.64
291,0.223322,291,0.111981,291,0.656
292,0.234666,292,0.119651,292,0.672
293,0.246292,293,0.130388,293,0.688
294,0.2582,294,0.139592,294,0.704
295,0.27039,295,0.15033,295,0.72
296,0.282861,296,0.159534,296,0.736
297,0.295614,297,0.170272,297,0.752
298,0.30865,298,0.182544,298,0.768
299,0.321967,299,0.193282,299,0.784
300,0.335565,300,0.204019,300,0.8
301,0.349446,301,0.214757,301,0.816
302,0.363608,302,0.228563,302,0.832
303,0.378053,303,0.240835,303,0.848
304,0.392779,304,0.253107,304,0.864
305,0.407787,305,0.266913,305,0.88
306,0.423076,306,0.279185,306,0.896
307,0.438648,307,0.29299,307,0.912
308,0.454501,308,0.306796,308,0.928
309,0.470637,309,0.322136,309,0.944
310,0.487054,310,0.335942,310,0.96
311,0.503752,311,0.351282,311,0.976
312,0.520733,312,0.363553,312,0.992
313,0.537893,313,0.378893,313,0.992
314,0.555064,314,0.395767,314,0.976
315,0.57214,315,0.411107,315,0.96
316,0.589053,316,0.426447,316,0.944
317,0.60576,317,0.441786,317,0.928
318,0.622232,318,0.45866,318,0.912
319,0.638453,319,0.472466,319,0.896
320,0.654412,320,0.487806,320,0.88
321,0.670102,321,0.503146,321,0.864
322,0.685517,322,0.516952,322,0.848
323,0.700655,323,0.532291,323,0.832
324,0.715515,324,0.546097,324,0.816
325,0.730095,325,0.559903,325,0.8
326,0.744395,326,0.572175,326,0.784
327,0.758414,327,0.585981,327,0.768
328,0.772151,328,0.598253,328,0.752
329,0.785607,329,0.612058,329,0.736
330,0.798781,330,0.622796,330,0.72
331,0.811673,331,0.635068,331,0.704
332,0.824284,332,0.64734,332,0.688
333,0.836613,333,0.658078,333,0.672
334,0.84866,334,0.67035,334,0.656
335,0.860425,335,0.681087,335,0.64
336,0.871909,336,0.691825,336,0.624
337,0.883111,337,0.702563,337,0.608
338,0.89403,338,0.711767,338,0.592
339,0.904669,339,0.720971,339,0.576
340,0.915025,340,0.731709,340,0.56
341,0.925099,341,0.740913,341,0.544
342,0.934892,342,0.748583,342,0.528
343,0.944403,343,0.757787,343,0.512
344,0.953632,344,0.76699,344,0.496
345,0.962579,345,0.773126,345,0.48
346,0.971244,346,0.78233,346,0.464
347,0.979628,347,0.79,347,0.448
348,0.987729,348,0.796136,348,0.432
349,0.995549,349,0.803806,349,0.416
350,1.00309,350,0.809942,350,0.4
351,1.01034,351,0.816078,351,0.384
352,1.01732,352,0.822214,352,0.368
353,1.02401,353,0.826816,353,0.352
354,1.03042,354,0.832952,354,0.336
355,1.03655,355,0.837554,355,0.32
356,1.0424,356,0.842155,356,0.304
357,1.04796,357,0.846757,357,0.288
358,1.05325,358,0.851359,358,0.272
359,1.05825,359,0.854427,359,0.256
360,1.06297,360,0.859029,360,0.24
361,1.0674,361,0.862097,361,0.224
362,1.07156,362,0.865165,362,0.208
363,1.07544,363,0.868233,363,0.192
364,1.07903,364,0.869767,364,0.176
365,1.08234,365,0.872835,365,0.16
366,1.08537,366,0.874369,366,0.144
367,1.08811,367,0.875903,367,0.128
368,1.09058,368,0.875903,368,0.112
369,1.09276,369,0.877437,369,0.096
370,1.09466,370,0.877437,370,0.08
371,1.09628,371,0.877437,371,0.064
372,1.09762,372,0.877437,372,0.048
373,1.09868,373,0.877437,373,0.032
374,1.09945,374,0.877437,374,0.016
375,1.09994,375,0.877437,375,0
376,1.10016,376,0.877437,376,-0.016
377,1.10008,377,0.877437,377,-0.032
378,1.09973,378,0.877437,378,-0.048
379,1.0991,379,0.877437,379,-0.064
380,1.09818,380,0.877437,380,-0.08
381,1.09698,381,0.877437,381,-0.096
382,1.0955,382,0.877437,382,-0.112
383,1.09374,383,0.877437,383,-0.128
384,1.09169,384,0.877437,384,-0.144
385,1.08937,385,0.877437,385,-0.16
386,1.08676,386,0.877437,386,-0.176
387,1.08387,387,0.877437,387,-0.192
388,1.0807,388,0.877437,388,-0.208
389,1.07725,389,0.875903,389,-0.224
390,1.07351,390,0.874369,390,-0.24
391,1.0695,391,0.871301,391,-0.256
392,1.0652,392,0.869767,392,-0.272
393,1.06062,393,0.866699,393,-0.288
394,1.05575,394,0.865165,394,-0.304
395,1.05061,395,0.862097,395,-0.32
396,1.04518,396,0.859029,396,-0.336
397,1.03948,397,0.854427,397,-0.352
398,1.03349,398,0.849825,398,-0.368
399,1.02722,399,0.846757,399,-0.384
400,1.02066,400,0.842155,400,-0.4
401,1.01383,401,0.83602,401,-0.416
402,1.00671,402,0.831418,402,-0.432
403,0.999312,403,0.826816,403,-0.448
404,0.991631,404,0.82068,404,-0.464
405,0.983669,405,0.814544,405,-0.48
406,0.975425,406,0.808408,406,-0.496
407,0.966899,407,0.800738,407,-0.512
408,0.958091,408,0.794602,408,-0.528
409,0.949002,409,0.788466,409,-0.544
410,0.93963,410,0.780796,410,-0.56
411,0.929977,411,0.773126,411,-0.576
412,0.920042,412,0.763922,412,-0.592
413,0.909825,413,0.756253,413,-0.608
414,0.899326,414,0.747049,414,-0.624
415,0.888546,415,0.737845,415,-0.64
416,0.877483,416,0.728641,416,-0.656
417,0.866139,417,0.719437,417,-0.672
418,0.854513,418,0.710233,418,-0.688
419,0.842605,419,0.699495,419,-0.704
420,0.830416,420,0.690291,420,-0.72
421,0.817944,421,0.67802,421,-0.736
422,0.805191,422,0.668816,422,-0.752
423,0.792156,423,0.656544,423,-0.768
424,0.778839,424,0.645806,424,-0.784
425,0.76524,425,0.633534,425,-0.8
426,0.751359,426,0.621262,426,-0.816
427,0.737197,427,0.60899,427,-0.832
428,0.722753,428,0.595185,428,-0.848
429,0.708027,429,0.582913,429,-0.864
430,0.693019,430,0.569107,430,-0.88
431,0.677729,431,0.556835,431,-0.896
432,0.662157,432,0.543029,432,-0.912
433,0.646304,433,0.529223,433,-0.928
434,0.630169,434,0.513884,434,-0.944
435,0.613752,435,0.500078,435,-0.96
436,0.597053,436,0.484738,436,-0.976
437,0.580072,437,0.469398,437,-0.992
438,0.562912,438,0.454058,438,-0.992
439,0.545741,439,0.438719,439,-0.976
440,0.528665,440,0.421845,440,-0.96
441,0.511752,441,0.406505,441,-0.944
442,0.495046,442,0.392699,442,-0.928
443,0.478573,443,0.375825,443,-0.912
444,0.462352,444,0.360485,444,-0.896
445,0.446393,445,0.343612,445,-0.88
446,0.430704,446,0.33134,446,-0.864
447,0.415288,447,0.316,447,-0.848
448,0.40015,448,0.30066,448,-0.832
449,0.38529,449,0.288388,449,-0.816
450,0.37071,450,0.273049,450,-0.8
451,0.35641,451,0.260777,451,-0.784
452,0.342392,452,0.246971,452,-0.768
453,0.328654,453,0.233165,453,-0.752
454,0.315199,454,0.222427,454,-0.736
455,0.302024,455,0.210155,455,-0.72
456,0.289132,456,0.197884,456,-0.704
457,0.276521,457,0.185612,457,-0.688
458,0.264192,458,0.17334,458,-0.672
459,0.252145,459,0.162602,459,-0.656
460,0.24038,460,0.151864,460,-0.64
461,0.228896,461,0.141126,461,-0.624
462,0.217695,462,0.131922,462,-0.608
463,0.206775,463,0.121184,463,-0.592
464,0.196137,464,0.111981,464,-0.576
465,0.18578,465,0.102777,465,-0.56
466,0.175706,466,0.0935728,466,-0.544
467,0.165913,467,0.0843689,467,-0.528
468,0.156403,468,0.076699,468,-0.512
469,0.147174,469,0.0690291,469,-0.496
470,0.138226,470,0.0598253,470,-0.48
471,0.129561,471,0.0521553,471,-0.464
472,0.121178,472,0.0444854,472,-0.448
473,0.113076,473,0.0383495,473,-0.432
474,0.105256,474,0.0306796,474,-0.416
475,0.0977181,475,0.0245437,475,-0.4
476,0.0904619,476,0.0184078,476,-0.384
477,0.0834875,477,0.0122718,477,-0.368
478,0.076795,478,0.00613592,478,-0.352
479,0.0703842,479,0.00153398,479,-0.336
480,0.0642553,480,-0.00306796,480,-0.32
481,0.0584083,481,-0.00920388,481,-0.304
482,0.052843,482,-0.0122718,482,-0.288
483,0.0475596,483,-0.0168738,483,-0.272
484,0.042558,484,-0.0214757,484,-0.256
485,0.0378382,485,-0.0245437,485,-0.24
486,0.0334002,486,-0.0276117,486,-0.224
487,0.0292441,487,-0.0306796,487,-0.208
488,0.0253698,488,-0.0337476,488,-0.192
489,0.0217773,489,-0.0352816,489,-0.176
490,0.0184666,490,-0.0383495,490,-0.16
491,0.0154378,491,-0.0398835,491,-0.144
492,0.0126908,492,-0.0414175,492,-0.128
493,0.0102256,493,-0.0429515,493,-0.112
494,0.00804225,494,-0.0429515,494,-0.096
495,0.00614071,495,-0.0444854,495,-0.08
496,0.004521,496,-0.0444854,496,-0.064
497,0.00318311,497,-0.0444854,497,-0.048
498,0.00212704,498,-0.0444854,498,-0.032
499,0.0013528,499,-0.0444854,499,-0.016
500,0.000860379,500,-0.0444854,500,0
501,0.000649785,501,-0.0444854,501,0.016
502,0.000721015,502,-0.0444854,502,0.032
503,0.00107407,503,-0.0444854,503,0.048
504,0.00170895,504,-0.0444854,504,0.064
505,0.00262565,505,-0.0444854,505,0.08
506,0.00382418,506,-0.0444854,506,0.096
507,0.00530453,507,-0.0444854,507,0.112
508,0.0070667,508,-0.0444854,508,0.128
509,0.0091107,509,-0.0444854,509,0.144
510,0.0114365,510,-0.0444854,510,0.16
511,0.0140442,511,-0.0444854,511,0.176
512,0.0169336,512,-0.0444854,512,0.192
513,0.0201049,513,-0.0444854,513,0.208
514,0.0235581,514,-0.0444854,514,0.224
515,0.027293,515,-0.0429515,515,0.24
516,0.0313098,516,-0.0414175,516,0.256
517,0.0356084,517,-0.0383495,517,0.272
518,0.0401888,518,-0.0368155,518,0.288
519,0.045051,519,-0.0337476,519,0.304
520,0.0501951,520,-0.0322136,520,0.32
521,0.055621,521,-0.0291456,521,0.336
522,0.0613287,522,-0.0260777,522,0.352
523,0.0673182,523,-0.0214757,523,0.368
524,0.0735896,524,-0.0184078,524,0.384
525,0.0801428,525,-0.0153398,525,0.4
526,0.0869778,526,-0.0107379,526,0.416
527,0.0940946,527,-0.00613592,527,0.432
528,0.101493,528,0,528,0.448
529,0.109174,529,0.00460194,529,0.464
530,0.117136,530,0.00920388,530,0.48
531,0.12538,531,0.0153398,531,0.496
532,0.133906,532,0.0214757,532,0.512
533,0.142714,533,0.0276117,533,0.528
534,0.151804,534,0.0352816,534,0.544
535,0.161175,535,0.0414175,535,0.56
536,0.170828,536,0.0490874,536,0.576
537,0.180763,537,0.0567573,537,0.592
538,0.19098,538,0.0628932,538,0.608
539,0.201479,539,0.0720971,539,0.624
540,0.212259,540,0.081301,540,0.64
541,0.223322,541,0.0905049,541,0.656
542,0.234666,542,0.0966408,542,0.672
543,0.246292,543,0.107379,543,0.688
544,0.2582,544,0.116583,544,0.704
545,0.27039,545,0.125786,545,0.72
546,0.282861,546,0.136524,546,0.736
547,0.295614,547,0.147262,547,0.752
548,0.30865,548,0.158,548,0.768
549,0.321967,549,0.170272,549,0.784
550,0.335565,550,0.18101,550,0.8
551,0.349446,551,0.191748,551,0.816
552,0.363608,552,0.204019,552,0.832
553,0.378053,553,0.216291,553,0.848
554,0.392779,554,0.230097,554,0.864
555,0.407787,555,0.242369,555,0.88
556,0.423076,556,0.256175,556,0.896
557,0.438648,557,0.268447,557,0.912
558,0.454501,558,0.283786,558,0.928
559,0.470637,559,0.296058,559,0.944
560,0.487054,560,0.311398,560,0.96
561,0.503752,561,0.326738,561,0.976
562,0.520733,562,0.342078,562,0.992
563,0.537893,563,0.357418,563,0.992
564,0.555064,564,0.371223,564,0.976
565,0.57214,565,0.386563,565,0.96
566,0.589053,566,0.403437,566,0.944
567,0.60576,567,0.418777,567,0.928
568,0.622232,568,0.434117,568,0.912
569,0.638453,569,0.449456,569,0.896
570,0.654412,570,0.464796,570,0.88
571,0.670102,571,0.478602,571,0.864
572,0.685517,572,0.493942,572,0.848
573,0.700655,573,0.507748,573,0.832
574,0.715515,574,0.520019,574,0.816
575,0.730095,575,0.535359,575,0.8
576,0.744395,576,0.547631,576,0.784
577,0.758414,577,0.561437,577,0.768
578,0.772151,578,0.573709,578,0.752
579,0.785607,579,0.585981,579,0.736
580,0.798781,580,0.598253,580,0.72
581,0.811673,581,0.612058,581,0.704
582,0.824284,582,0.622796,582,0.688
583,0.836613,583,0.633534,583,0.672
584,0.84866,584,0.644272,584,0.656
585,0.860425,585,0.65501,585,0.64
586,0.871909,586,0.665748,586,0.624
587,0.883111,587,0.674952,587,0.608
588,0.89403,588,0.685689,588,0.592
589,0.904669,589,0.694893,589,0.576
590,0.915025,590,0.705631,590,0.56
591,0.925099,591,0.714835,591,0.544
592,0.934892,592,0.722505,592,0.528
593,0.944403,593,0.731709,593,0.512
594,0.953632,594,0.739379,594,0.496
595,0.962579,595,0.747049,595,0.48
596,0.971244,596,0.754719,596,0.464
597,0.979628,597,0.762388,597,0.448
598,0.987729,598,0.768524,598,0.432
599,0.995549,599,0.776194,599,0.416
600,1.00309,600,0.783864,600,0.4
601,1.01034,601,0.79,601,0.384
602,1.01732,602,0.794602,602,0.368
603,1.02401,603,0.800738,603,0.352
604,1.03042,604,0.80534,604,0.336
605,1.03655,605,0.809942,605,0.32
606,1.0424,606,0.814544,606,0.304
607,1.04796,607,0.82068,607,0.288
608,1.05325,608,0.823748,608,0.272
609,1.05825,609,0.826816,609,0.256
610,1.06297,610,0.831418,610,0.24
611,1.0674,611,0.834486,611,0.224
612,1.07156,612,0.837554,612,0.208
613,1.07544,613,0.839087,613,0.192
614,1.07903,614,0.842155,614,0.176
615,1.08234,615,0.843689,615,0.16
616,1.08537,616,0.846757,616,0.144
617,1.08811,617,0.848291,617,0.128
618,1.09058,618,0.848291,618,0.112
619,1.09276,619,0.849825,619,0.096
620,1.09466,620,0.849825,620,0.08
621,1.09628,621,0.849825,621,0.064
622,1.09762,622,0.849825,622,0.048
623,1.09868,623,0.849825,623,0.032
624,1.09945,624,0.849825,624,0.016
625,1.09994,625,0.849825,625,0
626,1.10016,626,0.849825,626,-0.016
627,1.10008,627,0.849825,627,-0.032
628,1.09973,628,0.849825,628,-0.048
629,1.0991,629,0.849825,629,-0.064
630,1.09818,630,0.849825,630,-0.08
631,1.09698,631,0.849825,631,-0.096
632,1.0955,632,0.849825,632,-0.112
633,1.09374,633,0.849825,633,-0.128
634,1.09169,634,0.849825,634,-0.144
635,1.08937,635,0.849825,635,-0.16
636,1.08676,636,0.849825,636,-0.176
637,1.08387,637,0.849825,637,-0.192
638,1.0807,638,0.849825,638,-0.208
639,1.07725,639,0.846757,639,-0.224
640,1.07351,640,0.845223,640,-0.24
641,1.0695,641,0.843689,641,-0.256
642,1.0652,642,0.840621,642,-0.272
643,1.06062,643,0.839087,643,-0.288
644,1.05575,644,0.83602,644,-0.304
645,1.05061,645,0.831418,645,-0.32
646,1.04518,646,0.82835,646,-0.336
647,1.03948,647,0.825282,647,-0.352
648,1.03349,648,0.82068,648,-0.368
649,1.02722,649,0.816078,649,-0.384
650,1.02066,650,0.811476,650,-0.4
651,1.01383,651,0.806874,651,-0.416
652,1.00671,652,0.802272,652,-0.432
653,0.999312,653,0.79767,653,-0.448
654,0.991631,654,0.791534,654,-0.464
655,0.983669,655,0.785398,655,-0.48
656,0.975425,656,0.779262,656,-0.496
657,0.966899,657,0.773126,657,-0.512
658,0.958091,658,0.765456,658,-0.528
659,0.949002,659,0.757787,659,-0.544
660,0.93963,660,0.751651,660,-0.56
661,0.929977,661,0.742447,661,-0.576
662,0.920042,662,0.734777,662,-0.592
663,0.909825,663,0.725573,663,-0.608
