Time - Theta_sim,Amplitude - Theta_sim,Time - Theta_Motor,Amplitude - Theta_Motor,Time - Input V,Amplitude - Input V
194,0.686584,194,0.585981,194,-0.320944
195,0.681583,195,0.584447,195,-0.368125
196,0.675747,196,0.581379,196,-0.414376
197,0.669088,197,0.576777,197,-0.45958
198,0.661624,198,0.572175,198,-0.503623
199,0.653374,199,0.566039,199,-0.546394
200,0.644358,200,0.559903,200,-0.587785
201,0.634599,201,0.553767,201,-0.627691
202,0.624123,202,0.544563,202,-0.666012
203,0.612955,203,0.536893,203,-0.70265
204,0.601123,204,0.527689,204,-0.737513
205,0.588658,205,0.516952,205,-0.770513
206,0.575591,206,0.506214,206,-0.801567
207,0.561955,207,0.495476,207,-0.830596
208,0.547785,208,0.484738,208,-0.857527
209,0.533116,209,0.470932,209,-0.882291
210,0.517985,210,0.45866,210,-0.904827
211,0.50243,211,0.446388,211,-0.925077
212,0.486492,212,0.431049,212,-0.942991
213,0.470209,213,0.417243,213,-0.958522
214,0.453624,214,0.401903,214,-0.971632
215,0.436778,215,0.388097,215,-0.982287
216,0.419713,216,0.371223,216,-0.990461
217,0.402473,217,0.355884,217,-0.996134
218,0.385102,218,0.340544,218,-0.999289
219,0.367643,219,0.325204,219,-0.999921
220,0.35014,220,0.30833,220,-0.998027
221,0.332637,221,0.29299,221,-0.993611
222,0.31518,222,0.276117,222,-0.986686
223,0.297811,223,0.260777,223,-0.977268
224,0.280575,224,0.243903,224,-0.965382
225,0.263515,225,0.228563,225,-0.951057
226,0.246674,226,0.213223,226,-0.934329
227,0.230096,227,0.19635,227,-0.915241
228,0.213821,228,0.182544,228,-0.893841
229,0.197891,229,0.16567,229,-0.870184
230,0.182346,230,0.15033,230,-0.844328
231,0.167225,231,0.138058,231,-0.816339
232,0.152568,232,0.122718,232,-0.786288
233,0.138409,233,0.108913,233,-0.754251
234,0.124786,234,0.0951068,234,-0.720309
235,0.111733,235,0.082835,235,-0.684547
236,0.0992827,236,0.0705631,236,-0.647056
237,0.0874665,237,0.0582913,237,-0.60793
238,0.0763143,238,0.0475534,238,-0.567269
239,0.0658544,239,0.0383495,239,-0.525175
240,0.0561131,240,0.0291456,240,-0.481754
241,0.0471151,241,0.0199418,241,-0.437116
242,0.0388831,242,0.0122718,242,-0.391374
243,0.0314378,243,0.00460194,243,-0.344643
244,0.0247981,244,-0.00153398,244,-0.297042
245,0.0189808,245,-0.0076699,245,-0.24869
246,0.0140006,246,-0.0122718,246,-0.19971
247,0.00986999,247,-0.0168738,247,-0.150226
248,0.00659945,248,-0.0199418,248,-0.100362
249,0.00419725,249,-0.0230097,249,-0.0502443
250,0.00266945,250,-0.0245437,250,-4.90E-16
251,0.00201991,251,-0.0260777,251,0.0502443
252,0.00225028,252,-0.0260777,252,0.100362
253,0.00335996,253,-0.0260777,253,0.150226
254,0.00534616,254,-0.0260777,254,0.19971
255,0.00820385,255,-0.0260777,255,0.24869
256,0.0119258,256,-0.0260777,256,0.297042
257,0.0165027,257,-0.0260777,257,0.344643
258,0.0219229,258,-0.0230097,258,0.391374
259,0.0281727,259,-0.0199418,259,0.437116
260,0.0352363,260,-0.0153398,260,0.481754
261,0.0430959,261,-0.0107379,261,0.525175
262,0.0517317,262,-0.00613592,262,0.567269
263,0.0611218,263,0.00153398,263,0.60793
264,0.0712425,264,0.0076699,264,0.647056
265,0.0820682,265,0.0153398,265,0.684547
266,0.0935717,266,0.0245437,266,0.720309
267,0.105724,267,0.0337476,267,0.754251
268,0.118494,268,0.0429515,268,0.786288
269,0.131849,269,0.0536893,269,0.816339
270,0.145757,270,0.0644272,270,0.844328
271,0.160181,271,0.076699,271,0.870184
272,0.175086,272,0.0874369,272,0.893841
273,0.190434,273,0.101243,273,0.915241
274,0.206185,274,0.115049,274,0.934329
275,0.222301,275,0.128854,275,0.951057
276,0.23874,276,0.144194,276,0.965382
277,0.255461,277,0.156466,277,0.977268
278,0.272422,278,0.171806,278,0.986686
279,0.289579,279,0.18868,279,0.993611
280,0.30689,280,0.202485,280,0.998027
281,0.324311,281,0.217825,281,0.999921
282,0.341798,282,0.234699,282,0.999289
283,0.359306,283,0.250039,283,0.996134
284,0.376791,284,0.265379,284,0.990461
285,0.39421,285,0.280718,285,0.982287
286,0.411518,286,0.297592,286,0.971632
287,0.428672,287,0.312932,287,0.958522
288,0.445627,288,0.329806,288,0.942991
289,0.462342,289,0.345146,289,0.925077
290,0.478774,290,0.360485,290,0.904827
291,0.494881,291,0.375825,291,0.882291
292,0.510624,292,0.389631,292,0.857527
293,0.525961,293,0.404971,293,0.830596
294,0.540855,294,0.420311,294,0.801567
295,0.555268,295,0.432583,295,0.770513
296,0.569163,296,0.446388,296,0.737513
297,0.582505,297,0.45866,297,0.70265
298,0.595261,298,0.470932,298,0.666012
299,0.607398,299,0.483204,299,0.627691
300,0.618886,300,0.493942,300,0.587785
301,0.629696,301,0.50468,301,0.546394
302,0.639799,302,0.513884,302,0.503623
303,0.649172,303,0.523087,303,0.45958
304,0.65779,304,0.532291,304,0.414376
305,0.665631,305,0.539961,305,0.368125
306,0.672675,306,0.547631,306,0.320944
307,0.678906,307,0.553767,307,0.272952
308,0.684306,308,0.558369,308,0.224271
309,0.688863,309,0.562971,309,0.175023
310,0.692565,310,0.567573,310,0.125333
311,0.695402,311,0.570641,311,0.0753268
312,0.697368,312,0.572175,312,0.0251301
313,0.698457,313,0.572175,313,-0.0251301
314,0.698667,314,0.572175,314,-0.0753268
315,0.697996,315,0.572175,315,-0.125333
316,0.696448,316,0.572175,316,-0.175023
317,0.694025,317,0.572175,317,-0.224271
318,0.690734,318,0.572175,318,-0.272952
319,0.686584,319,0.572175,319,-0.320944
320,0.681583,320,0.570641,320,-0.368125
321,0.675747,321,0.567573,321,-0.414376
322,0.669088,322,0.564505,322,-0.45958
323,0.661624,323,0.558369,323,-0.503623
324,0.653374,324,0.553767,324,-0.546394
325,0.644358,325,0.547631,325,-0.587785
326,0.634599,326,0.539961,326,-0.627691
327,0.624123,327,0.532291,327,-0.666012
328,0.612955,328,0.523087,328,-0.70265
329,0.601123,329,0.513884,329,-0.737513
330,0.588658,330,0.50468,330,-0.770513
331,0.575591,331,0.492408,331,-0.801567
332,0.561955,332,0.48167,332,-0.830596
333,0.547785,333,0.470932,333,-0.857527
334,0.533116,334,0.45866,334,-0.882291
335,0.517985,335,0.444854,335,-0.904827
336,0.50243,336,0.431049,336,-0.925077
337,0.486492,337,0.418777,337,-0.942991
338,0.470209,338,0.403437,338,-0.958522
339,0.453624,339,0.388097,339,-0.971632
340,0.436778,340,0.374291,340,-0.982287
341,0.419713,341,0.358952,341,-0.990461
342,0.402473,342,0.343612,342,-0.996134
343,0.385102,343,0.328272,343,-0.999289
344,0.367643,344,0.312932,344,-0.999921
345,0.35014,345,0.296058,345,-0.998027
346,0.332637,346,0.280718,346,-0.993611
347,0.31518,347,0.263845,347,-0.986686
348,0.297811,348,0.246971,348,-0.977268
349,0.280575,349,0.233165,349,-0.965382
350,0.263515,350,0.216291,350,-0.951057
351,0.246674,351,0.200951,351,-0.934329
352,0.230096,352,0.185612,352,-0.915241
353,0.213821,353,0.168738,353,-0.893841
354,0.197891,354,0.154932,354,-0.870184
355,0.182346,355,0.139592,355,-0.844328
356,0.167225,356,0.125786,356,-0.816339
357,0.152568,357,0.110447,357,-0.786288
358,0.138409,358,0.0966408,358,-0.754251
359,0.124786,359,0.0843689,359,-0.720309
360,0.111733,360,0.0720971,360,-0.684547
361,0.0992827,361,0.0598253,361,-0.647056
362,0.0874665,362,0.0475534,362,-0.60793
363,0.0763143,363,0.0368155,363,-0.567269
364,0.0658544,364,0.0260777,364,-0.525175
365,0.0561131,365,0.0168738,365,-0.481754
366,0.0471151,366,0.0076699,366,-0.437116
367,0.0388831,367,0,367,-0.391374
368,0.0314378,368,-0.0076699,368,-0.344643
369,0.0247981,369,-0.0138058,369,-0.297042
370,0.0189808,370,-0.0199418,370,-0.24869
371,0.0140006,371,-0.0245437,371,-0.19971
372,0.00986999,372,-0.0291456,372,-0.150226
373,0.00659945,373,-0.0322136,373,-0.100362
374,0.00419725,374,-0.0352816,374,-0.0502443
375,0.00266945,375,-0.0352816,375,-7.35E-16
376,0.00201991,376,-0.0368155,376,0.0502443
377,0.00225028,377,-0.0368155,377,0.100362
378,0.00335996,378,-0.0368155,378,0.150226
379,0.00534616,379,-0.0368155,379,0.19971
380,0.00820385,380,-0.0368155,380,0.24869
381,0.0119258,381,-0.0368155,381,0.297042
382,0.0165027,382,-0.0368155,382,0.344643
383,0.0219229,383,-0.0337476,383,0.391374
384,0.0281727,384,-0.0306796,384,0.437116
385,0.0352363,385,-0.0260777,385,0.481754
386,0.0430959,386,-0.0214757,386,0.525175
387,0.0517317,387,-0.0168738,387,0.567269
388,0.0611218,388,-0.0107379,388,0.60793
389,0.0712425,389,-0.00306796,389,0.647056
390,0.0820682,390,0.00460194,390,0.684547
391,0.0935717,391,0.0138058,391,0.720309
392,0.105724,392,0.0230097,392,0.754251
393,0.118494,393,0.0322136,393,0.786288
394,0.131849,394,0.0429515,394,0.816339
395,0.145757,395,0.0536893,395,0.844328
396,0.160181,396,0.0659612,396,0.870184
397,0.175086,397,0.076699,397,0.893841
398,0.190434,398,0.0905049,398,0.915241
399,0.206185,399,0.102777,399,0.934329
400,0.222301,400,0.118117,400,0.951057
401,0.23874,401,0.131922,401,0.965382
402,0.255461,402,0.145728,402,0.977268
403,0.272422,403,0.161068,403,0.986686
404,0.289579,404,0.176408,404,0.993611
405,0.30689,405,0.191748,405,0.998027
406,0.324311,406,0.207087,406,0.999921
407,0.341798,407,0.222427,407,0.999289
408,0.359306,408,0.239301,408,0.996134
409,0.376791,409,0.254641,409,0.990461
410,0.39421,410,0.271515,410,0.982287
411,0.411518,411,0.28532,411,0.971632
412,0.428672,412,0.302194,412,0.958522
413,0.445627,413,0.317534,413,0.942991
414,0.462342,414,0.334408,414,0.925077
415,0.478774,415,0.348214,415,0.904827
416,0.494881,416,0.365087,416,0.882291
417,0.510624,417,0.378893,417,0.857527
418,0.525961,418,0.394233,418,0.830596
419,0.540855,419,0.408039,419,0.801567
420,0.555268,420,0.421845,420,0.770513
421,0.569163,421,0.435651,421,0.737513
422,0.582505,422,0.447922,422,0.70265
423,0.595261,423,0.460194,423,0.666012
424,0.607398,424,0.472466,424,0.627691
425,0.618886,425,0.483204,425,0.587785
426,0.629696,426,0.493942,426,0.546394
427,0.639799,427,0.503146,427,0.503623
428,0.649172,428,0.51235,428,0.45958
429,0.65779,429,0.520019,429,0.414376
430,0.665631,430,0.527689,430,0.368125
431,0.672675,431,0.535359,431,0.320944
432,0.678906,432,0.541495,432,0.272952
433,0.684306,433,0.547631,433,0.224271
434,0.688863,434,0.550699,434,0.175023
435,0.692565,435,0.555301,435,0.125333
436,0.695402,436,0.558369,436,0.0753268
437,0.697368,437,0.559903,437,0.0251301
438,0.698457,438,0.561437,438,-0.0251301
439,0.698667,439,0.561437,439,-0.0753268
440,0.697996,440,0.561437,440,-0.125333
441,0.696448,441,0.561437,441,-0.175023
442,0.694025,442,0.561437,442,-0.224271
443,0.690734,443,0.561437,443,-0.272952
444,0.686584,444,0.561437,444,-0.320944
445,0.681583,445,0.559903,445,-0.368125
446,0.675747,446,0.556835,446,-0.414376
447,0.669088,447,0.552233,447,-0.45958
448,0.661624,448,0.547631,448,-0.503623
449,0.653374,449,0.541495,449,-0.546394
450,0.644358,450,0.535359,450,-0.587785
451,0.634599,451,0.527689,451,-0.627691
452,0.624123,452,0.520019,452,-0.666012
453,0.612955,453,0.510816,453,-0.70265
454,0.601123,454,0.501612,454,-0.737513
455,0.588658,455,0.492408,455,-0.770513
456,0.575591,456,0.48167,456,-0.801567
457,0.561955,457,0.470932,457,-0.830596
458,0.547785,458,0.45866,458,-0.857527
459,0.533116,459,0.446388,459,-0.882291
460,0.517985,460,0.434117,460,-0.904827
461,0.50243,461,0.420311,461,-0.925077
462,0.486492,462,0.406505,462,-0.942991
463,0.470209,463,0.392699,463,-0.958522
464,0.453624,464,0.378893,464,-0.971632
465,0.436778,465,0.363553,465,-0.982287
466,0.419713,466,0.34668,466,-0.990461
467,0.402473,467,0.332874,467,-0.996134
468,0.385102,468,0.316,468,-0.999289
469,0.367643,469,0.299126,469,-0.999921
470,0.35014,470,0.283786,470,-0.998027
471,0.332637,471,0.266913,471,-0.993611
472,0.31518,472,0.253107,472,-0.986686
473,0.297811,473,0.236233,473,-0.977268
474,0.280575,474,0.219359,474,-0.965382
475,0.263515,475,0.205553,475,-0.951057
476,0.246674,476,0.18868,476,-0.934329
477,0.230096,477,0.171806,477,-0.915241
478,0.213821,478,0.156466,478,-0.893841
479,0.197891,479,0.14266,479,-0.870184
480,0.182346,480,0.128854,480,-0.844328
481,0.167225,481,0.111981,481,-0.816339
482,0.152568,482,0.0997088,482,-0.786288
483,0.138409,483,0.0859029,483,-0.754251
484,0.124786,484,0.0720971,484,-0.720309
485,0.111733,485,0.0598253,485,-0.684547
486,0.0992827,486,0.0475534,486,-0.647056
487,0.0874665,487,0.0368155,487,-0.60793
488,0.0763143,488,0.0245437,488,-0.567269
489,0.0658544,489,0.0153398,489,-0.525175
490,0.0561131,490,0.00613592,490,-0.481754
491,0.0471151,491,-0.00306796,491,-0.437116
492,0.0388831,492,-0.0107379,492,-0.391374
493,0.0314378,493,-0.0199418,493,-0.344643
494,0.0247981,494,-0.0260777,494,-0.297042
495,0.0189808,495,-0.0306796,495,-0.24869
496,0.0140006,496,-0.0368155,496,-0.19971
497,0.00986999,497,-0.0398835,497,-0.150226
498,0.00659945,498,-0.0444854,498,-0.100362
499,0.00419725,499,-0.0460194,499,-0.0502443
500,0.00266945,500,-0.0475534,500,-9.80E-16
501,0.00201991,501,-0.0475534,501,0.0502443
502,0.00225028,502,-0.0475534,502,0.100362
503,0.00335996,503,-0.0475534,503,0.150226
504,0.00534616,504,-0.0475534,504,0.19971
505,0.00820385,505,-0.0475534,505,0.24869
506,0.0119258,506,-0.0475534,506,0.297042
507,0.0165027,507,-0.0475534,507,0.344643
508,0.0219229,508,-0.0460194,508,0.391374
509,0.0281727,509,-0.0429515,509,0.437116
510,0.0352363,510,-0.0383495,510,0.481754
511,0.0430959,511,-0.0337476,511,0.525175
512,0.0517317,512,-0.0276117,512,0.567269
513,0.0611218,513,-0.0214757,513,0.60793
514,0.0712425,514,-0.0153398,514,0.647056
515,0.0820682,515,-0.0076699,515,0.684547
516,0.0935717,516,0,516,0.720309
517,0.105724,517,0.00920388,517,0.754251
518,0.118494,518,0.0199418,518,0.786288
519,0.131849,519,0.0291456,519,0.816339
520,0.145757,520,0.0414175,520,0.844328
521,0.160181,521,0.0536893,521,0.870184
522,0.175086,522,0.0644272,522,0.893841
523,0.190434,523,0.078233,523,0.915241
524,0.206185,524,0.0920388,524,0.934329
525,0.222301,525,0.104311,525,0.951057
526,0.23874,526,0.119651,526,0.965382
527,0.255461,527,0.133456,527,0.977268
528,0.272422,528,0.15033,528,0.986686
529,0.289579,529,0.164136,529,0.993611
530,0.30689,530,0.179476,530,0.998027
531,0.324311,531,0.19635,531,0.999921
532,0.341798,532,0.210155,532,0.999289
533,0.359306,533,0.227029,533,0.996134
534,0.376791,534,0.242369,534,0.990461
535,0.39421,535,0.257709,535,0.982287
536,0.411518,536,0.274583,536,0.971632
537,0.428672,537,0.289922,537,0.958522
538,0.445627,538,0.306796,538,0.942991
539,0.462342,539,0.322136,539,0.925077
540,0.478774,540,0.337476,540,0.904827
541,0.494881,541,0.351282,541,0.882291
542,0.510624,542,0.366621,542,0.857527
543,0.525961,543,0.380427,543,0.830596
544,0.540855,544,0.395767,544,0.801567
545,0.555268,545,0.409573,545,0.770513
546,0.569163,546,0.421845,546,0.737513
547,0.582505,547,0.435651,547,0.70265
548,0.595261,548,0.447922,548,0.666012
549,0.607398,549,0.45866,549,0.627691
550,0.618886,550,0.470932,550,0.587785
551,0.629696,551,0.480136,551,0.546394
552,0.639799,552,0.490874,552,0.503623
553,0.649172,553,0.500078,553,0.45958
554,0.65779,554,0.509282,554,0.414376
555,0.665631,555,0.515418,555,0.368125
556,0.672675,556,0.523087,556,0.320944
557,0.678906,557,0.529223,557,0.272952
558,0.684306,558,0.533825,558,0.224271
559,0.688863,559,0.538427,559,0.175023
560,0.692565,560,0.543029,560,0.125333
561,0.695402,561,0.546097,561,0.0753268
562,0.697368,562,0.547631,562,0.0251301
563,0.698457,563,0.549165,563,-0.0251301
564,0.698667,564,0.549165,564,-0.0753268
565,0.697996,565,0.549165,565,-0.125333
566,0.696448,566,0.549165,566,-0.175023
567,0.694025,567,0.549165,567,-0.224271
568,0.690734,568,0.549165,568,-0.272952
569,0.686584,569,0.549165,569,-0.320944
570,0.681583,570,0.547631,570,-0.368125
571,0.675747,571,0.544563,571,-0.414376
572,0.669088,572,0.539961,572,-0.45958
573,0.661624,573,0.535359,573,-0.503623
574,0.653374,574,0.529223,574,-0.546394
575,0.644358,575,0.523087,575,-0.587785
576,0.634599,576,0.516952,576,-0.627691
577,0.624123,577,0.507748,577,-0.666012
578,0.612955,578,0.500078,578,-0.70265
579,0.601123,579,0.490874,579,-0.737513
580,0.588658,580,0.480136,580,-0.770513
581,0.575591,581,0.469398,581,-0.801567
582,0.561955,582,0.45866,582,-0.830596
583,0.547785,583,0.446388,583,-0.857527
584,0.533116,584,0.435651,584,-0.882291
585,0.517985,585,0.421845,585,-0.904827
586,0.50243,586,0.409573,586,-0.925077
587,0.486492,587,0.394233,587,-0.942991
588,0.470209,588,0.381961,588,-0.958522
589,0.453624,589,0.365087,589,-0.971632
590,0.436778,590,0.351282,590,-0.982287
591,0.419713,591,0.334408,591,-0.990461
592,0.402473,592,0.320602,592,-0.996134
593,0.385102,593,0.303728,593,-0.999289
594,0.367643,594,0.288388,594,-0.999921
595,0.35014,595,0.271515,595,-0.998027
596,0.332637,596,0.256175,596,-0.993611
597,0.31518,597,0.240835,597,-0.986686
598,0.297811,598,0.225495,598,-0.977268
599,0.280575,599,0.208621,599,-0.965382
600,0.263515,600,0.193282,600,-0.951057
601,0.246674,601,0.177942,601,-0.934329
602,0.230096,602,0.161068,602,-0.915241
603,0.213821,603,0.145728,603,-0.893841
604,0.197891,604,0.131922,604,-0.870184
605,0.182346,605,0.116583,605,-0.844328
606,0.167225,606,0.101243,606,-0.816339
607,0.152568,607,0.0889709,607,-0.786288
608,0.138409,608,0.0736311,608,-0.754251
609,0.124786,609,0.0613592,609,-0.720309
610,0.111733,610,0.0475534,610,-0.684547
611,0.0992827,611,0.0352816,611,-0.647056
612,0.0874665,612,0.0245437,612,-0.60793
613,0.0763143,613,0.0138058,613,-0.567269
614,0.0658544,614,0.00306796,614,-0.525175
615,0.0561131,615,-0.00613592,615,-0.481754
616,0.0471151,616,-0.0153398,616,-0.437116
617,0.0388831,617,-0.0230097,617,-0.391374
618,0.0314378,618,-0.0306796,618,-0.344643
619,0.0247981,619,-0.0368155,619,-0.297042
620,0.0189808,620,-0.0414175,620,-0.24869
621,0.0140006,621,-0.0475534,621,-0.19971
622,0.00986999,622,-0.0521553,622,-0.150226
623,0.00659945,623,-0.0552233,623,-0.100362
624,0.00419725,624,-0.0567573,624,-0.0502443
