Time - Theta_sim,Amplitude - Theta_sim,Time - Theta_Motor,Amplitude - Theta_Motor,Time - Input V,Amplitude - Input V
207,0.805785,207,0.757787,207,-1
208,0.788174,208,0.742447,208,-1
209,0.770562,209,0.727107,209,-1
210,0.752949,210,0.710233,210,-1
211,0.735335,211,0.693359,211,-1
212,0.717722,212,0.676486,212,-1
213,0.700108,213,0.661146,213,-1
214,0.682494,214,0.644272,214,-1
215,0.66488,215,0.628932,215,-1
216,0.647266,216,0.612058,216,-1
217,0.629652,217,0.595185,217,-1
218,0.612038,218,0.579845,218,-1
219,0.594424,219,0.564505,219,-1
220,0.57681,220,0.546097,220,-1
221,0.559196,221,0.530757,221,-1
222,0.541582,222,0.513884,222,-1
223,0.523968,223,0.498544,223,-1
224,0.506354,224,0.480136,224,-1
225,0.48874,225,0.46633,225,-1
226,0.471126,226,0.447922,226,-1
227,0.453512,227,0.432583,227,-1
228,0.435898,228,0.415709,228,-1
229,0.418284,229,0.400369,229,-1
230,0.40067,230,0.383495,230,-1
231,0.383056,231,0.368155,231,-1
232,0.365442,232,0.352816,232,-1
233,0.347828,233,0.334408,233,-1
234,0.330214,234,0.319068,234,-1
235,0.3126,235,0.302194,235,-1
236,0.294986,236,0.28532,236,-1
237,0.277372,237,0.269981,237,-1
238,0.259758,238,0.253107,238,-1
239,0.242144,239,0.236233,239,-1
240,0.22453,240,0.220893,240,-1
241,0.206916,241,0.204019,241,-1
242,0.189302,242,0.185612,242,-1
243,0.171688,243,0.170272,243,-1
244,0.154074,244,0.153398,244,-1
245,0.13646,245,0.138058,245,-1
246,0.118846,246,0.122718,246,-1
247,0.101232,247,0.104311,247,-1
248,0.0836182,248,0.0905049,248,-1
249,0.0660042,249,0.0736311,249,-1
250,0.0612131,250,0.0552233,250,1
251,0.0645776,251,0.0444854,251,1
252,0.0731288,252,0.0398835,252,1
253,0.0849789,253,0.0444854,253,1
254,0.0989271,254,0.0521553,254,1
255,0.11421,255,0.0628932,255,1
256,0.130341,256,0.076699,256,1
257,0.147012,257,0.0905049,257,1
258,0.164026,258,0.105845,258,1
259,0.181259,259,0.119651,259,1
260,0.19863,260,0.13499,260,1
261,0.21609,261,0.148796,261,1
262,0.233606,262,0.16567,262,1
263,0.251157,263,0.182544,263,1
264,0.268731,264,0.197884,264,1
265,0.28632,265,0.213223,265,1
266,0.303918,266,0.230097,266,1
267,0.321522,267,0.246971,267,1
268,0.339129,268,0.262311,268,1
269,0.356739,269,0.280718,269,1
270,0.374351,270,0.294524,270,1
271,0.391963,271,0.309864,271,1
272,0.409576,272,0.328272,272,1
273,0.427189,273,0.343612,273,1
274,0.444803,274,0.358952,274,1
275,0.462417,275,0.377359,275,1
276,0.48003,276,0.392699,276,1
277,0.497644,277,0.409573,277,1
278,0.515258,278,0.424913,278,1
279,0.532872,279,0.441786,279,1
280,0.550486,280,0.457126,280,1
281,0.5681,281,0.474,281,1
282,0.585714,282,0.490874,282,1
283,0.603328,283,0.50468,283,1
284,0.620942,284,0.521553,284,1
285,0.638556,285,0.538427,285,1
286,0.65617,286,0.555301,286,1
287,0.673784,287,0.570641,287,1
288,0.691398,288,0.587515,288,1
289,0.709012,289,0.602854,289,1
290,0.726626,290,0.61666,290,1
291,0.74424,291,0.635068,291,1
292,0.761854,292,0.651942,292,1
293,0.779468,293,0.667282,293,1
294,0.797082,294,0.684155,294,1
295,0.814696,295,0.699495,295,1
296,0.83231,296,0.714835,296,1
297,0.849924,297,0.733243,297,1
298,0.867538,298,0.748583,298,1
299,0.885152,299,0.765456,299,1
300,0.902766,300,0.780796,300,1
301,0.92038,301,0.79767,301,1
302,0.937994,302,0.811476,302,1
303,0.955608,303,0.829884,303,1
304,0.973222,304,0.845223,304,1
305,0.990837,305,0.862097,305,1
306,1.00845,306,0.877437,306,1
307,1.02606,307,0.892777,307,1
308,1.04368,308,0.909651,308,1
309,1.06129,309,0.926524,309,1
310,1.07891,310,0.941864,310,1
311,1.09652,311,0.958738,311,1
312,1.11413,312,0.975612,312,1
313,1.11893,313,0.990952,313,-1
314,1.11556,314,1.00476,314,-1
315,1.10701,315,1.00629,315,-1
316,1.09516,316,1.00169,316,-1
317,1.08121,317,0.99402,317,-1
318,1.06593,318,0.981748,318,-1
319,1.0498,319,0.969476,319,-1
320,1.03313,320,0.957204,320,-1
321,1.01611,321,0.94033,321,-1
322,0.99888,322,0.926524,322,-1
323,0.981509,323,0.911185,323,-1
324,0.964049,324,0.895845,324,-1
325,0.946533,325,0.878971,325,-1
326,0.928982,326,0.862097,326,-1
327,0.911407,327,0.846757,327,-1
328,0.893819,328,0.832952,328,-1
329,0.876221,329,0.816078,329,-1
330,0.858617,330,0.799204,330,-1
331,0.841009,331,0.783864,331,-1
332,0.823399,332,0.768524,332,-1
333,0.805788,333,0.753185,333,-1
334,0.788176,334,0.734777,334,-1
335,0.770563,335,0.719437,335,-1
336,0.752949,336,0.704097,336,-1
337,0.735336,337,0.685689,337,-1
338,0.717722,338,0.67035,338,-1
339,0.700108,339,0.653476,339,-1
340,0.682494,340,0.638136,340,-1
341,0.66488,341,0.621262,341,-1
342,0.647266,342,0.605922,342,-1
343,0.629652,343,0.587515,343,-1
344,0.612038,344,0.572175,344,-1
345,0.594424,345,0.556835,345,-1
346,0.57681,346,0.539961,346,-1
347,0.559196,347,0.523087,347,-1
348,0.541582,348,0.507748,348,-1
349,0.523968,349,0.48934,349,-1
350,0.506354,350,0.474,350,-1
351,0.48874,351,0.457126,351,-1
352,0.471126,352,0.441786,352,-1
353,0.453512,353,0.426447,353,-1
354,0.435898,354,0.411107,354,-1
355,0.418284,355,0.392699,355,-1
356,0.40067,356,0.375825,356,-1
357,0.383056,357,0.360485,357,-1
358,0.365442,358,0.345146,358,-1
359,0.347828,359,0.328272,359,-1
360,0.330214,360,0.312932,360,-1
361,0.3126,361,0.296058,361,-1
362,0.294986,362,0.279185,362,-1
363,0.277372,363,0.263845,363,-1
364,0.259758,364,0.246971,364,-1
365,0.242144,365,0.230097,365,-1
366,0.22453,366,0.213223,366,-1
367,0.206916,367,0.197884,367,-1
368,0.189302,368,0.18101,368,-1
369,0.171688,369,0.164136,369,-1
370,0.154074,370,0.148796,370,-1
371,0.13646,371,0.131922,371,-1
372,0.118846,372,0.115049,372,-1
373,0.101232,373,0.0997088,373,-1
374,0.0836182,374,0.082835,374,-1
375,0.0788272,375,0.0674952,375,1
376,0.0821916,376,0.0552233,376,1
377,0.0907428,377,0.0521553,377,1
378,0.102593,378,0.0567573,378,1
379,0.116541,379,0.0659612,379,1
380,0.131824,380,0.078233,380,1
381,0.147955,381,0.0905049,381,1
382,0.164626,382,0.104311,382,1
383,0.18164,383,0.118117,383,1
384,0.198873,384,0.13499,384,1
385,0.216244,385,0.15033,385,1
386,0.233704,386,0.16567,386,1
387,0.25122,387,0.18101,387,1
388,0.268771,388,0.19635,388,1
389,0.286345,389,0.213223,389,1
390,0.303934,390,0.228563,390,1
391,0.321532,391,0.245437,391,1
392,0.339136,392,0.260777,392,1
393,0.356743,393,0.277651,393,1
394,0.374353,394,0.294524,394,1
395,0.391965,395,0.309864,395,1
396,0.409577,396,0.325204,396,1
397,0.42719,397,0.340544,397,1
398,0.444803,398,0.358952,398,1
399,0.462417,399,0.374291,399,1
400,0.480031,400,0.391165,400,1
401,0.497645,401,0.406505,401,1
402,0.515258,402,0.423379,402,1
403,0.532872,403,0.438719,403,1
404,0.550486,404,0.454058,404,1
405,0.5681,405,0.472466,405,1
406,0.585714,406,0.487806,406,1
407,0.603328,407,0.503146,407,1
408,0.620942,408,0.521553,408,1
409,0.638556,409,0.535359,409,1
410,0.65617,410,0.552233,410,1
411,0.673784,411,0.567573,411,1
412,0.691398,412,0.582913,412,1
413,0.709012,413,0.599786,413,1
414,0.726626,414,0.615126,414,1
415,0.74424,415,0.633534,415,1
416,0.761854,416,0.651942,416,1
417,0.779468,417,0.665748,417,1
418,0.797082,418,0.681087,418,1
419,0.814696,419,0.697961,419,1
420,0.83231,420,0.713301,420,1
421,0.849924,421,0.730175,421,1
422,0.867538,422,0.745515,422,1
423,0.885152,423,0.762388,423,1
424,0.902766,424,0.777728,424,1
425,0.92038,425,0.794602,425,1
426,0.937994,426,0.811476,426,1
427,0.955608,427,0.826816,427,1
428,0.973222,428,0.843689,428,1
429,0.990837,429,0.860563,429,1
430,1.00845,430,0.875903,430,1
431,1.02606,431,0.892777,431,1
432,1.04368,432,0.906583,432,1
433,1.06129,433,0.92499,433,1
434,1.07891,434,0.94033,434,1
435,1.09652,435,0.957204,435,1
436,1.11413,436,0.972544,436,1
437,1.13175,437,0.987884,437,1
438,1.13654,438,1.00476,438,-1
439,1.13318,439,1.01703,439,-1
440,1.12462,440,1.0201,440,-1
441,1.11277,441,1.01396,441,-1
442,1.09883,442,1.00629,442,-1
443,1.08354,443,0.995554,443,-1
444,1.06741,444,0.981748,444,-1
445,1.05074,445,0.967942,445,-1
446,1.03373,446,0.954136,446,-1
447,1.01649,447,0.938796,447,-1
448,0.999123,448,0.921922,448,-1
449,0.981663,449,0.908117,449,-1
450,0.964147,450,0.891243,450,-1
451,0.946596,451,0.874369,451,-1
452,0.929021,452,0.860563,452,-1
453,0.911433,453,0.843689,453,-1
454,0.893835,454,0.826816,454,-1
455,0.876231,455,0.811476,455,-1
456,0.858623,456,0.796136,456,-1
457,0.841013,457,0.779262,457,-1
458,0.823402,458,0.763922,458,-1
459,0.80579,459,0.747049,459,-1
460,0.788177,460,0.730175,460,-1
461,0.770563,461,0.713301,461,-1
462,0.75295,462,0.699495,462,-1
463,0.735336,463,0.681087,463,-1
464,0.717722,464,0.665748,464,-1
465,0.700108,465,0.650408,465,-1
466,0.682494,466,0.632,466,-1
467,0.66488,467,0.618194,467,-1
468,0.647266,468,0.599786,468,-1
469,0.629652,469,0.584447,469,-1
470,0.612038,470,0.569107,470,-1
471,0.594424,471,0.552233,471,-1
472,0.57681,472,0.536893,472,-1
473,0.559196,473,0.518486,473,-1
474,0.541582,474,0.503146,474,-1
475,0.523968,475,0.486272,475,-1
476,0.506354,476,0.470932,476,-1
477,0.48874,477,0.455592,477,-1
478,0.471126,478,0.438719,478,-1
479,0.453512,479,0.423379,479,-1
480,0.435898,480,0.404971,480,-1
481,0.418284,481,0.389631,481,-1
482,0.40067,482,0.374291,482,-1
483,0.383056,483,0.357418,483,-1
484,0.365442,484,0.342078,484,-1
485,0.347828,485,0.32367,485,-1
486,0.330214,486,0.30833,486,-1
487,0.3126,487,0.291456,487,-1
488,0.294986,488,0.276117,488,-1
489,0.277372,489,0.260777,489,-1
490,0.259758,490,0.242369,490,-1
491,0.242144,491,0.227029,491,-1
492,0.22453,492,0.210155,492,-1
493,0.206916,493,0.193282,493,-1
494,0.189302,494,0.177942,494,-1
495,0.171688,495,0.159534,495,-1
496,0.154074,496,0.144194,496,-1
497,0.13646,497,0.12732,497,-1
498,0.118846,498,0.111981,498,-1
499,0.101232,499,0.0951068,499,-1
500,0.0964412,500,0.078233,500,1
501,0.0998056,501,0.0659612,501,1
502,0.108357,502,0.0628932,502,1
503,0.120207,503,0.0674952,503,1
504,0.134155,504,0.076699,504,1
505,0.149438,505,0.0889709,505,1
506,0.165569,506,0.101243,506,1
507,0.18224,507,0.115049,507,1
508,0.199254,508,0.130388,508,1
509,0.216487,509,0.145728,509,1
510,0.233858,510,0.159534,510,1
511,0.251318,511,0.176408,511,1
512,0.268834,512,0.193282,512,1
513,0.286385,513,0.207087,513,1
514,0.303959,514,0.222427,514,1
515,0.321548,515,0.239301,515,1
516,0.339146,516,0.254641,516,1
517,0.35675,517,0.271515,517,1
518,0.374357,518,0.288388,518,1
519,0.391967,519,0.303728,519,1
520,0.409579,520,0.319068,520,1
521,0.427191,521,0.335942,521,1
522,0.444804,522,0.351282,522,1
523,0.462417,523,0.369689,523,1
524,0.480031,524,0.385029,524,1
525,0.497645,525,0.401903,525,1
526,0.515259,526,0.417243,526,1
527,0.532872,527,0.434117,527,1
528,0.550486,528,0.45099,528,1
529,0.5681,529,0.46633,529,1
530,0.585714,530,0.48167,530,1
531,0.603328,531,0.498544,531,1
532,0.620942,532,0.513884,532,1
533,0.638556,533,0.530757,533,1
534,0.65617,534,0.547631,534,1
535,0.673784,535,0.562971,535,1
536,0.691398,536,0.579845,536,1
537,0.709012,537,0.595185,537,1
538,0.726626,538,0.60899,538,1
539,0.74424,539,0.627398,539,1
540,0.761854,540,0.642738,540,1
541,0.779468,541,0.658078,541,1
542,0.797082,542,0.674952,542,1
543,0.814696,543,0.690291,543,1
544,0.83231,544,0.707165,544,1
545,0.849924,545,0.724039,545,1
546,0.867538,546,0.739379,546,1
547,0.885152,547,0.757787,547,1
548,0.902766,548,0.771592,548,1
549,0.92038,549,0.786932,549,1
550,0.937994,550,0.80534,550,1
551,0.955608,551,0.82068,551,1
552,0.973222,552,0.837554,552,1
553,0.990837,553,0.852893,553,1
554,1.00845,554,0.869767,554,1
555,1.02606,555,0.885107,555,1
556,1.04368,556,0.900447,556,1
557,1.06129,557,0.917321,557,1
558,1.07891,558,0.93266,558,1
559,1.09652,559,0.948,559,1
560,1.11413,560,0.964874,560,1
561,1.13175,561,0.980214,561,1
562,1.14936,562,0.998621,562,1
563,1.15415,563,1.0155,563,-1
564,1.15079,564,1.02777,564,-1
565,1.14224,565,1.0293,565,-1
566,1.13039,566,1.0247,566,-1
567,1.11644,567,1.0155,567,-1
568,1.10116,568,1.00476,568,-1
569,1.08503,569,0.990952,569,-1
570,1.06835,570,0.977146,570,-1
571,1.05134,571,0.96334,571,-1
572,1.03411,572,0.946466,572,-1
573,1.01674,573,0.93266,573,-1
574,0.999277,574,0.917321,574,-1
575,0.981761,575,0.900447,575,-1
576,0.96421,576,0.885107,576,-1
577,0.946635,577,0.868233,577,-1
578,0.929047,578,0.854427,578,-1
579,0.911449,579,0.83602,579,-1
580,0.893845,580,0.82068,580,-1
581,0.876237,581,0.80534,581,-1
582,0.858627,582,0.788466,582,-1
583,0.841016,583,0.771592,583,-1
584,0.823404,584,0.756253,584,-1
585,0.805791,585,0.740913,585,-1
586,0.788177,586,0.724039,586,-1
587,0.770564,587,0.708699,587,-1
588,0.75295,588,0.691825,588,-1
589,0.735336,589,0.676486,589,-1
590,0.717722,590,0.658078,590,-1
591,0.700108,591,0.644272,591,-1
592,0.682494,592,0.627398,592,-1
593,0.66488,593,0.612058,593,-1
594,0.647266,594,0.593651,594,-1
595,0.629652,595,0.576777,595,-1
596,0.612038,596,0.561437,596,-1
597,0.594424,597,0.546097,597,-1
598,0.57681,598,0.529223,598,-1
599,0.559196,599,0.51235,599,-1
600,0.541582,600,0.495476,600,-1
601,0.523968,601,0.480136,601,-1
602,0.506354,602,0.464796,602,-1
603,0.48874,603,0.449456,603,-1
604,0.471126,604,0.432583,604,-1
605,0.453512,605,0.415709,605,-1
606,0.435898,606,0.398835,606,-1
607,0.418284,607,0.383495,607,-1
608,0.40067,608,0.368155,608,-1
609,0.383056,609,0.349748,609,-1
610,0.365442,610,0.334408,610,-1
611,0.347828,611,0.319068,611,-1
612,0.330214,612,0.302194,612,-1
613,0.3126,613,0.28532,613,-1
614,0.294986,614,0.268447,614,-1
615,0.277372,615,0.253107,615,-1
616,0.259758,616,0.236233,616,-1
617,0.242144,617,0.220893,617,-1
618,0.22453,618,0.204019,618,-1
619,0.206916,619,0.18868,619,-1
620,0.189302,620,0.170272,620,-1
621,0.171688,621,0.154932,621,-1
622,0.154074,622,0.138058,622,-1
623,0.13646,623,0.121184,623,-1
624,0.118846,624,0.104311,624,-1
625,0.114055,625,0.0889709,625,1
626,0.11742,626,0.076699,626,1
627,0.125971,627,0.0736311,627,1
628,0.137821,628,0.079767,628,1
629,0.151769,629,0.0889709,629,1
630,0.167052,630,0.0997088,630,1
631,0.183183,631,0.110447,631,1
632,0.199854,632,0.124252,632,1
633,0.216868,633,0.141126,633,1
634,0.234101,634,0.154932,634,1
635,0.251472,635,0.168738,635,1
636,0.268932,636,0.187146,636,1
637,0.286448,637,0.200951,637,1
638,0.303999,638,0.217825,638,1
639,0.321573,639,0.231631,639,1
640,0.339162,640,0.250039,640,1
641,0.35676,641,0.265379,641,1
642,0.374364,642,0.282252,642,1
643,0.391971,643,0.297592,643,1
644,0.409581,644,0.312932,644,1
645,0.427193,645,0.329806,645,1
646,0.444805,646,0.345146,646,1
647,0.462418,647,0.362019,647,1
648,0.480031,648,0.377359,648,1
649,0.497645,649,0.395767,649,1
650,0.515259,650,0.409573,650,1
651,0.532873,651,0.427981,651,1
652,0.550486,652,0.44332,652,1
653,0.5681,653,0.45866,653,1
654,0.585714,654,0.474,654,1
655,0.603328,655,0.490874,655,1
656,0.620942,656,0.507748,656,1
657,0.638556,657,0.521553,657,1
658,0.65617,658,0.538427,658,1
659,0.673784,659,0.555301,659,1
660,0.691398,660,0.572175,660,1
661,0.709012,661,0.587515,661,1
662,0.726626,662,0.604388,662,1
663,0.74424,663,0.619728,663,1
664,0.761854,664,0.636602,664,1
665,0.779468,665,0.653476,665,1
666,0.797082,666,0.668816,666,1
667,0.814696,667,0.684155,667,1
668,0.83231,668,0.699495,668,1
669,0.849924,669,0.717903,669,1
670,0.867538,670,0.733243,670,1
671,0.885152,671,0.750117,671,1
672,0.902766,672,0.76699,672,1
673,0.92038,673,0.780796,673,1
674,0.937994,674,0.79767,674,1
675,0.955608,675,0.81301,675,1
676,0.973222,676,0.831418,676,1
677,0.990837,677,0.846757,677,1
678,1.00845,678,0.862097,678,1
679,1.02606,679,0.878971,679,1
680,1.04368,680,0.894311,680,1
681,1.06129,681,0.909651,681,1
682,1.07891,682,0.926524,682,1
683,1.09652,683,0.941864,683,1
684,1.11413,684,0.957204,684,1
685,1.13175,685,0.975612,685,1
686,1.14936,686,0.990952,686,1
687,1.16698,687,1.00783,687,1
688,1.17177,688,1.02317,688,-1
689,1.1684,689,1.03544,689,-1
690,1.15985,690,1.03544,690,-1
691,1.148,691,1.03237,691,-1
692,1.13405,692,1.02317,692,-1
693,1.11877,693,1.01243,693,-1
694,1.10264,694,0.998621,694,-1
695,1.08597,695,0.98635,695,-1
696,1.06895,696,0.97101,696,-1
697,1.05172,697,0.954136,697,-1
698,1.03435,698,0.94033,698,-1
699,1.01689,699,0.923456,699,-1
700,0.999375,700,0.908117,700,-1
701,0.981824,701,0.891243,701,-1
702,0.964249,702,0.877437,702,-1
703,0.946661,703,0.862097,703,-1
704,0.929063,704,0.843689,704,-1
705,0.911459,705,0.82835,705,-1
706,0.893851,706,0.81301,706,-1
707,0.876241,707,0.796136,707,-1
708,0.85863,708,0.780796,708,-1
709,0.841018,709,0.763922,709,-1
710,0.823405,710,0.748583,710,-1
711,0.805791,711,0.731709,711,-1
712,0.788178,712,0.716369,712,-1
713,0.770564,713,0.697961,713,-1
714,0.75295,714,0.684155,714,-1
715,0.735336,715,0.667282,715,-1
716,0.717722,716,0.651942,716,-1
717,0.700108,717,0.635068,717,-1
718,0.682494,718,0.619728,718,-1
719,0.66488,719,0.60132,719,-1
720,0.647266,720,0.585981,720,-1
721,0.629652,721,0.569107,721,-1
722,0.612038,722,0.553767,722,-1
723,0.594424,723,0.538427,723,-1
724,0.57681,724,0.520019,724,-1
725,0.559196,725,0.50468,725,-1
726,0.541582,726,0.487806,726,-1
727,0.523968,727,0.472466,727,-1
728,0.506354,728,0.457126,728,-1
729,0.48874,729,0.440252,729,-1
730,0.471126,730,0.423379,730,-1
731,0.453512,731,0.406505,731,-1
732,0.435898,732,0.391165,732,-1
733,0.418284,733,0.374291,733,-1
734,0.40067,734,0.360485,734,-1
735,0.383056,735,0.343612,735,-1
736,0.365442,736,0.328272,736,-1
737,0.347828,737,0.309864,737,-1
738,0.330214,738,0.294524,738,-1
739,0.3126,739,0.279185,739,-1
740,0.294986,740,0.260777,740,-1
741,0.277372,741,0.245437,741,-1
742,0.259758,742,0.228563,742,-1
743,0.242144,743,0.211689,743,-1
744,0.22453,744,0.19635,744,-1
745,0.206916,745,0.179476,745,-1
